source	target	MI	distance	row_num	interaction_type
ENSG00000113658	ENSG00000185129	0.164233	3974932	18968	Inter-Cytoband
ENSG00000053371	ENSG00000124788	0.164231	NA	18969	Trans
ENSG00000099797	ENSG00000150768	0.164227	NA	18970	Trans
ENSG00000108352	ENSG00000184916	0.164227	NA	18971	Trans
ENSG00000067167	ENSG00000119888	0.164226	NA	18972	Trans
ENSG00000012963	ENSG00000092470	0.164225	NA	18973	Trans
ENSG00000118596	ENSG00000164330	0.164222	NA	18974	Trans
ENSG00000088766	ENSG00000178449	0.164219	NA	18975	Trans
ENSG00000163155	ENSG00000179820	0.164218	NA	18976	Trans
ENSG00000112992	ENSG00000146701	0.164217	NA	18977	Trans
ENSG00000042286	ENSG00000116299	0.164216	NA	18978	Trans
ENSG00000155962	ENSG00000167994	0.164215	NA	18979	Trans
ENSG00000114480	ENSG00000135469	0.164214	NA	18980	Trans
ENSG00000126464	ENSG00000148840	0.164214	NA	18981	Trans
ENSG00000112992	ENSG00000185813	0.164214	NA	18982	Trans
ENSG00000143515	ENSG00000172458	0.164212	NA	18983	Trans
ENSG00000146247	ENSG00000176485	0.164212	NA	18984	Trans
ENSG00000087237	ENSG00000104812	0.164211	NA	18985	Trans
ENSG00000122378	ENSG00000198624	0.164209	NA	18986	Trans
ENSG00000075651	ENSG00000105699	0.164208	NA	18987	Trans
ENSG00000105953	ENSG00000154822	0.164207	NA	18988	Trans
ENSG00000118564	ENSG00000127418	0.164206	14594603	18989	Inter-Cytoband
ENSG00000127528	ENSG00000184557	0.164203	NA	18990	Trans
ENSG00000142065	ENSG00000163348	0.164201	NA	18991	Trans
ENSG00000135241	ENSG00000204227	0.164199	NA	18992	Trans
ENSG00000136052	ENSG00000185896	0.164198	NA	18993	Trans
ENSG00000091879	ENSG00000137507	0.164196	NA	18994	Trans
ENSG00000037280	ENSG00000107719	0.164195	NA	18995	Trans
ENSG00000125633	ENSG00000186918	0.164195	NA	18996	Trans
ENSG00000065923	ENSG00000169946	0.164194	NA	18997	Trans
ENSG00000163485	ENSG00000183638	0.164191	NA	18998	Trans
ENSG00000100485	ENSG00000131943	0.164189	NA	18999	Trans
ENSG00000163811	ENSG00000198876	0.164189	NA	19000	Trans
ENSG00000101986	ENSG00000173546	0.164188	NA	19001	Trans
ENSG00000179820	ENSG00000186130	0.164188	NA	19002	Trans
ENSG00000090889	ENSG00000143228	0.164181	NA	19003	Trans
ENSG00000122033	ENSG00000178401	0.16418	NA	19004	Trans
ENSG00000132661	ENSG00000182481	0.164178	NA	19005	Trans
ENSG00000101144	ENSG00000145685	0.164176	NA	19006	Trans
ENSG00000177156	ENSG00000186951	0.164176	NA	19007	Trans
ENSG00000100714	ENSG00000213619	0.164176	NA	19008	Trans
ENSG00000122257	ENSG00000131023	0.164175	NA	19009	Trans
ENSG00000005882	ENSG00000132541	0.164175	NA	19010	Trans
ENSG00000059691	ENSG00000082146	0.164174	NA	19011	Trans
ENSG00000197279	ENSG00000236104	0.164173	5233431	19012	Inter-Cytoband
ENSG00000116717	ENSG00000131871	0.164171	NA	19013	Trans
ENSG00000139946	ENSG00000162878	0.164171	NA	19014	Trans
ENSG00000065717	ENSG00000168906	0.164171	NA	19015	Trans
ENSG00000072571	ENSG00000105011	0.164169	NA	19016	Trans
ENSG00000099785	ENSG00000109016	0.164169	NA	19017	Trans
ENSG00000144233	ENSG00000167657	0.164169	NA	19018	Trans
ENSG00000105379	ENSG00000169241	0.164168	NA	19019	Trans
ENSG00000162817	ENSG00000164684	0.164165	NA	19020	Trans
ENSG00000140682	ENSG00000166444	0.164165	NA	19021	Trans
ENSG00000139182	ENSG00000198954	0.164165	NA	19022	Trans
ENSG00000104140	ENSG00000167741	0.164164	NA	19023	Trans
ENSG00000151617	ENSG00000183114	0.164164	NA	19024	Trans
ENSG00000116717	ENSG00000137331	0.164159	NA	19025	Trans
ENSG00000104969	ENSG00000175318	0.164159	NA	19026	Trans
ENSG00000072071	ENSG00000135446	0.164155	NA	19027	Trans
ENSG00000108861	ENSG00000137094	0.164155	NA	19028	Trans
ENSG00000112584	ENSG00000185728	0.164154	NA	19029	Trans
ENSG00000019144	ENSG00000163069	0.16415	NA	19030	Trans
ENSG00000106049	ENSG00000141279	0.164149	NA	19031	Trans
ENSG00000105643	ENSG00000142556	0.164147	34011633	19032	Inter-Cytoband
ENSG00000116761	ENSG00000173599	0.164147	NA	19033	Trans
ENSG00000198034	ENSG00000231500	0.164144	NA	19034	Trans
ENSG00000106006	ENSG00000163472	0.164141	NA	19035	Trans
ENSG00000101182	ENSG00000168090	0.16414	NA	19036	Trans
ENSG00000099804	ENSG00000156860	0.164139	NA	19037	Trans
ENSG00000149311	ENSG00000215301	0.164139	NA	19038	Trans
ENSG00000104413	ENSG00000105220	0.164138	NA	19039	Trans
ENSG00000104419	ENSG00000125319	0.164137	NA	19040	Trans
ENSG00000088682	ENSG00000110955	0.164136	NA	19041	Trans
ENSG00000119471	ENSG00000245848	0.164135	NA	19042	Trans
ENSG00000163660	ENSG00000189114	0.164134	NA	19043	Trans
ENSG00000132541	ENSG00000274180	0.164134	NA	19044	Trans
ENSG00000114480	ENSG00000156639	0.164133	NA	19045	Trans
ENSG00000127329	ENSG00000184160	0.16413	NA	19046	Trans
ENSG00000172889	ENSG00000196639	0.16413	NA	19047	Trans
ENSG00000118596	ENSG00000125037	0.164129	NA	19048	Trans
ENSG00000112578	ENSG00000166226	0.164126	NA	19049	Trans
ENSG00000063241	ENSG00000186010	0.164121	35937249	19050	Inter-Cytoband
ENSG00000064666	ENSG00000112237	0.164119	NA	19051	Trans
ENSG00000006327	ENSG00000155090	0.164118	NA	19052	Trans
ENSG00000060237	ENSG00000129354	0.164116	NA	19053	Trans
ENSG00000099795	ENSG00000198258	0.164116	4738186	19054	Inter-Cytoband
ENSG00000116717	ENSG00000198331	0.164115	NA	19055	Trans
ENSG00000126767	ENSG00000132471	0.164114	NA	19056	Trans
ENSG00000062485	ENSG00000147576	0.164112	NA	19057	Trans
ENSG00000102935	ENSG00000154945	0.16411	NA	19058	Trans
ENSG00000122986	ENSG00000188060	0.164109	NA	19059	Trans
ENSG00000113319	ENSG00000165868	0.164108	NA	19060	Trans
ENSG00000149798	ENSG00000165494	0.164107	17842170	19061	Inter-Cytoband
ENSG00000072803	ENSG00000119004	0.164106	NA	19062	Trans
ENSG00000137393	ENSG00000163884	0.164104	NA	19063	Trans
ENSG00000113645	ENSG00000132561	0.164103	NA	19064	Trans
ENSG00000052344	ENSG00000159166	0.164103	NA	19065	Trans
ENSG00000135535	ENSG00000136436	0.164102	NA	19066	Trans
ENSG00000003436	ENSG00000167994	0.164102	NA	19067	Trans
ENSG00000047315	ENSG00000174840	0.164102	NA	19068	Trans
ENSG00000164011	ENSG00000176444	0.164102	112416295	19069	Inter-Cytoband
ENSG00000148840	ENSG00000196850	0.164102	NA	19070	Trans
ENSG00000136717	ENSG00000162878	0.164101	85000007	19071	Inter-Cytoband
ENSG00000129911	ENSG00000267534	0.164101	8369034	19072	Inter-Cytoband
ENSG00000066248	ENSG00000205268	0.1641	NA	19073	Trans
ENSG00000213445	ENSG00000254470	0.164099	137796	19074	Intra-Cytoband
ENSG00000119682	ENSG00000166860	0.164093	NA	19075	Trans
ENSG00000135974	ENSG00000186017	0.164093	NA	19076	Trans
ENSG00000087884	ENSG00000179271	0.16409	NA	19077	Trans
ENSG00000116017	ENSG00000132541	0.164088	NA	19078	Trans
ENSG00000119185	ENSG00000119929	0.164086	NA	19079	Trans
ENSG00000179846	ENSG00000189292	0.164086	NA	19080	Trans
ENSG00000100697	ENSG00000133065	0.164084	NA	19081	Trans
ENSG00000099260	ENSG00000162733	0.164084	62985430	19082	Inter-Cytoband
ENSG00000167220	ENSG00000173692	0.164084	NA	19083	Trans
ENSG00000145901	ENSG00000154945	0.164083	NA	19084	Trans
ENSG00000100330	ENSG00000172869	0.164079	NA	19085	Trans
ENSG00000165071	ENSG00000182103	0.164078	NA	19086	Trans
ENSG00000100294	ENSG00000146151	0.164077	NA	19087	Trans
ENSG00000132510	ENSG00000154479	0.164075	NA	19088	Trans
ENSG00000119729	ENSG00000198668	0.164075	NA	19089	Trans
ENSG00000170312	ENSG00000175063	0.164074	NA	19090	Trans
ENSG00000104413	ENSG00000150054	0.164073	NA	19091	Trans
ENSG00000118523	ENSG00000166483	0.164073	NA	19092	Trans
ENSG00000088367	ENSG00000167272	0.164073	NA	19093	Trans
ENSG00000155868	ENSG00000173465	0.164073	NA	19094	Trans
ENSG00000105643	ENSG00000118689	0.164072	NA	19095	Trans
ENSG00000133678	ENSG00000146433	0.164072	NA	19096	Trans
ENSG00000119414	ENSG00000182512	0.16407	NA	19097	Trans
ENSG00000008710	ENSG00000100241	0.164068	NA	19098	Trans
ENSG00000101126	ENSG00000102543	0.164068	NA	19099	Trans
ENSG00000100813	ENSG00000182872	0.164067	NA	19100	Trans
ENSG00000147439	ENSG00000159202	0.164065	NA	19101	Trans
ENSG00000135506	ENSG00000173486	0.164065	NA	19102	Trans
ENSG00000089195	ENSG00000089280	0.164063	NA	19103	Trans
ENSG00000151846	ENSG00000186010	0.164061	NA	19104	Trans
ENSG00000168906	ENSG00000186448	0.164061	NA	19105	Trans
ENSG00000073861	ENSG00000115523	0.16406	NA	19106	Trans
ENSG00000130545	ENSG00000167037	0.16406	NA	19107	Trans
ENSG00000173846	ENSG00000186130	0.16406	NA	19108	Trans
ENSG00000079332	ENSG00000097033	0.164058	NA	19109	Trans
ENSG00000092445	ENSG00000102181	0.164055	NA	19110	Trans
ENSG00000077721	ENSG00000154511	0.164054	NA	19111	Trans
ENSG00000053254	ENSG00000135272	0.164053	NA	19112	Trans
ENSG00000087074	ENSG00000197019	0.164053	8450800	19113	Inter-Cytoband
ENSG00000136603	ENSG00000197019	0.164052	NA	19114	Trans
ENSG00000100796	ENSG00000186994	0.164051	NA	19115	Trans
ENSG00000031081	ENSG00000197136	0.164049	NA	19116	Trans
ENSG00000150768	ENSG00000169021	0.164047	NA	19117	Trans
ENSG00000181773	ENSG00000182950	0.164042	NA	19118	Trans
ENSG00000137038	ENSG00000150779	0.164041	NA	19119	Trans
ENSG00000155926	ENSG00000205364	0.164041	NA	19120	Trans
ENSG00000143409	ENSG00000196305	0.16404	NA	19121	Trans
ENSG00000125459	ENSG00000134375	0.164039	46345286	19122	Inter-Cytoband
ENSG00000042286	ENSG00000161533	0.164036	NA	19123	Trans
ENSG00000119638	ENSG00000187531	0.164034	NA	19124	Trans
ENSG00000110237	ENSG00000113758	0.164033	NA	19125	Trans
ENSG00000133805	ENSG00000143437	0.164031	NA	19126	Trans
ENSG00000120913	ENSG00000163378	0.16403	NA	19127	Trans
ENSG00000139651	ENSG00000204178	0.164029	NA	19128	Trans
ENSG00000100714	ENSG00000114480	0.164028	NA	19129	Trans
ENSG00000103363	ENSG00000234857	0.164028	NA	19130	Trans
ENSG00000113575	ENSG00000158156	0.164027	NA	19131	Trans
ENSG00000108641	ENSG00000181220	0.164027	NA	19132	Trans
ENSG00000108641	ENSG00000165264	0.164026	NA	19133	Trans
ENSG00000119514	ENSG00000174059	0.164025	NA	19134	Trans
ENSG00000162636	ENSG00000188677	0.164019	NA	19135	Trans
ENSG00000072682	ENSG00000222009	0.164019	NA	19136	Trans
ENSG00000065717	ENSG00000167994	0.164018	NA	19137	Trans
ENSG00000134030	ENSG00000274180	0.164014	NA	19138	Trans
ENSG00000111275	ENSG00000170145	0.164013	NA	19139	Trans
ENSG00000106105	ENSG00000166986	0.164011	NA	19140	Trans
ENSG00000162236	ENSG00000173276	0.164011	NA	19141	Trans
ENSG00000100221	ENSG00000109919	0.164009	NA	19142	Trans
ENSG00000106976	ENSG00000163430	0.164008	NA	19143	Trans
ENSG00000008988	ENSG00000127452	0.164006	NA	19144	Trans
ENSG00000141552	ENSG00000159377	0.164005	NA	19145	Trans
ENSG00000175155	ENSG00000198053	0.164005	NA	19146	Trans
ENSG00000068323	ENSG00000147251	0.164003	69467172	19147	Inter-Cytoband
ENSG00000159166	ENSG00000177119	0.164001	NA	19148	Trans
ENSG00000107099	ENSG00000138413	0.163999	NA	19149	Trans
ENSG00000125968	ENSG00000148841	0.163998	NA	19150	Trans
ENSG00000118564	ENSG00000126107	0.163997	NA	19151	Trans
ENSG00000118596	ENSG00000154518	0.163996	NA	19152	Trans
ENSG00000134375	ENSG00000241878	0.163996	NA	19153	Trans
ENSG00000042429	ENSG00000114745	0.163995	NA	19154	Trans
ENSG00000134072	ENSG00000141295	0.163995	NA	19155	Trans
ENSG00000174132	ENSG00000184203	0.163992	NA	19156	Trans
ENSG00000124193	ENSG00000158792	0.16399	NA	19157	Trans
ENSG00000169908	ENSG00000183742	0.163988	NA	19158	Trans
ENSG00000130475	ENSG00000133246	0.163985	9257662	19159	Inter-Cytoband
ENSG00000156218	ENSG00000184232	0.163984	NA	19160	Trans
ENSG00000108852	ENSG00000173040	0.163982	NA	19161	Trans
ENSG00000106682	ENSG00000178922	0.163981	NA	19162	Trans
ENSG00000102900	ENSG00000180488	0.163981	NA	19163	Trans
ENSG00000102007	ENSG00000166444	0.16398	NA	19164	Trans
ENSG00000166250	ENSG00000262655	0.16398	109107176	19165	Inter-Cytoband
ENSG00000100211	ENSG00000130717	0.163976	NA	19166	Trans
ENSG00000187498	ENSG00000196975	0.163972	NA	19167	Trans
ENSG00000115946	ENSG00000167721	0.16397	NA	19168	Trans
ENSG00000100796	ENSG00000133997	0.163967	20876354	19169	Inter-Cytoband
ENSG00000122557	ENSG00000164284	0.163967	NA	19170	Trans
ENSG00000085276	ENSG00000102010	0.163965	NA	19171	Trans
ENSG00000006210	ENSG00000120832	0.163965	NA	19172	Trans
ENSG00000127884	ENSG00000170522	0.163964	NA	19173	Trans
ENSG00000151729	ENSG00000198276	0.163963	NA	19174	Trans
ENSG00000117479	ENSG00000144655	0.163962	NA	19175	Trans
ENSG00000124596	ENSG00000143727	0.163961	NA	19176	Trans
ENSG00000007202	ENSG00000144224	0.16396	NA	19177	Trans
ENSG00000166136	ENSG00000179091	0.16396	NA	19178	Trans
ENSG00000062485	ENSG00000082146	0.163957	NA	19179	Trans
ENSG00000117643	ENSG00000188643	0.163957	127989418	19180	Inter-Cytoband
ENSG00000077157	ENSG00000106829	0.163956	NA	19181	Trans
ENSG00000128294	ENSG00000170348	0.163951	NA	19182	Trans
ENSG00000134709	ENSG00000147676	0.16395	NA	19183	Trans
ENSG00000162735	ENSG00000258311	0.16395	NA	19184	Trans
ENSG00000118473	ENSG00000188157	0.163949	65513260	19185	Inter-Cytoband
ENSG00000135604	ENSG00000184887	0.163946	NA	19186	Trans
ENSG00000048991	ENSG00000142459	0.163945	NA	19187	Trans
ENSG00000102753	ENSG00000119318	0.163941	NA	19188	Trans
ENSG00000132603	ENSG00000169045	0.163941	NA	19189	Trans
ENSG00000096401	ENSG00000185728	0.163936	NA	19190	Trans
ENSG00000197586	ENSG00000264230	0.163935	NA	19191	Trans
ENSG00000105246	ENSG00000173369	0.163933	NA	19192	Trans
ENSG00000186017	ENSG00000197808	0.163933	192073	19193	Intra-Cytoband
ENSG00000115414	ENSG00000144476	0.163932	21207347	19194	Inter-Cytoband
ENSG00000132825	ENSG00000159140	0.163932	NA	19195	Trans
ENSG00000104812	ENSG00000197696	0.163929	NA	19196	Trans
ENSG00000102103	ENSG00000143653	0.163927	NA	19197	Trans
ENSG00000131652	ENSG00000187742	0.163926	NA	19198	Trans
ENSG00000125170	ENSG00000137955	0.163923	NA	19199	Trans
ENSG00000122971	ENSG00000144724	0.163923	NA	19200	Trans
ENSG00000120885	ENSG00000148730	0.163921	NA	19201	Trans
ENSG00000115875	ENSG00000183161	0.163921	NA	19202	Trans
ENSG00000184481	ENSG00000198324	0.163919	NA	19203	Trans
ENSG00000168813	ENSG00000173846	0.163917	NA	19204	Trans
ENSG00000075651	ENSG00000148429	0.163916	NA	19205	Trans
ENSG00000134982	ENSG00000171914	0.163916	NA	19206	Trans
ENSG00000083123	ENSG00000126767	0.163915	NA	19207	Trans
ENSG00000089234	ENSG00000148308	0.163914	NA	19208	Trans
ENSG00000132603	ENSG00000135241	0.163913	NA	19209	Trans
ENSG00000112695	ENSG00000250479	0.163913	NA	19210	Trans
ENSG00000108187	ENSG00000274180	0.163913	NA	19211	Trans
ENSG00000066629	ENSG00000086570	0.163909	NA	19212	Trans
ENSG00000127954	ENSG00000224420	0.163908	NA	19213	Trans
ENSG00000118985	ENSG00000150347	0.163899	NA	19214	Trans
ENSG00000006555	ENSG00000159166	0.163899	146593532	19215	Inter-Cytoband
ENSG00000116221	ENSG00000116459	0.163898	57264823	19216	Inter-Cytoband
ENSG00000088899	ENSG00000154639	0.163898	NA	19217	Trans
ENSG00000143333	ENSG00000170989	0.163898	81361758	19218	Inter-Cytoband
ENSG00000082146	ENSG00000171503	0.163898	NA	19219	Trans
ENSG00000162733	ENSG00000203485	0.163895	NA	19220	Trans
ENSG00000100412	ENSG00000127418	0.163894	NA	19221	Trans
ENSG00000086544	ENSG00000173276	0.163894	NA	19222	Trans
ENSG00000084070	ENSG00000119138	0.163893	NA	19223	Trans
ENSG00000173614	ENSG00000185414	0.163892	NA	19224	Trans
ENSG00000134460	ENSG00000182578	0.163891	NA	19225	Trans
ENSG00000092445	ENSG00000205726	0.16389	NA	19226	Trans
ENSG00000116221	ENSG00000124784	0.163889	NA	19227	Trans
ENSG00000049130	ENSG00000197296	0.163886	NA	19228	Trans
ENSG00000120820	ENSG00000170323	0.163884	NA	19229	Trans
ENSG00000143507	ENSG00000181773	0.163883	194308780	19230	Inter-Cytoband
ENSG00000103549	ENSG00000160633	0.163881	NA	19231	Trans
ENSG00000036672	ENSG00000160789	0.163881	NA	19232	Trans
ENSG00000120742	ENSG00000173890	0.163881	19495935	19233	Inter-Cytoband
ENSG00000101680	ENSG00000128928	0.16388	NA	19234	Trans
ENSG00000140682	ENSG00000156103	0.16388	NA	19235	Trans
ENSG00000138796	ENSG00000165028	0.16388	NA	19236	Trans
ENSG00000123472	ENSG00000134330	0.163879	NA	19237	Trans
ENSG00000088325	ENSG00000145386	0.163879	NA	19238	Trans
ENSG00000141552	ENSG00000149806	0.163878	NA	19239	Trans
ENSG00000107929	ENSG00000119922	0.163877	88476780	19240	Inter-Cytoband
ENSG00000118965	ENSG00000152217	0.163876	NA	19241	Trans
ENSG00000137275	ENSG00000153922	0.163876	NA	19242	Trans
ENSG00000105220	ENSG00000154518	0.163876	NA	19243	Trans
ENSG00000167994	ENSG00000273820	0.163874	NA	19244	Trans
ENSG00000179820	ENSG00000275111	0.163873	NA	19245	Trans
ENSG00000139083	ENSG00000197077	0.163872	NA	19246	Trans
ENSG00000086991	ENSG00000143786	0.163867	NA	19247	Trans
ENSG00000163328	ENSG00000165238	0.163865	NA	19248	Trans
ENSG00000112531	ENSG00000119471	0.163864	NA	19249	Trans
ENSG00000079739	ENSG00000138032	0.163862	NA	19250	Trans
ENSG00000137486	ENSG00000139083	0.163852	NA	19251	Trans
ENSG00000105321	ENSG00000270647	0.163852	NA	19252	Trans
ENSG00000125148	ENSG00000167711	0.163851	NA	19253	Trans
ENSG00000168329	ENSG00000203747	0.163851	NA	19254	Trans
ENSG00000023516	ENSG00000101413	0.16385	NA	19255	Trans
ENSG00000076984	ENSG00000149929	0.16385	NA	19256	Trans
ENSG00000108666	ENSG00000130772	0.163849	NA	19257	Trans
ENSG00000139180	ENSG00000178741	0.163847	NA	19258	Trans
ENSG00000105401	ENSG00000180353	0.163846	NA	19259	Trans
ENSG00000132661	ENSG00000181274	0.163846	NA	19260	Trans
ENSG00000113441	ENSG00000162733	0.163845	NA	19261	Trans
ENSG00000103994	ENSG00000142675	0.163839	NA	19262	Trans
ENSG00000132388	ENSG00000159423	0.163839	NA	19263	Trans
ENSG00000078804	ENSG00000130818	0.163837	NA	19264	Trans
ENSG00000135144	ENSG00000138758	0.163834	NA	19265	Trans
ENSG00000136381	ENSG00000181991	0.163834	10030022	19266	Inter-Cytoband
ENSG00000154945	ENSG00000204152	0.163834	NA	19267	Trans
ENSG00000115353	ENSG00000224420	0.163833	NA	19268	Trans
ENSG00000085832	ENSG00000173473	0.163832	NA	19269	Trans
ENSG00000122971	ENSG00000172057	0.163829	NA	19270	Trans
ENSG00000153558	ENSG00000166136	0.163828	NA	19271	Trans
ENSG00000103994	ENSG00000171914	0.163823	19977703	19272	Inter-Cytoband
ENSG00000130164	ENSG00000141034	0.16382	NA	19273	Trans
ENSG00000080546	ENSG00000180938	0.163819	NA	19274	Trans
ENSG00000007080	ENSG00000167674	0.163818	13460729	19275	Inter-Cytoband
ENSG00000159873	ENSG00000177125	0.163818	NA	19276	Trans
ENSG00000196967	ENSG00000197483	0.163817	18369598	19277	Inter-Cytoband
ENSG00000097033	ENSG00000182512	0.163816	NA	19278	Trans
ENSG00000079246	ENSG00000173692	0.163815	14949400	19279	Inter-Cytoband
ENSG00000100697	ENSG00000132912	0.163812	NA	19280	Trans
ENSG00000099860	ENSG00000164284	0.163812	NA	19281	Trans
ENSG00000050030	ENSG00000104892	0.163811	NA	19282	Trans
ENSG00000005884	ENSG00000168306	0.16381	NA	19283	Trans
ENSG00000070495	ENSG00000183161	0.16381	NA	19284	Trans
ENSG00000090924	ENSG00000135631	0.163809	NA	19285	Trans
ENSG00000089195	ENSG00000178177	0.163805	NA	19286	Trans
ENSG00000125356	ENSG00000127184	0.163801	NA	19287	Trans
ENSG00000047230	ENSG00000157992	0.163801	NA	19288	Trans
ENSG00000182512	ENSG00000196715	0.163801	NA	19289	Trans
ENSG00000100568	ENSG00000124225	0.1638	NA	19290	Trans
ENSG00000163155	ENSG00000173846	0.163799	106359523	19291	Inter-Cytoband
ENSG00000074416	ENSG00000165914	0.163797	NA	19292	Trans
ENSG00000137486	ENSG00000171365	0.163797	NA	19293	Trans
ENSG00000004779	ENSG00000173915	0.163796	NA	19294	Trans
ENSG00000129911	ENSG00000196227	0.163792	NA	19295	Trans
ENSG00000096696	ENSG00000174950	0.163791	NA	19296	Trans
ENSG00000084652	ENSG00000148840	0.16379	NA	19297	Trans
ENSG00000104331	ENSG00000164307	0.16379	NA	19298	Trans
ENSG00000134709	ENSG00000154065	0.163789	NA	19299	Trans
ENSG00000059691	ENSG00000158864	0.163788	NA	19300	Trans
ENSG00000064961	ENSG00000106537	0.163787	NA	19301	Trans
ENSG00000136521	ENSG00000177156	0.163787	NA	19302	Trans
ENSG00000119280	ENSG00000154945	0.163786	NA	19303	Trans
ENSG00000132561	ENSG00000174306	0.163786	NA	19304	Trans
ENSG00000168646	ENSG00000185219	0.163784	NA	19305	Trans
ENSG00000101310	ENSG00000101558	0.163781	NA	19306	Trans
ENSG00000055950	ENSG00000131620	0.163781	NA	19307	Trans
ENSG00000139180	ENSG00000159069	0.163781	NA	19308	Trans
ENSG00000062485	ENSG00000140740	0.163778	NA	19309	Trans
ENSG00000101246	ENSG00000106244	0.163777	NA	19310	Trans
ENSG00000023287	ENSG00000170791	0.163777	3589230	19311	Inter-Cytoband
ENSG00000105325	ENSG00000136161	0.163775	NA	19312	Trans
ENSG00000083307	ENSG00000136147	0.163773	NA	19313	Trans
ENSG00000189043	ENSG00000250479	0.163771	NA	19314	Trans
ENSG00000090924	ENSG00000125170	0.163769	NA	19315	Trans
ENSG00000154639	ENSG00000187164	0.163769	NA	19316	Trans
ENSG00000168269	ENSG00000169908	0.163766	NA	19317	Trans
ENSG00000083307	ENSG00000182983	0.163766	NA	19318	Trans
ENSG00000166813	ENSG00000197976	0.163759	NA	19319	Trans
ENSG00000023572	ENSG00000101052	0.163758	NA	19320	Trans
ENSG00000108960	ENSG00000123080	0.163757	NA	19321	Trans
ENSG00000100100	ENSG00000172046	0.163757	NA	19322	Trans
ENSG00000149115	ENSG00000204439	0.163757	NA	19323	Trans
ENSG00000100380	ENSG00000107537	0.163756	NA	19324	Trans
ENSG00000071859	ENSG00000137161	0.163756	NA	19325	Trans
ENSG00000130939	ENSG00000278845	0.163752	NA	19326	Trans
ENSG00000113615	ENSG00000119041	0.163748	NA	19327	Trans
ENSG00000124596	ENSG00000163874	0.163746	NA	19328	Trans
ENSG00000143537	ENSG00000150281	0.163744	NA	19329	Trans
ENSG00000135272	ENSG00000177106	0.163744	NA	19330	Trans
ENSG00000118596	ENSG00000163512	0.163743	NA	19331	Trans
ENSG00000159459	ENSG00000171992	0.163743	NA	19332	Trans
ENSG00000122257	ENSG00000197548	0.163743	NA	19333	Trans
ENSG00000113240	ENSG00000167470	0.163741	NA	19334	Trans
ENSG00000125304	ENSG00000142186	0.16374	NA	19335	Trans
ENSG00000143384	ENSG00000197044	0.16374	NA	19336	Trans
ENSG00000010256	ENSG00000127884	0.163739	NA	19337	Trans
ENSG00000078687	ENSG00000165355	0.163739	NA	19338	Trans
ENSG00000090447	ENSG00000173846	0.163739	NA	19339	Trans
ENSG00000053747	ENSG00000158710	0.163738	NA	19340	Trans
ENSG00000141378	ENSG00000168994	0.163737	NA	19341	Trans
ENSG00000135677	ENSG00000171992	0.163737	NA	19342	Trans
ENSG00000087884	ENSG00000112531	0.163736	NA	19343	Trans
ENSG00000100348	ENSG00000118564	0.163732	NA	19344	Trans
ENSG00000177034	ENSG00000178053	0.163732	NA	19345	Trans
ENSG00000113552	ENSG00000184207	0.163731	NA	19346	Trans
ENSG00000115946	ENSG00000126464	0.16373	NA	19347	Trans
ENSG00000072163	ENSG00000101230	0.163729	NA	19348	Trans
ENSG00000153250	ENSG00000168734	0.163728	NA	19349	Trans
ENSG00000174720	ENSG00000198707	0.163728	NA	19350	Trans
ENSG00000023516	ENSG00000253710	0.163727	9740245	19351	Inter-Cytoband
ENSG00000104812	ENSG00000117592	0.163726	NA	19352	Trans
ENSG00000115425	ENSG00000117592	0.163726	NA	19353	Trans
ENSG00000092330	ENSG00000121073	0.163726	NA	19354	Trans
ENSG00000155252	ENSG00000166428	0.163726	NA	19355	Trans
ENSG00000069188	ENSG00000197448	0.163726	NA	19356	Trans
ENSG00000009780	ENSG00000121774	0.163724	4287850	19357	Inter-Cytoband
ENSG00000125459	ENSG00000136045	0.163724	NA	19358	Trans
ENSG00000142910	ENSG00000157992	0.163724	NA	19359	Trans
ENSG00000089639	ENSG00000166349	0.163722	NA	19360	Trans
ENSG00000256771	ENSG00000275111	0.163722	NA	19361	Trans
ENSG00000187266	ENSG00000205517	0.163719	7136	19362	Intra-Cytoband
ENSG00000115825	ENSG00000118007	0.163717	NA	19363	Trans
ENSG00000012822	ENSG00000163346	0.163713	NA	19364	Trans
ENSG00000111837	ENSG00000130147	0.163712	NA	19365	Trans
ENSG00000104783	ENSG00000115267	0.163711	NA	19366	Trans
ENSG00000167394	ENSG00000183049	0.163711	NA	19367	Trans
ENSG00000087299	ENSG00000119689	0.16371	24644328	19368	Inter-Cytoband
ENSG00000074416	ENSG00000197696	0.16371	NA	19369	Trans
ENSG00000072401	ENSG00000114446	0.163705	NA	19370	Trans
ENSG00000101216	ENSG00000143368	0.163705	NA	19371	Trans
ENSG00000109674	ENSG00000175063	0.163703	NA	19372	Trans
ENSG00000100209	ENSG00000121897	0.163701	NA	19373	Trans
ENSG00000161649	ENSG00000165476	0.163699	NA	19374	Trans
ENSG00000126218	ENSG00000196975	0.163697	NA	19375	Trans
ENSG00000136531	ENSG00000185345	0.163694	NA	19376	Trans
ENSG00000076555	ENSG00000131069	0.163692	NA	19377	Trans
ENSG00000157927	ENSG00000158710	0.163692	NA	19378	Trans
ENSG00000143575	ENSG00000204673	0.163692	NA	19379	Trans
ENSG00000023228	ENSG00000101019	0.163689	NA	19380	Trans
ENSG00000092820	ENSG00000198858	0.163689	NA	19381	Trans
ENSG00000132470	ENSG00000135547	0.163688	NA	19382	Trans
