chr	start	end	id	score	phits	ghits	near_region	near_distance	type
13	36346671	36346928	MACS_peak_5209	1006.59	0	0	ENSG00000120697	597846	intergen
13	36485791	36486013	MACS_peak_5210	996.07	0	0	ENSG00000120697	458761	intergen
13	36707803	36708071	MACS_peak_5211	97.32	0	0	ENSG00000120697	236703	intergen
13	36736180	36736411	MACS_peak_5212	532.66	0	0	ENSG00000120697	208363	intergen
13	37069098	37069319	MACS_peak_5213	564.54	0	0	ENSG00000102710	9384	intergen
13	37154334	37154722	MACS_peak_5215	96.37	0	0	ENSG00000102710	94620	intergen
13	37608824	37609040	MACS_peak_5216	817.99	0	0	ENSG00000133110	9979	intergen
13	37874452	37874684	MACS_peak_5217	678.9	0	0	ENSG00000133110	275607	intergen
13	37960519	37960699	MACS_peak_5218	746.04	0	0	ENSG00000133110	361674	intergen
13	38045941	38046306	MACS_peak_5219	409.04	0	0	ENSG00000120686	298542	intergen
13	38114018	38114290	MACS_peak_5220	81.44	0	0	ENSG00000120686	230558	intergen
13	38115122	38115416	MACS_peak_5221	88.56	0	0	ENSG00000120686	229432	intergen
13	38116763	38117149	MACS_peak_5222	140.39	0	0	ENSG00000120686	227699	intergen
13	38117180	38117551	MACS_peak_5223	104.82	0	0	ENSG00000120686	227297	intergen
13	38145491	38145789	MACS_peak_5224	159.56	0	0	ENSG00000120686	199059	intergen
13	38291906	38292285	MACS_peak_5225	99.7	0	0	ENSG00000120686	52563	intergen
13	38328972	38329241	MACS_peak_5226	992.36	0	0	ENSG00000120686	15607	intergen
13	38582244	38582519	MACS_peak_5227	457.69	0	0	ENSG00000120686	218624	intergen
13	38836069	38836260	MACS_peak_5228	373.92	0	0	ENSG00000120685	168605	intergen
13	39001454	39001837	MACS_peak_5230	92.9	0	0	ENSG00000120685	3028	intergen
13	39004761	39005171	MACS_peak_5231	59.86	0	0	ENSG00000120685	0	intergen
13	39612113	39612381	MACS_peak_5232	993.52	0	0	ENSG00000133103	38245	intergen
13	39742198	39742448	MACS_peak_5233	157.99	0	1	ENSG00000133103	0	gene
13	39796302	39796524	MACS_peak_5234	774.26	0	0	ENSG00000133103	4636	intergen
13	40005906	40006321	MACS_peak_5236	81.72	0	0	ENSG00000133103	214240	intergen
13	40361345	40361813	MACS_peak_5238	71.29	0	0	ENSG00000102738	362321	intergen
13	40361957	40362332	MACS_peak_5239	101.09	0	0	ENSG00000102738	361802	intergen
13	40737301	40737561	MACS_peak_5240	79.76	0	1	ENSG00000102738	0	gene
13	40738050	40738307	MACS_peak_5241	52.18	0	1	ENSG00000102738	0	gene
13	40740404	40740783	MACS_peak_5242	108.26	0	1	ENSG00000102738	0	gene
13	40830348	40830722	MACS_peak_5243	56.65	0	0	ENSG00000102743	20236	intergen
13	40834333	40834615	MACS_peak_5244	130.86	0	0	ENSG00000102743	24221	intergen
13	40865336	40865739	MACS_peak_5245	104.85	0	0	ENSG00000102743	55224	intergen
13	41075154	41075352	MACS_peak_5246	808.21	0	1	ENSG00000120688	0	gene
13	41196706	41196966	MACS_peak_5247	725.38	0	0	ENSG00000120696	2139	intergen
13	41222273	41222497	MACS_peak_5248	564.54	0	1	ENSG00000120662	0	gene
13	41353123	41353305	MACS_peak_5249	710.43	0	1	ENSG00000172766	0	gene
13	41400352	41400713	MACS_peak_5250	410.92	0	0	ENSG00000172766	23321	intergen
13	41400910	41401236	MACS_peak_5251	799.5	0	0	ENSG00000172766	23879	intergen
13	42030958	42031331	MACS_peak_5252	66.19	0	0	ENSG00000102780	3704	intergen
13	42141892	42142163	MACS_peak_5253	124.62	0	1	ENSG00000102780	0	gene
13	42216072	42216420	MACS_peak_5254	417.2	0	1	ENSG00000102780	0	gene
13	42426807	42427153	MACS_peak_5255	56.42	0	0	ENSG00000023516	103539	intergen
13	42429888	42430281	MACS_peak_5256	137.25	0	0	ENSG00000023516	106620	intergen
13	42967011	42967371	MACS_peak_5257	164.26	0	1	ENSG00000133106	0	gene
13	43018260	43018395	MACS_peak_5258	643.95	0	0	ENSG00000133106	25988	intergen
13	43143296	43143531	MACS_peak_5259	516.86	0	0	ENSG00000133106	151024	intergen
13	43478228	43478503	MACS_peak_5260	3100	0	0	ENSG00000133106	485956	intergen
13	43486911	43487169	MACS_peak_5261	380.3	0	0	ENSG00000133106	494639	intergen
13	43506180	43506561	MACS_peak_5262	76.3	0	0	ENSG00000133106	513908	intergen
13	43531532	43531833	MACS_peak_5263	127.15	0	0	ENSG00000133106	539260	intergen
13	43882001	43882233	MACS_peak_5265	532.66	0	0	ENSG00000102804	544909	intergen
13	43972919	43973304	MACS_peak_5266	59.32	0	0	ENSG00000102804	453838	intergen
13	44036954	44037341	MACS_peak_5267	209.59	0	0	ENSG00000102804	389801	intergen
13	44050508	44050790	MACS_peak_5268	574.3	0	0	ENSG00000102804	376352	intergen
13	44082519	44082852	MACS_peak_5269	118.95	0	0	ENSG00000102804	344290	intergen
13	44169764	44170005	MACS_peak_5270	645.81	0	0	ENSG00000102804	257137	intergen
13	44483678	44483969	MACS_peak_5271	674.68	0	1	ENSG00000102804	0	gene
13	45047231	45047682	MACS_peak_5272	592.81	0	0	ENSG00000133114	9561	intergen
13	45309515	45309730	MACS_peak_5273	596.79	0	0	ENSG00000188342	24605	intergen
13	45393963	45394308	MACS_peak_5274	535.04	0	0	ENSG00000136152	65589	intergen
13	45511633	45511851	MACS_peak_5276	577.49	0	1	ENSG00000136152	0	gene
13	45515955	45516307	MACS_peak_5277	415.24	0	1	ENSG00000136152	0	gene
13	45618436	45618667	MACS_peak_5278	504.09	0	0	ENSG00000136152	81805	intergen
13	45664175	45664507	MACS_peak_5279	67.16	0	0	ENSG00000136152	127544	intergen
13	45669452	45669862	MACS_peak_5280	234.46	0	0	ENSG00000136152	132821	intergen
13	45879803	45880159	MACS_peak_5281	528.58	0	0	ENSG00000123200	69305	intergen
13	46126629	46126896	MACS_peak_5282	854.69	0	0	ENSG00000123200	73869	intergen
13	46184475	46184678	MACS_peak_5283	629.38	0	0	ENSG00000123200	131715	intergen
13	46275533	46275754	MACS_peak_5284	564.54	0	0	ENSG00000123200	222773	intergen
13	46354923	46355306	MACS_peak_5285	356.83	0	0	ENSG00000123200	302163	intergen
13	46420913	46421228	MACS_peak_5286	434.56	0	0	ENSG00000139684	345027	intergen
13	46551568	46551936	MACS_peak_5287	407.64	0	0	ENSG00000139684	214319	intergen
13	46603395	46603614	MACS_peak_5288	580.62	0	0	ENSG00000139684	162641	intergen
13	46705325	46705504	MACS_peak_5289	742.25	0	0	ENSG00000139684	60751	intergen
13	46721162	46721469	MACS_peak_5290	603.02	0	0	ENSG00000139684	44786	intergen
13	46831639	46831914	MACS_peak_5291	611.86	0	0	ENSG00000139684	34406	intergen
13	46906469	46906719	MACS_peak_5292	389.4	0	0	ENSG00000139684	109236	intergen
13	46973964	46974225	MACS_peak_5293	824.44	0	0	ENSG00000139684	176731	intergen
13	47018276	47018726	MACS_peak_5294	67.95	0	0	ENSG00000139684	221043	intergen
13	47083977	47084204	MACS_peak_5295	736.56	0	0	ENSG00000139684	286744	intergen
13	47222249	47222632	MACS_peak_5296	54.22	0	0	ENSG00000139684	425016	intergen
13	47297443	47297858	MACS_peak_5297	514.48	0	0	ENSG00000136143	442877	intergen
13	47382336	47382557	MACS_peak_5299	154.93	0	0	ENSG00000136143	358178	intergen
13	47401419	47401664	MACS_peak_5300	825.15	0	0	ENSG00000136143	339071	intergen
13	47429782	47430079	MACS_peak_5301	580.52	0	0	ENSG00000136143	310656	intergen
13	47538812	47539000	MACS_peak_5302	651.83	0	0	ENSG00000136143	201735	intergen
13	47717799	47718109	MACS_peak_5304	149.97	0	0	ENSG00000136143	22626	intergen
13	47784177	47784602	MACS_peak_5306	119.11	0	1	ENSG00000136143	0	gene
13	47784823	47785284	MACS_peak_5307	62.5	0	1	ENSG00000136143	0	gene
13	47785935	47786316	MACS_peak_5308	54.79	0	1	ENSG00000136143	0	gene
13	48015860	48016301	MACS_peak_5310	91.01	0	1	ENSG00000136143	0	gene
13	48016404	48016755	MACS_peak_5311	68.83	0	1	ENSG00000136143	0	gene
13	48037967	48038229	MACS_peak_5312	838.54	1	0	ENSG00000136143	0	promoter
13	48095107	48095341	MACS_peak_5313	623.55	0	0	ENSG00000136146	0	intergen
13	48336418	48336690	MACS_peak_5314	62.38	0	1	ENSG00000139687	0	gene
13	48337396	48337760	MACS_peak_5315	140.37	0	1	ENSG00000139687	0	gene
13	49281151	49281363	MACS_peak_5317	596.79	0	1	ENSG00000102543	0	gene
13	49483508	49483650	MACS_peak_5318	847.53	0	0	ENSG00000136147	6959	intergen
13	49846969	49847335	MACS_peak_5319	408.57	0	0	ENSG00000102753	54047	intergen
13	50100938	50101145	MACS_peak_5320	780.06	0	0	ENSG00000204977	80456	intergen
13	50184361	50184735	MACS_peak_5322	75.09	0	0	ENSG00000204977	163879	intergen
13	50504895	50505261	MACS_peak_5323	134.3	0	0	ENSG00000136104	399416	intergen
13	50985036	50985321	MACS_peak_5324	96.14	0	1	ENSG00000136104	0	gene
13	50987641	50987962	MACS_peak_5325	141.24	0	1	ENSG00000136104	0	gene
13	51074840	51075243	MACS_peak_5326	233.98	0	0	ENSG00000136104	50719	intergen
13	51435011	51435366	MACS_peak_5327	776.01	0	1	ENSG00000102786	0	gene
13	51514148	51514414	MACS_peak_5328	122.54	0	0	ENSG00000102786	59883	intergen
13	51733803	51733999	MACS_peak_5329	662.31	0	1	ENSG00000139668	0	gene
13	51787690	51788006	MACS_peak_5330	433.75	0	1	ENSG00000102796	0	gene
13	51845176	51845409	MACS_peak_5331	972.07	0	0	ENSG00000281106	0	intergen
13	52055961	52056310	MACS_peak_5332	76.25	0	0	ENSG00000253797	22360	intergen
13	52236298	52236614	MACS_peak_5334	506.92	0	0	ENSG00000136100	170987	intergen
13	52246195	52246534	MACS_peak_5335	112.52	0	0	ENSG00000136100	161067	intergen
13	52269848	52270203	MACS_peak_5336	128.53	0	0	ENSG00000136100	137398	intergen
13	52591874	52592231	MACS_peak_5337	229.9	0	0	ENSG00000165416	55477	intergen
13	52665410	52665632	MACS_peak_5338	712.32	0	1	ENSG00000165416	0	gene
13	52730003	52730445	MACS_peak_5339	137.17	0	0	ENSG00000165416	29093	intergen
13	52862501	52862881	MACS_peak_5340	402.16	0	0	ENSG00000165416	161591	intergen
13	53094354	53094731	MACS_peak_5341	94.17	0	0	ENSG00000165416	393444	intergen
13	53095653	53096012	MACS_peak_5342	51.1	0	0	ENSG00000165416	394743	intergen
13	53151880	53152107	MACS_peak_5343	548.55	0	0	ENSG00000165416	450970	intergen
13	53250335	53250695	MACS_peak_5344	772.16	0	0	ENSG00000165416	549425	intergen
13	53297241	53297572	MACS_peak_5345	137.96	0	0	ENSG00000165416	596331	intergen
13	53326072	53326281	MACS_peak_5346	520.1	0	0	ENSG00000165416	625162	intergen
13	54185847	54186163	MACS_peak_5347	678.2	0	0	ENSG00000165416	1484937	intergen
13	54410314	54410555	MACS_peak_5348	501.16	0	0	ENSG00000165416	1709404	intergen
13	54740937	54741318	MACS_peak_5349	83.57	0	0	ENSG00000165416	2040027	intergen
13	55659172	55659519	MACS_peak_5350	158.81	0	0	ENSG00000118946	1967290	intergen
13	55774601	55774902	MACS_peak_5351	671.3	0	0	ENSG00000118946	1851907	intergen
13	55812554	55812809	MACS_peak_5352	106.82	0	0	ENSG00000118946	1814000	intergen
13	56474632	56474764	MACS_peak_5353	1116.4	0	0	ENSG00000118946	1152045	intergen
13	56665181	56665406	MACS_peak_5354	464.49	0	0	ENSG00000118946	961403	intergen
13	56982588	56982879	MACS_peak_5355	144.54	0	0	ENSG00000118946	643930	intergen
13	57220077	57220534	MACS_peak_5356	101.68	0	0	ENSG00000118946	406275	intergen
13	57357906	57358279	MACS_peak_5358	105.3	0	0	ENSG00000118946	268530	intergen
13	57411199	57411541	MACS_peak_5359	164.26	0	0	ENSG00000118946	215268	intergen
13	58024396	58024547	MACS_peak_5360	630.94	0	0	ENSG00000118946	295084	intergen
13	58266826	58267034	MACS_peak_5362	613.04	0	0	ENSG00000118946	537514	intergen
13	58512696	58512921	MACS_peak_5363	98.95	0	0	ENSG00000118946	783384	intergen
13	58960970	58961277	MACS_peak_5366	438.71	0	0	ENSG00000139734	699305	intergen
13	59027278	59027648	MACS_peak_5367	124.97	0	0	ENSG00000139734	632934	intergen
13	59027726	59028080	MACS_peak_5368	80.91	0	0	ENSG00000139734	632502	intergen
13	59029371	59029825	MACS_peak_5369	88.02	0	0	ENSG00000139734	630757	intergen
13	59030216	59030641	MACS_peak_5370	169.55	0	0	ENSG00000139734	629941	intergen
13	59678139	59678503	MACS_peak_5371	409.51	0	1	ENSG00000139734	0	gene
13	59680498	59680823	MACS_peak_5372	1236.43	0	1	ENSG00000139734	0	gene
13	59771336	59771594	MACS_peak_5373	595.17	0	1	ENSG00000139734	0	gene
13	59906471	59906776	MACS_peak_5375	560.48	0	1	ENSG00000139734	0	gene
13	60248853	60249096	MACS_peak_5376	52.57	0	0	ENSG00000139734	84865	intergen
13	60335662	60335986	MACS_peak_5377	429.45	0	0	ENSG00000083544	55470	intergen
13	60473620	60473855	MACS_peak_5378	662.31	0	1	ENSG00000083544	0	gene
13	60712509	60712863	MACS_peak_5379	468.22	0	0	ENSG00000083544	138630	intergen
13	60713322	60713671	MACS_peak_5380	66.25	0	0	ENSG00000083544	139443	intergen
13	60715323	60715645	MACS_peak_5381	152.28	0	0	ENSG00000083544	141444	intergen
13	60804556	60804928	MACS_peak_5383	55.09	0	0	ENSG00000083544	230677	intergen
13	60827633	60828081	MACS_peak_5384	175.96	0	0	ENSG00000083544	253754	intergen
13	60977887	60978135	MACS_peak_5385	485.56	0	0	ENSG00000083544	404008	intergen
13	61234766	61235047	MACS_peak_5386	577.45	0	0	ENSG00000083544	660887	intergen
13	61329043	61329403	MACS_peak_5387	108.7	0	0	ENSG00000083544	755164	intergen
13	61961406	61961707	MACS_peak_5388	689.95	0	0	ENSG00000083544	1387527	intergen
13	62019555	62019867	MACS_peak_5389	1084.56	0	0	ENSG00000083544	1445676	intergen
13	62061022	62061426	MACS_peak_5390	603.02	0	0	ENSG00000083544	1487143	intergen
13	63121765	63121916	MACS_peak_5392	696.62	0	0	ENSG00000083544	2547886	intergen
13	64231350	64231694	MACS_peak_5394	127.83	0	0	ENSG00000083544	3657471	intergen
13	64268035	64268259	MACS_peak_5395	712.32	0	0	ENSG00000083544	3694156	intergen
13	64411774	64411912	MACS_peak_5396	1025.3	0	0	ENSG00000083544	3837895	intergen
13	64616345	64616604	MACS_peak_5397	380.3	0	0	ENSG00000083544	4042466	intergen
13	64694898	64695226	MACS_peak_5398	506.92	0	0	ENSG00000083544	4121019	intergen
13	65993393	65993785	MACS_peak_5400	127.47	0	0	ENSG00000083544	5419514	intergen
13	66258506	66258730	MACS_peak_5402	179.9	0	0	ENSG00000083544	5684627	intergen
13	66281974	66282365	MACS_peak_5403	137.17	0	0	ENSG00000083544	5708095	intergen
13	66757524	66757789	MACS_peak_5405	997.03	0	0	ENSG00000204899	5945567	intergen
13	66776306	66776607	MACS_peak_5406	91.11	0	0	ENSG00000204899	5926749	intergen
13	66999508	66999876	MACS_peak_5407	159.56	0	0	ENSG00000204899	5703480	intergen
13	67224317	67224750	MACS_peak_5408	1371.95	0	0	ENSG00000204899	5478606	intergen
13	67366549	67366907	MACS_peak_5409	527.43	0	0	ENSG00000204899	5336449	intergen
13	67456955	67457346	MACS_peak_5410	314.21	0	0	ENSG00000204899	5246010	intergen
13	67564370	67564694	MACS_peak_5411	50.32	0	0	ENSG00000204899	5138662	intergen
13	67592842	67593101	MACS_peak_5412	153.73	0	0	ENSG00000204899	5110255	intergen
13	67607825	67608277	MACS_peak_5413	1352.74	0	0	ENSG00000204899	5095079	intergen
13	67681137	67681484	MACS_peak_5414	115.96	0	0	ENSG00000204899	5021872	intergen
13	67683949	67684369	MACS_peak_5415	66.96	0	0	ENSG00000204899	5018987	intergen
13	67845730	67846098	MACS_peak_5416	109.53	0	0	ENSG00000204899	4857258	intergen
13	67848076	67848441	MACS_peak_5418	103.45	0	0	ENSG00000204899	4854915	intergen
13	68082128	68082567	MACS_peak_5419	1663.07	0	0	ENSG00000204899	4620789	intergen
13	68304835	68304968	MACS_peak_5420	1098.16	0	0	ENSG00000204899	4398388	intergen
13	68339673	68340013	MACS_peak_5421	104.52	0	0	ENSG00000204899	4363343	intergen
13	68340119	68340449	MACS_peak_5422	120.16	0	0	ENSG00000204899	4362907	intergen
13	68376373	68376515	MACS_peak_5423	1282.94	0	0	ENSG00000204899	4326841	intergen
13	69579403	69579646	MACS_peak_5424	645.81	0	0	ENSG00000204899	3123710	intergen
13	69679570	69679811	MACS_peak_5425	238.95	0	0	ENSG00000204899	3023545	intergen
13	69684907	69685155	MACS_peak_5426	310.5	0	0	ENSG00000204899	3018201	intergen
13	69710991	69711201	MACS_peak_5427	607.01	0	0	ENSG00000204899	2992155	intergen
13	69786804	69787192	MACS_peak_5428	110.11	0	0	ENSG00000204899	2916164	intergen
13	69857328	69857514	MACS_peak_5429	712.32	0	0	ENSG00000204899	2845842	intergen
13	70145261	70145622	MACS_peak_5430	112.48	0	0	ENSG00000204899	2557734	intergen
13	70166881	70167120	MACS_peak_5431	172.27	0	0	ENSG00000204899	2536236	intergen
13	70210528	70210877	MACS_peak_5432	75.01	0	0	ENSG00000204899	2492479	intergen
13	70213973	70214329	MACS_peak_5433	105.65	0	0	ENSG00000204899	2489027	intergen
13	70623310	70623613	MACS_peak_5434	440.97	0	0	ENSG00000204899	2079743	intergen
13	70803072	70803437	MACS_peak_5435	409.04	0	0	ENSG00000204899	1899919	intergen
13	71255944	71256098	MACS_peak_5436	1153.04	0	0	ENSG00000204899	1447258	intergen
13	71299361	71299722	MACS_peak_5437	265.34	0	0	ENSG00000204899	1403634	intergen
13	71320504	71320787	MACS_peak_5438	452.74	0	0	ENSG00000204899	1382569	intergen
13	71385527	71385760	MACS_peak_5439	111.21	0	0	ENSG00000204899	1317596	intergen
13	71388909	71389322	MACS_peak_5440	73.5	0	0	ENSG00000204899	1314034	intergen
13	71506831	71507152	MACS_peak_5441	268.99	0	0	ENSG00000204899	1196204	intergen
13	71672623	71672877	MACS_peak_5442	580.75	0	0	ENSG00000204899	1030479	intergen
13	72061252	72061647	MACS_peak_5443	366.31	0	0	ENSG00000204899	641709	intergen
13	72201075	72201500	MACS_peak_5444	202.06	0	0	ENSG00000204899	501856	intergen
13	72227186	72227524	MACS_peak_5445	54.95	0	0	ENSG00000204899	475832	intergen
13	72452751	72453034	MACS_peak_5446	575.98	0	0	ENSG00000204899	250322	intergen
13	72613826	72614131	MACS_peak_5447	70.39	0	0	ENSG00000204899	89225	intergen
13	72675678	72675882	MACS_peak_5448	236.86	0	0	ENSG00000204899	27474	intergen
13	72696639	72696878	MACS_peak_5449	516.86	0	0	ENSG00000204899	6478	intergen
13	72882560	72882816	MACS_peak_5450	729.14	0	1	ENSG00000083535	0	gene
13	73103739	73103980	MACS_peak_5451	324.89	0	0	ENSG00000083535	87277	intergen
13	73168066	73168204	MACS_peak_5452	885.2	0	0	ENSG00000083535	151604	intergen
13	73415629	73415991	MACS_peak_5453	525.14	0	0	ENSG00000083535	399167	intergen
13	73453757	73454073	MACS_peak_5454	60.03	0	0	ENSG00000083535	437295	intergen
13	73642521	73642794	MACS_peak_5455	120.59	0	0	ENSG00000083535	626059	intergen
13	73849374	73849581	MACS_peak_5456	1134.69	0	0	ENSG00000083535	832912	intergen
13	74236153	74236506	MACS_peak_5457	104.18	0	0	ENSG00000083535	1219691	intergen
13	74238876	74239127	MACS_peak_5458	56.16	0	0	ENSG00000083535	1222414	intergen
13	74239217	74239639	MACS_peak_5459	74.5	0	0	ENSG00000083535	1222755	intergen
13	74430990	74431316	MACS_peak_5461	92.08	0	0	ENSG00000188243	1088902	intergen
13	74431380	74431858	MACS_peak_5462	126.45	0	0	ENSG00000188243	1088360	intergen
13	74810747	74811007	MACS_peak_5464	1002.97	0	0	ENSG00000188243	709211	intergen
13	74865538	74865751	MACS_peak_5465	763.02	0	0	ENSG00000188243	654467	intergen
13	75241804	75242124	MACS_peak_5466	73.59	0	0	ENSG00000188243	278094	intergen
13	75243336	75243629	MACS_peak_5467	88.97	0	0	ENSG00000188243	276589	intergen
13	75258110	75258476	MACS_peak_5468	1305.07	0	0	ENSG00000188243	261742	intergen
13	75278069	75278429	MACS_peak_5469	97.28	0	0	ENSG00000188243	241789	intergen
13	75695811	75696126	MACS_peak_5470	808.97	0	0	ENSG00000118939	89790	intergen
13	75729257	75729615	MACS_peak_5471	52.95	0	0	ENSG00000118939	123236	intergen
13	76492984	76493190	MACS_peak_5473	629.38	0	0	ENSG00000102805	492469	intergen
13	76573088	76573224	MACS_peak_5474	565.56	0	0	ENSG00000102805	412435	intergen
13	76605584	76605882	MACS_peak_5475	105.65	0	0	ENSG00000102805	379777	intergen
13	76612977	76613329	MACS_peak_5476	120.61	0	0	ENSG00000102805	372330	intergen
13	76614220	76614535	MACS_peak_5477	59.5	0	0	ENSG00000102805	371124	intergen
13	76903658	76903912	MACS_peak_5478	596.79	0	0	ENSG00000102805	81747	intergen
13	77478399	77478683	MACS_peak_5479	452.13	0	0	ENSG00000005810	151348	intergen
13	77493015	77493187	MACS_peak_5480	797.18	0	0	ENSG00000005810	165964	intergen
13	77751941	77752135	MACS_peak_5481	678.9	0	0	ENSG00000005810	424890	intergen
13	77779479	77779787	MACS_peak_5482	950.21	0	0	ENSG00000005810	452428	intergen
13	78095524	78095891	MACS_peak_5483	84.86	0	0	ENSG00000152193	513399	intergen
13	78158783	78159017	MACS_peak_5484	218.56	0	0	ENSG00000152193	450273	intergen
13	78284620	78285003	MACS_peak_5485	148.8	0	0	ENSG00000152193	324287	intergen
13	78496500	78496697	MACS_peak_5486	662.31	0	0	ENSG00000152193	112593	intergen
13	79236528	79236751	MACS_peak_5487	144.63	0	0	ENSG00000139746	70072	intergen
13	79491534	79491857	MACS_peak_5488	722.05	0	1	ENSG00000102471	0	gene
13	79541425	79541765	MACS_peak_5489	421.18	0	1	ENSG00000102471	0	gene
13	79679310	79679568	MACS_peak_5490	468.72	0	0	ENSG00000102471	123234	intergen
13	79818045	79818395	MACS_peak_5491	70.75	0	0	ENSG00000102471	261969	intergen
13	79818464	79818718	MACS_peak_5492	95.32	0	0	ENSG00000102471	262388	intergen
13	79821217	79821599	MACS_peak_5493	50.92	0	0	ENSG00000102471	265141	intergen
13	79844034	79844441	MACS_peak_5494	51.06	0	0	ENSG00000102471	287958	intergen
13	80152875	80153344	MACS_peak_5495	50.57	0	0	ENSG00000102471	596799	intergen
13	80289859	80290146	MACS_peak_5496	380.3	0	0	ENSG00000102471	733783	intergen
13	80368827	80369188	MACS_peak_5497	892.36	0	0	ENSG00000102471	812751	intergen
13	80674759	80675163	MACS_peak_5498	167.99	0	0	ENSG00000102471	1118683	intergen
13	80732291	80732581	MACS_peak_5499	93.4	0	0	ENSG00000102471	1176215	intergen
13	80983517	80983850	MACS_peak_5500	90.41	0	0	ENSG00000102471	1427441	intergen
13	81462487	81462813	MACS_peak_5501	109.53	0	0	ENSG00000102471	1906411	intergen
13	81559395	81559697	MACS_peak_5502	120.03	0	0	ENSG00000102471	2003319	intergen
13	81560143	81560496	MACS_peak_5503	91.72	0	0	ENSG00000102471	2004067	intergen
13	81860730	81861097	MACS_peak_5504	93.4	0	0	ENSG00000102471	2304654	intergen
13	82046727	82047128	MACS_peak_5505	91.24	0	0	ENSG00000102471	2490651	intergen
13	82229979	82230454	MACS_peak_5506	63.13	0	0	ENSG00000102471	2673903	intergen
13	82538137	82538484	MACS_peak_5507	167.98	0	0	ENSG00000102471	2982061	intergen
13	82616216	82616514	MACS_peak_5508	824.29	0	0	ENSG00000102471	3060140	intergen
13	82759577	82759895	MACS_peak_5509	237.25	0	0	ENSG00000102471	3203501	intergen
13	82956539	82956756	MACS_peak_5510	580.62	0	0	ENSG00000102471	3400463	intergen
13	82976558	82976819	MACS_peak_5511	860.98	0	0	ENSG00000102471	3420482	intergen
13	83418814	83419021	MACS_peak_5512	603.96	0	0	ENSG00000102471	3862738	intergen
13	83522767	83523130	MACS_peak_5513	69.19	0	0	ENSG00000102471	3966691	intergen
13	83707270	83707495	MACS_peak_5514	226.37	0	0	ENSG00000102471	4151194	intergen
13	83965867	83966349	MACS_peak_5515	192.18	0	0	ENSG00000102471	4409791	intergen
13	84175840	84176233	MACS_peak_5516	142.43	0	0	ENSG00000102471	4619764	intergen
13	84435520	84435768	MACS_peak_5517	485.56	0	0	ENSG00000102471	4879444	intergen
13	84844480	84844759	MACS_peak_5519	455.19	0	0	ENSG00000102471	5288404	intergen
13	85126459	85126929	MACS_peak_5520	59.07	0	0	ENSG00000102471	5570383	intergen
13	85127726	85128101	MACS_peak_5521	54.27	0	0	ENSG00000102471	5571650	intergen
13	85567530	85567702	MACS_peak_5522	471.91	0	0	ENSG00000102471	6011454	intergen
13	85864921	85865277	MACS_peak_5523	191.6	0	0	ENSG00000102471	6308845	intergen
13	85998060	85998395	MACS_peak_5524	126.82	0	0	ENSG00000102471	6441984	intergen
13	86115323	86115600	MACS_peak_5525	456.44	0	0	ENSG00000102471	6559247	intergen
13	86290525	86290829	MACS_peak_5526	164.26	0	0	ENSG00000102471	6734449	intergen
13	86534955	86535095	MACS_peak_5527	889.07	0	0	ENSG00000102471	6978879	intergen
13	86684736	86684979	MACS_peak_5528	368.49	0	0	ENSG00000102471	7128660	intergen
13	86870434	86870675	MACS_peak_5529	501.16	0	0	ENSG00000102471	7314358	intergen
13	86898207	86898538	MACS_peak_5531	59.05	0	0	ENSG00000102471	7342131	intergen
13	87290397	87290673	MACS_peak_5533	457.06	0	0	ENSG00000088451	7278377	intergen
13	87376814	87377166	MACS_peak_5534	243.82	0	0	ENSG00000088451	7191884	intergen
13	87439832	87440155	MACS_peak_5535	283.43	0	0	ENSG00000088451	7128895	intergen
13	87612486	87612693	MACS_peak_5536	613.04	0	0	ENSG00000088451	6956357	intergen
13	87653113	87653383	MACS_peak_5537	380.3	0	0	ENSG00000088451	6915667	intergen
13	87669439	87669728	MACS_peak_5538	571.63	0	0	ENSG00000088451	6899322	intergen
13	88427456	88427726	MACS_peak_5539	460.86	0	0	ENSG00000088451	6141324	intergen
13	88458472	88458840	MACS_peak_5540	766.12	0	0	ENSG00000088451	6110210	intergen
13	88682865	88683239	MACS_peak_5541	148.43	0	0	ENSG00000088451	5885811	intergen
13	89066991	89067214	MACS_peak_5542	1043.77	0	0	ENSG00000088451	5501836	intergen
13	89092627	89092976	MACS_peak_5543	118.63	0	0	ENSG00000088451	5476074	intergen
13	89155258	89155482	MACS_peak_5544	357.19	0	0	ENSG00000088451	5413568	intergen
13	89206986	89207200	MACS_peak_5545	209.55	0	0	ENSG00000088451	5361850	intergen
13	89695759	89696118	MACS_peak_5546	647.47	0	0	ENSG00000088451	4872932	intergen
13	89777382	89777734	MACS_peak_5547	652.21	0	0	ENSG00000088451	4791316	intergen
13	89965487	89965916	MACS_peak_5548	388.99	0	0	ENSG00000088451	4603134	intergen
13	90325360	90325737	MACS_peak_5549	69	0	0	ENSG00000088451	4243313	intergen
13	90672008	90672141	MACS_peak_5551	755.02	0	0	ENSG00000088451	3896909	intergen
13	90867344	90867646	MACS_peak_5552	441.54	0	0	ENSG00000088451	3701404	intergen
13	90868394	90868571	MACS_peak_5553	763.02	0	0	ENSG00000088451	3700479	intergen
13	91056363	91056593	MACS_peak_5554	265.34	0	0	ENSG00000088451	3512457	intergen
13	91134248	91134527	MACS_peak_5555	980.98	0	0	ENSG00000088451	3434523	intergen
13	91605337	91605657	MACS_peak_5556	97.3	0	0	ENSG00000088451	2963393	intergen
