chr	start	end	id	score	size	phits	ghits	ohits	type
20	50720655	50720906	MACS_peak_12108	184.74	251	0	0	0	intergen
20	50721305	50721648	MACS_peak_12109	138.58	343	0	0	0	intergen
20	50738794	50739206	MACS_peak_12110	722	412	0	1	0	gen
20	50744655	50744963	MACS_peak_12111	436.41	308	0	1	0	gen
20	50747257	50747590	MACS_peak_12112	103.58	333	0	1	0	gen
20	50758765	50759092	MACS_peak_12114	125.66	327	0	0	0	intergen
20	50762968	50763335	MACS_peak_12115	124.78	367	0	0	0	intergen
20	50763475	50763796	MACS_peak_12116	186.76	321	0	0	0	intergen
20	50764258	50764572	MACS_peak_12117	270.75	314	0	0	0	intergen
20	50775564	50775992	MACS_peak_12118	2655.87	428	0	0	0	intergen
20	50780992	50781288	MACS_peak_12119	166.69	296	0	0	0	intergen
20	50790661	50791141	MACS_peak_12121	1381.71	480	1	0	0	promoter
20	50794712	50795137	MACS_peak_12123	3100	425	1	0	0	promoter
20	50813006	50813384	MACS_peak_12124	98.54	378	0	1	0	gen
20	50832267	50832535	MACS_peak_12125	380.3	268	0	1	0	gen
20	50929307	50929720	MACS_peak_12126	968.33	413	0	1	0	gen
20	50981531	50981780	MACS_peak_12127	1637.3	249	0	0	0	intergen
20	50987687	50988119	MACS_peak_12128	405.22	432	0	0	0	intergen
20	51015145	51015363	MACS_peak_12129	549.31	218	0	1	0	gen
20	51313601	51313903	MACS_peak_12130	546.57	302	0	0	0	intergen
20	51318123	51318513	MACS_peak_12131	509.84	390	0	0	0	intergen
20	51318814	51319101	MACS_peak_12132	701.46	287	0	0	0	intergen
20	51326333	51326615	MACS_peak_12133	808.23	282	0	0	0	intergen
20	51517906	51518080	MACS_peak_12134	664.25	174	0	1	0	gen
20	51594946	51595390	MACS_peak_12135	388.99	444	1	0	0	promoter
20	51624362	51624600	MACS_peak_12136	415.95	238	0	1	0	gen
20	51700801	51701070	MACS_peak_12137	1091.86	269	0	1	0	gen
20	51704091	51704310	MACS_peak_12138	566.67	219	0	1	0	gen
20	51712505	51712776	MACS_peak_12139	777.55	271	0	1	0	gen
20	51800037	51800418	MACS_peak_12140	784.36	381	0	1	0	gen
20	51961567	51961872	MACS_peak_12141	845.82	305	0	0	0	intergen
20	52031161	52031296	MACS_peak_12142	1468.78	135	0	0	0	intergen
20	52083749	52083958	MACS_peak_12143	525.79	209	0	1	0	gen
20	52150599	52151039	MACS_peak_12144	717.1	440	0	1	0	gen
20	52242524	52242921	MACS_peak_12145	722.05	397	0	0	1	other
20	52312173	52312444	MACS_peak_12146	715.34	271	0	0	1	other
20	52379786	52380029	MACS_peak_12147	651.03	243	0	0	1	other
20	52546539	52546893	MACS_peak_12148	64.7	354	0	0	1	other
20	52553865	52554036	MACS_peak_12149	514.2	171	0	0	1	other
20	53154937	53155069	MACS_peak_12150	1090.31	132	0	1	0	gen
20	53413208	53413413	MACS_peak_12151	629.38	205	0	1	1	gen
20	53500048	53500306	MACS_peak_12153	342.51	258	0	0	1	other
20	53547763	53548036	MACS_peak_12154	749.8	273	0	0	0	intergen
20	53580532	53580994	MACS_peak_12156	415.02	462	0	1	0	gen
20	53586551	53586926	MACS_peak_12157	68.83	375	0	1	0	gen
20	53594032	53594287	MACS_peak_12158	225.39	255	0	1	0	gen
20	53594869	53595201	MACS_peak_12159	115.77	332	0	1	0	gen
20	53597027	53597272	MACS_peak_12160	105.82	245	0	1	0	gen
20	53609241	53609483	MACS_peak_12161	88.89	242	0	1	1	gen
20	53610405	53610715	MACS_peak_12162	170.04	310	0	0	1	other
20	53615639	53615933	MACS_peak_12164	120.95	294	0	0	1	other
20	53621260	53621592	MACS_peak_12166	89.57	332	0	0	1	other
20	53623615	53623991	MACS_peak_12168	58.95	376	0	0	1	other
20	53655518	53655834	MACS_peak_12171	61.98	316	0	0	0	intergen
20	53661974	53662209	MACS_peak_12172	223.12	235	0	0	0	intergen
20	53665202	53665490	MACS_peak_12173	122.85	288	0	0	0	intergen
20	53672122	53672418	MACS_peak_12174	67.08	296	0	0	0	intergen
20	53673614	53673916	MACS_peak_12175	71.08	302	0	0	0	intergen
20	53674339	53674663	MACS_peak_12176	133.66	324	0	0	0	intergen
20	53708609	53708921	MACS_peak_12179	78.93	312	0	0	0	intergen
20	53711935	53712305	MACS_peak_12180	65.35	370	0	0	0	intergen
20	53715417	53715790	MACS_peak_12181	54.81	373	0	0	0	intergen
20	53722836	53723108	MACS_peak_12183	115.17	272	0	0	0	intergen
20	53736659	53736936	MACS_peak_12186	165.99	277	0	0	0	intergen
20	53741808	53742132	MACS_peak_12187	57.42	324	0	0	0	intergen
20	53742679	53742998	MACS_peak_12188	76.45	319	0	0	0	intergen
20	53755995	53756458	MACS_peak_12190	138.78	463	0	0	0	intergen
20	53759310	53759687	MACS_peak_12191	81.72	377	0	0	0	intergen
20	53759698	53760001	MACS_peak_12192	157	303	0	0	0	intergen
20	53760524	53760823	MACS_peak_12193	70.07	299	0	0	0	intergen
20	53776506	53776755	MACS_peak_12194	369.32	249	0	0	0	intergen
20	53781318	53781736	MACS_peak_12195	52.64	418	0	0	0	intergen
20	53782843	53783202	MACS_peak_12196	110.74	359	0	0	0	intergen
20	53785901	53786298	MACS_peak_12198	86.42	397	0	0	0	intergen
20	53787012	53787421	MACS_peak_12199	163.61	409	0	0	0	intergen
20	53787650	53787916	MACS_peak_12200	219.51	266	0	0	0	intergen
20	53791609	53791979	MACS_peak_12201	79.3	370	0	0	0	intergen
20	53796067	53796467	MACS_peak_12202	113.85	400	0	0	0	intergen
20	53798393	53798654	MACS_peak_12203	75.25	261	0	0	0	intergen
20	53805120	53805350	MACS_peak_12204	120.47	230	0	0	0	intergen
20	53807451	53807679	MACS_peak_12205	126.17	228	0	0	0	intergen
20	53822110	53822468	MACS_peak_12206	57.37	358	0	0	0	intergen
20	53824925	53825163	MACS_peak_12207	464.33	238	0	0	0	intergen
20	53826558	53827009	MACS_peak_12208	203.09	451	0	0	0	intergen
20	53828760	53829140	MACS_peak_12209	74.36	380	0	0	0	intergen
20	53831117	53831421	MACS_peak_12210	72.75	304	0	0	0	intergen
20	53831647	53831829	MACS_peak_12211	225.5	182	0	0	0	intergen
20	53832329	53832625	MACS_peak_12212	51.21	296	0	0	0	intergen
20	53836486	53836845	MACS_peak_12213	67.68	359	0	0	0	intergen
20	53845295	53845591	MACS_peak_12214	85.66	296	0	0	0	intergen
20	53846103	53846537	MACS_peak_12215	145.76	434	0	0	0	intergen
20	53852189	53852485	MACS_peak_12216	96.02	296	0	0	0	intergen
20	53866268	53866596	MACS_peak_12218	258.55	328	0	0	0	intergen
20	53867229	53867597	MACS_peak_12219	104.12	368	0	0	0	intergen
20	53878174	53878375	MACS_peak_12222	201.89	201	0	0	0	intergen
20	53882659	53883049	MACS_peak_12223	90.14	390	0	0	0	intergen
20	53883485	53883746	MACS_peak_12224	178.26	261	0	0	0	intergen
20	53900163	53900508	MACS_peak_12225	80.32	345	0	0	0	intergen
20	53923167	53923555	MACS_peak_12227	177.4	388	0	0	0	intergen
20	53923906	53924185	MACS_peak_12228	87.25	279	0	0	0	intergen
20	53925616	53925933	MACS_peak_12229	65.71	317	0	0	0	intergen
20	53933527	53933834	MACS_peak_12230	98.05	307	1	0	0	promoter
20	53934492	53934921	MACS_peak_12231	263.37	429	1	0	0	promoter
20	53964263	53964595	MACS_peak_12235	60.74	332	0	1	0	gen
20	53967364	53967679	MACS_peak_12236	79.56	315	0	1	0	gen
20	53973240	53973541	MACS_peak_12237	1057.24	301	0	1	0	gen
20	53986029	53986433	MACS_peak_12238	53.77	404	0	1	0	gen
20	54003164	54003540	MACS_peak_12239	2134.5	376	0	1	0	gen
20	54007494	54007847	MACS_peak_12240	82.2	353	0	1	0	gen
20	54017291	54017611	MACS_peak_12241	144.48	320	0	1	0	gen
20	54018806	54019222	MACS_peak_12242	83.7	416	0	1	0	gen
20	54031779	54032126	MACS_peak_12243	98.36	347	0	1	0	gen
20	54037037	54037237	MACS_peak_12244	236	200	0	1	0	gen
20	54048786	54049139	MACS_peak_12245	125.26	353	0	1	0	gen
20	54062676	54063140	MACS_peak_12246	3180.83	464	0	1	0	gen
20	54067503	54067885	MACS_peak_12247	120.1	382	0	1	0	gen
20	54078099	54078355	MACS_peak_12248	114.74	256	0	0	0	intergen
20	54079989	54080359	MACS_peak_12249	62.25	370	0	0	0	intergen
20	54092990	54093437	MACS_peak_12250	418.53	447	0	0	0	intergen
20	54109381	54109525	MACS_peak_12253	523.63	144	0	0	0	intergen
20	54110557	54110904	MACS_peak_12254	124.34	347	0	0	0	intergen
20	54118292	54118597	MACS_peak_12255	95.22	305	0	0	0	intergen
20	54122132	54122269	MACS_peak_12256	895.37	137	0	0	0	intergen
20	54145941	54146248	MACS_peak_12257	103.74	307	0	0	0	intergen
20	54148388	54148672	MACS_peak_12258	132.29	284	0	0	0	intergen
20	54153474	54153895	MACS_peak_12259	1757.12	421	1	0	0	promoter
20	54155243	54155604	MACS_peak_12260	182.32	361	1	0	0	promoter
20	54155734	54156079	MACS_peak_12261	181.92	345	1	0	0	promoter
20	54167155	54167428	MACS_peak_12262	115.7	273	0	1	0	gen
20	54196475	54196852	MACS_peak_12264	88.13	377	0	0	0	intergen
20	54207693	54207989	MACS_peak_12267	3100	296	1	0	0	promoter
20	54214769	54215075	MACS_peak_12269	118.28	306	0	1	0	gen
20	54224193	54224327	MACS_peak_12271	514.05	134	0	1	0	gen
20	54233999	54234408	MACS_peak_12272	105.93	409	0	0	0	intergen
20	54240111	54240418	MACS_peak_12273	65.09	307	0	0	0	intergen
20	54296319	54296646	MACS_peak_12275	640.23	327	0	0	0	intergen
20	54301613	54301913	MACS_peak_12276	338.2	300	0	0	0	intergen
20	54302221	54302561	MACS_peak_12277	183.3	340	0	0	0	intergen
20	54308269	54308553	MACS_peak_12278	503.4	284	0	0	0	intergen
20	54314692	54314939	MACS_peak_12279	222.95	247	0	0	0	intergen
20	54335934	54336254	MACS_peak_12280	466.16	320	0	0	0	intergen
20	54344470	54344758	MACS_peak_12281	134.47	288	0	0	0	intergen
20	54354028	54354455	MACS_peak_12282	1994.45	427	0	0	0	intergen
20	54369500	54369826	MACS_peak_12283	113.35	326	0	0	0	intergen
20	54424206	54424562	MACS_peak_12284	2132.86	356	0	0	0	intergen
20	54425498	54425796	MACS_peak_12285	699.68	298	0	0	0	intergen
20	54427581	54427831	MACS_peak_12286	197.52	250	0	0	0	intergen
20	54442841	54443193	MACS_peak_12287	114.95	352	0	0	0	intergen
20	54445279	54445573	MACS_peak_12288	88.56	294	0	0	0	intergen
20	54457030	54457297	MACS_peak_12290	356.03	267	0	0	0	intergen
20	54459923	54460271	MACS_peak_12291	119.48	348	0	0	0	intergen
20	54479683	54479949	MACS_peak_12292	605.61	266	1	0	0	promoter
20	54482180	54482603	MACS_peak_12293	224.6	423	0	1	0	gen
20	54497358	54497818	MACS_peak_12294	119.23	460	0	1	0	gen
20	54524294	54524556	MACS_peak_12295	241.57	262	0	1	0	gen
20	54543393	54543727	MACS_peak_12296	213.11	334	0	1	0	gen
20	54553888	54554023	MACS_peak_12297	623.87	135	0	1	0	gen
20	54564078	54564460	MACS_peak_12298	80.11	382	0	1	0	gen
20	54572935	54573148	MACS_peak_12299	160.33	213	0	1	0	gen
20	54612951	54613429	MACS_peak_12300	257.15	478	0	1	0	gen
20	54614571	54614894	MACS_peak_12301	204.01	323	0	1	0	gen
20	54635214	54635380	MACS_peak_12302	368.19	166	0	1	0	gen
20	54645830	54645966	MACS_peak_12303	672.76	136	0	1	0	gen
20	54646759	54647235	MACS_peak_12304	1706.95	476	0	1	0	gen
20	54680859	54681322	MACS_peak_12307	2008.51	463	0	0	0	intergen
20	54702968	54703274	MACS_peak_12308	144.03	306	0	0	0	intergen
20	54708159	54708497	MACS_peak_12309	1311.3	338	0	0	0	intergen
20	54805856	54806075	MACS_peak_12313	218.58	219	0	0	0	intergen
20	54807558	54807875	MACS_peak_12314	204.97	317	0	0	0	intergen
20	54809405	54809789	MACS_peak_12315	154.31	384	0	0	0	intergen
20	54817557	54817848	MACS_peak_12317	118.65	291	0	0	0	intergen
20	54825417	54825738	MACS_peak_12319	128.17	321	0	0	0	intergen
20	54842234	54842664	MACS_peak_12320	222.37	430	0	0	0	intergen
20	54873358	54873520	MACS_peak_12321	327.5	162	0	0	0	intergen
20	54895489	54895849	MACS_peak_12322	185.16	360	0	0	0	intergen
20	54900919	54901211	MACS_peak_12323	186.49	292	0	0	0	intergen
20	54905331	54905657	MACS_peak_12324	81.52	326	0	0	0	intergen
20	54908421	54908803	MACS_peak_12325	239.42	382	0	0	0	intergen
20	54910325	54910687	MACS_peak_12326	89.73	362	0	0	0	intergen
20	54913040	54913352	MACS_peak_12327	1304.88	312	0	0	0	intergen
20	54925973	54926342	MACS_peak_12328	101.59	369	0	0	0	intergen
20	54927404	54927682	MACS_peak_12329	127.39	278	0	0	0	intergen
20	55182822	55183150	MACS_peak_12330	334.59	328	0	0	0	intergen
20	55229941	55230213	MACS_peak_12331	331.96	272	0	0	0	intergen
20	55293632	55293885	MACS_peak_12332	422.5	253	0	0	0	intergen
20	55309106	55309279	MACS_peak_12333	633.59	173	0	0	0	intergen
20	55341209	55341437	MACS_peak_12334	425.33	228	0	0	0	intergen
20	55379803	55380011	MACS_peak_12335	211.96	208	0	0	0	intergen
20	55380894	55381220	MACS_peak_12336	81.3	326	0	0	0	intergen
20	55415584	55415917	MACS_peak_12337	559.83	333	0	0	1	other
20	55415949	55416218	MACS_peak_12338	367.9	269	0	0	1	other
20	55578406	55578640	MACS_peak_12339	153.4	234	0	0	0	intergen
20	55579036	55579382	MACS_peak_12340	98.72	346	0	0	0	intergen
20	55580897	55581311	MACS_peak_12341	124.79	414	0	0	0	intergen
20	55596534	55596804	MACS_peak_12342	701	270	0	0	0	intergen
20	55804842	55805107	MACS_peak_12343	1059.44	265	0	0	0	intergen
20	55834359	55834602	MACS_peak_12344	483.55	243	0	0	0	intergen
20	55840684	55840905	MACS_peak_12345	526.7	221	0	0	0	intergen
20	55859811	55860186	MACS_peak_12346	72.37	375	0	0	0	intergen
20	55900473	55900760	MACS_peak_12348	69	287	0	0	0	intergen
20	55968253	55968547	MACS_peak_12349	488.85	294	0	0	0	intergen
20	56082826	56083075	MACS_peak_12350	215.43	249	0	0	0	intergen
20	56107009	56107386	MACS_peak_12351	51.7	377	0	0	0	intergen
20	56108776	56109124	MACS_peak_12352	96.54	348	0	0	0	intergen
20	56171143	56171605	MACS_peak_12353	682.69	462	0	0	0	intergen
20	56187908	56188089	MACS_peak_12354	644.42	181	0	0	0	intergen
20	56247949	56248276	MACS_peak_12356	845.32	327	1	0	0	promoter
20	56318859	56319164	MACS_peak_12357	748.12	305	0	0	0	intergen
20	56400108	56400336	MACS_peak_12358	465.76	228	0	1	0	gen
20	56505631	56506022	MACS_peak_12359	594.54	391	0	2	0	gen
20	56516133	56516556	MACS_peak_12360	611.86	423	1	2	0	promoter
20	56550477	56550913	MACS_peak_12361	719.6	436	0	0	0	intergen
20	56567219	56567582	MACS_peak_12362	229.83	363	0	0	0	intergen
20	56577524	56577868	MACS_peak_12363	1004.18	344	0	0	0	intergen
20	56630244	56630422	MACS_peak_12364	763.02	178	1	0	0	promoter
20	56766231	56766475	MACS_peak_12365	600.1	244	0	0	0	intergen
20	56974441	56974765	MACS_peak_12366	1055.39	324	0	0	0	intergen
20	56995615	56995964	MACS_peak_12367	380.3	349	0	0	0	intergen
20	57080790	57081086	MACS_peak_12368	380.3	296	0	0	0	intergen
20	57092030	57092415	MACS_peak_12369	512.49	385	0	0	0	intergen
20	57108652	57109027	MACS_peak_12370	389.66	375	0	0	0	intergen
20	57113231	57113583	MACS_peak_12371	100.11	352	0	0	0	intergen
20	57114452	57114933	MACS_peak_12372	230.23	481	0	0	0	intergen
20	57122705	57123005	MACS_peak_12373	78.64	300	0	0	0	intergen
20	57125801	57126153	MACS_peak_12374	111.22	352	0	0	0	intergen
20	57168936	57169246	MACS_peak_12375	112.84	310	1	0	0	promoter
20	57170970	57171337	MACS_peak_12376	106.21	367	1	0	0	promoter
20	57181041	57181424	MACS_peak_12378	110.79	383	0	1	0	gen
20	57188301	57188656	MACS_peak_12379	106.53	355	0	1	0	gen
20	57223599	57223968	MACS_peak_12381	941.41	369	0	1	0	gen
20	57227058	57227318	MACS_peak_12382	140.51	260	0	1	0	gen
20	57243213	57243679	MACS_peak_12383	136.48	466	0	1	0	gen
20	57243953	57244359	MACS_peak_12384	271.55	406	0	1	0	gen
20	57244505	57244874	MACS_peak_12385	553.55	369	0	1	0	gen
20	57252632	57252906	MACS_peak_12386	205.67	274	0	1	0	gen
20	57253899	57254150	MACS_peak_12387	166.83	251	0	1	0	gen
20	57259417	57259782	MACS_peak_12388	76.85	365	0	1	0	gen
20	57260249	57260622	MACS_peak_12389	74.36	373	0	1	0	gen
20	57264213	57264469	MACS_peak_12390	573.63	256	0	1	0	gen
20	57266532	57266908	MACS_peak_12391	119.61	376	0	0	0	intergen
20	57270181	57270512	MACS_peak_12392	295.72	331	0	0	1	other
20	57276957	57277417	MACS_peak_12393	225.68	460	0	0	1	other
20	57324850	57325084	MACS_peak_12394	451.72	234	1	0	0	promoter
20	57332471	57332876	MACS_peak_12395	1918.54	405	1	0	0	promoter
20	57335480	57335731	MACS_peak_12396	441.56	251	0	1	0	gen
20	57346420	57346691	MACS_peak_12397	1183.08	271	1	0	0	promoter
20	57381770	57382050	MACS_peak_12398	2736.2	280	0	0	0	intergen
20	57489166	57489500	MACS_peak_12399	717.09	334	0	0	0	intergen
20	57495304	57495608	MACS_peak_12400	981.84	304	1	0	0	promoter
20	57509731	57510064	MACS_peak_12401	1009.24	333	0	1	0	gen
20	57514287	57514551	MACS_peak_12402	724.8	264	0	1	0	gen
20	57597022	57597243	MACS_peak_12404	1198.86	221	0	0	0	intergen
20	57622532	57622834	MACS_peak_12405	1140.2	302	0	0	0	intergen
20	57693354	57693762	MACS_peak_12406	1539.63	408	0	1	0	gen
20	58087204	58087582	MACS_peak_12407	2170	378	0	0	0	intergen
20	58179558	58179902	MACS_peak_12408	1358.53	344	0	0	0	intergen
20	58197418	58197553	MACS_peak_12409	1358.26	135	0	0	0	intergen
20	58209799	58210195	MACS_peak_12410	2013.19	396	0	0	0	intergen
20	58233978	58234162	MACS_peak_12411	811.95	184	0	0	1	other
20	58246476	58246679	MACS_peak_12413	458.38	203	0	0	1	other
20	58275665	58275917	MACS_peak_12414	396.55	252	0	0	1	other
20	58304136	58304459	MACS_peak_12415	781.89	323	0	0	1	other
20	58403100	58403341	MACS_peak_12416	208.93	241	0	1	0	gen
20	58447699	58448169	MACS_peak_12417	812.61	470	0	1	0	gen
20	58481438	58481808	MACS_peak_12418	689.02	370	0	1	0	gen
20	58598631	58598911	MACS_peak_12419	659.03	280	0	0	2	other
20	58650547	58650935	MACS_peak_12420	1857.04	388	2	0	0	promoter
20	58807776	58807989	MACS_peak_12421	593.82	213	0	0	0	intergen
20	58836836	58837137	MACS_peak_12422	442.11	301	1	0	1	promoter
20	58870200	58870603	MACS_peak_12423	521.38	403	0	1	1	gen
20	58881055	58881330	MACS_peak_12424	765.83	275	0	1	1	gen
20	58913493	58913837	MACS_peak_12425	265.34	344	0	0	0	intergen
20	59081963	59082377	MACS_peak_12427	1056.71	414	0	0	0	intergen
20	59222426	59222791	MACS_peak_12429	409.04	365	0	1	0	gen
20	59234686	59234941	MACS_peak_12430	506	255	0	1	0	gen
20	59403810	59403996	MACS_peak_12431	712.32	186	0	0	0	intergen
20	59455815	59456005	MACS_peak_12432	665.57	190	0	0	0	intergen
20	59515678	59516050	MACS_peak_12433	758.92	372	0	0	0	intergen
20	59525533	59525823	MACS_peak_12434	1353.26	290	0	0	0	intergen
20	59560628	59560863	MACS_peak_12435	768.86	235	0	0	0	intergen
20	59571618	59571901	MACS_peak_12436	838.58	283	0	0	0	intergen
20	59572628	59572908	MACS_peak_12437	454.58	280	1	0	0	promoter
20	59598569	59598932	MACS_peak_12438	339.96	363	0	1	0	gen
20	59751192	59751374	MACS_peak_12439	729.14	182	0	1	0	gen
20	59783034	59783335	MACS_peak_12441	1007.44	301	0	1	0	gen
20	59856495	59856854	MACS_peak_12443	87.62	359	0	0	0	intergen
20	59948996	59949456	MACS_peak_12444	1932.82	460	0	0	0	intergen
20	60050235	60050580	MACS_peak_12446	722.05	345	0	0	0	intergen
20	60057392	60057648	MACS_peak_12447	484	256	0	0	1	other
20	60206260	60206563	MACS_peak_12448	396.51	303	0	0	1	other
20	60211113	60211406	MACS_peak_12449	885.17	293	0	0	1	other
20	60235262	60235626	MACS_peak_12450	388.99	364	0	0	1	other
20	60453882	60454222	MACS_peak_12452	421.18	340	0	0	1	other
20	60514851	60515245	MACS_peak_12453	74.41	394	0	0	1	other
20	60591033	60591214	MACS_peak_12454	1288.51	181	0	0	0	intergen
20	60616350	60616642	MACS_peak_12455	52.57	292	0	0	0	intergen
20	60781547	60781952	MACS_peak_12456	243.49	405	0	0	0	intergen
20	60851937	60852328	MACS_peak_12457	749.46	391	0	0	0	intergen
20	60982881	60983207	MACS_peak_12458	93.4	326	0	0	0	intergen
20	60993738	60994040	MACS_peak_12459	441.54	302	0	0	0	intergen
20	61141890	61142142	MACS_peak_12460	425.33	252	0	0	0	intergen
20	61229068	61229432	MACS_peak_12461	1307.34	364	0	0	0	intergen
20	61263123	61263421	MACS_peak_12462	565.28	298	0	1	0	gen
20	61422420	61422566	MACS_peak_12464	1011.88	146	0	1	0	gen
20	61675278	61675666	MACS_peak_12465	349.84	388	0	1	0	gen
20	61724562	61724825	MACS_peak_12466	465.4	263	0	1	0	gen
20	61896295	61896543	MACS_peak_12467	485.56	248	0	1	0	gen
20	61981123	61981285	MACS_peak_12468	1320.51	162	0	1	0	gen
20	62010900	62011120	MACS_peak_12469	564.54	220	0	1	0	gen
20	62136887	62137168	MACS_peak_12470	1192.27	281	1	0	0	promoter
20	62156858	62157188	MACS_peak_12471	426.3	330	0	1	0	gen
20	62260264	62260643	MACS_peak_12472	402.61	379	0	1	0	gen
20	62270687	62271076	MACS_peak_12473	202.06	389	0	1	0	gen
20	62302632	62302849	MACS_peak_12474	580.62	217	1	0	0	promoter
20	62668561	62668808	MACS_peak_12475	485.56	247	0	1	0	gen
20	62791573	62791805	MACS_peak_12476	1824.95	232	1	0	0	promoter
20	62808319	62808561	MACS_peak_12477	645.81	242	1	0	0	promoter
20	62822737	62823105	MACS_peak_12478	1444.83	368	0	1	0	gen
20	62900203	62900525	MACS_peak_12479	802.9	322	0	1	0	gen
20	62900776	62901115	MACS_peak_12480	421.69	339	0	1	0	gen
20	62907439	62907645	MACS_peak_12481	629.38	206	0	1	0	gen
20	63009141	63009379	MACS_peak_12482	516.86	238	1	0	0	promoter
20	63056486	63056688	MACS_peak_12483	1171.45	202	0	0	1	other
20	63145694	63145996	MACS_peak_12484	689.14	302	0	0	0	intergen
20	63183428	63183649	MACS_peak_12485	1226.97	221	0	0	0	intergen
20	63309551	63309772	MACS_peak_12486	883.81	221	0	1	0	gen
20	63381889	63382268	MACS_peak_12487	1017.46	379	0	0	0	intergen
20	63515241	63515394	MACS_peak_12488	885.16	153	0	0	0	intergen
20	63614270	63614524	MACS_peak_12489	629.32	254	0	1	0	gen
20	63706798	63707167	MACS_peak_12490	640.87	369	2	1	0	promoter
20	63909644	63909936	MACS_peak_12491	634.74	292	0	1	0	gen
20	64057793	64058047	MACS_peak_12492	470.06	254	0	1	0	gen
20	64102080	64102331	MACS_peak_12493	746.04	251	2	0	0	promoter
20	64117584	64117959	MACS_peak_12494	404.42	375	0	1	0	gen
20	28960169	28960528	MACS_peak_21694	411.87	359	0	0	0	intergen
20	28962024	28962400	MACS_peak_21695	636.35	376	0	0	0	intergen
20	28963896	28964272	MACS_peak_21696	403.97	376	0	0	0	intergen
20	28965768	28966144	MACS_peak_21697	636.35	376	0	0	0	intergen
20	28967640	28968016	MACS_peak_21698	760.2	376	0	0	0	intergen
20	28970533	28970868	MACS_peak_21699	791.99	335	0	0	0	intergen
20	28972405	28972740	MACS_peak_21700	664.12	335	0	0	0	intergen
20	28979893	28980269	MACS_peak_21704	517.34	376	0	0	0	intergen
20	28981765	28982141	MACS_peak_21705	760.2	376	0	0	0	intergen
20	28983637	28983972	MACS_peak_21706	423.72	335	0	0	0	intergen
20	28985509	28985885	MACS_peak_21707	636.35	376	0	0	0	intergen
20	28987381	28987716	MACS_peak_21708	664.12	335	0	0	0	intergen
20	28989253	28989629	MACS_peak_21709	760.2	376	0	0	0	intergen
20	28992997	28993332	MACS_peak_21711	423.72	335	0	0	0	intergen
20	28998613	28998942	MACS_peak_21713	544.83	329	0	0	0	intergen
20	29000485	29000820	MACS_peak_21714	541.11	335	0	0	0	intergen
20	29002357	29002692	MACS_peak_21715	423.72	335	0	0	0	intergen
20	29006101	29006436	MACS_peak_21717	541.11	335	0	0	0	intergen
21	8560176	8560322	MACS_peak_12495	551.28	146	0	0	0	intergen
21	8561391	8561719	MACS_peak_12496	50.92	328	0	0	0	intergen
21	8565297	8565667	MACS_peak_12497	57.77	370	0	0	0	intergen
21	8568219	8568511	MACS_peak_12498	1875.22	292	0	0	0	intergen
21	8703111	8703356	MACS_peak_12502	469.27	245	0	0	0	intergen
21	8996885	8997185	MACS_peak_12504	702.29	300	0	0	1	other
21	9142465	9142771	MACS_peak_12505	237.03	306	0	0	0	intergen
21	9162062	9162407	MACS_peak_12506	410.15	345	0	0	0	intergen
21	9246111	9246564	MACS_peak_12508	165.89	453	0	0	0	intergen
21	9246910	9247117	MACS_peak_12509	115.32	207	0	0	0	intergen
21	9247338	9247599	MACS_peak_12510	87.62	261	0	0	0	intergen
21	9283640	9283909	MACS_peak_12512	162.45	269	0	0	0	intergen
21	9289638	9290021	MACS_peak_12513	86.22	383	0	0	0	intergen
21	9292322	9292770	MACS_peak_12514	995.35	448	0	0	0	intergen
21	9320526	9320801	MACS_peak_12515	679.42	275	0	0	0	intergen
21	9958856	9959142	MACS_peak_12516	327.03	286	0	0	0	intergen
21	10048408	10048711	MACS_peak_12517	102.18	303	0	0	1	other
21	10081034	10081262	MACS_peak_12518	366.24	228	0	0	1	other
21	10166307	10166660	MACS_peak_12520	1311.15	353	0	0	0	intergen
21	10802363	10802790	MACS_peak_12522	57.57	427	0	0	0	intergen
21	10801366	10801674	MACS_peak_12523	81.7	308	0	0	0	intergen
21	10776922	10777212	MACS_peak_12525	62.38	290	0	0	0	intergen
21	10756595	10756996	MACS_peak_12526	87.75	401	0	0	0	intergen
21	10753656	10753998	MACS_peak_12527	59.66	342	0	0	0	intergen
21	10752233	10752520	MACS_peak_12528	139.25	287	0	0	0	intergen
21	10743196	10743561	MACS_peak_12529	63.68	365	0	0	0	intergen
21	10741533	10741800	MACS_peak_12530	68.86	267	0	0	0	intergen
21	10736552	10736894	MACS_peak_12531	122.09	342	0	0	0	intergen
21	10734631	10734879	MACS_peak_12532	140.46	248	0	0	0	intergen
21	10733457	10733782	MACS_peak_12533	93.78	325	0	0	0	intergen
21	10731771	10732090	MACS_peak_12534	90.37	319	0	0	0	intergen
21	10722788	10723226	MACS_peak_12536	165.58	438	0	0	0	intergen
21	10719729	10719953	MACS_peak_12537	191.53	224	0	0	0	intergen
21	10715054	10715376	MACS_peak_12538	164.31	322	0	0	0	intergen
21	10714372	10714767	MACS_peak_12539	139.69	395	0	0	0	intergen
21	10707982	10708364	MACS_peak_12541	114.81	382	0	0	0	intergen
21	10707341	10707802	MACS_peak_12542	259.62	461	0	0	0	intergen
21	10705107	10705561	MACS_peak_12543	462.45	454	0	0	0	intergen
21	10704562	10704960	MACS_peak_12544	125.31	398	0	0	0	intergen
