chr	start	end	id	score	phits	ghits	ohits	promoter	gen	other
22	21327037	21327739	MACS_peak_12860	423.03	0	0	0	NA	NA	NA
22	21773330	21773602	MACS_peak_12861	265.34	0	1	0	NA	ENSG00000100030	NA
22	22100290	22100493	MACS_peak_12862	814.37	0	0	1	NA	NA	ENSG00000211642
22	22156731	22157031	MACS_peak_12863	345.38	0	0	1	NA	NA	ENSG00000211642
22	22174391	22174686	MACS_peak_12864	88.15	0	0	1	NA	NA	ENSG00000211642
22	22191094	22191441	MACS_peak_12865	104.52	0	0	1	NA	NA	ENSG00000211642
22	22277019	22277232	MACS_peak_12866	139.62	0	0	0	NA	NA	NA
22	22278566	22279226	MACS_peak_12867	60.98	0	0	0	NA	NA	NA
22	22280984	22281296	MACS_peak_12868	132.28	0	0	0	NA	NA	NA
22	22636167	22636626	MACS_peak_12869	1080.06	0	0	0	NA	NA	NA
22	22647948	22648235	MACS_peak_12870	701.46	1	0	0	ENSG00000100121	NA	NA
22	22666584	22666915	MACS_peak_12871	795.3	0	0	0	NA	NA	NA
22	22677038	22677241	MACS_peak_12872	629.38	0	0	0	NA	NA	NA
22	22724225	22724522	MACS_peak_12873	444.41	0	0	0	NA	NA	NA
22	22745746	22746003	MACS_peak_12874	469.39	0	0	0	NA	NA	NA
22	22770179	22770495	MACS_peak_12875	433.75	0	0	0	NA	NA	NA
22	22877007	22877356	MACS_peak_12876	101.19	0	0	0	NA	NA	NA
22	23178489	23178702	MACS_peak_12877	1453.47	1	0	0	ENSG00000186716	NA	NA
22	23326259	23326775	MACS_peak_12878	831.89	0	0	0	NA	NA	NA
22	23433377	23433557	MACS_peak_12879	936.57	0	0	0	NA	NA	NA
22	23453970	23454117	MACS_peak_12880	972.07	0	0	1	NA	NA	ENSG00000227755
22	23591240	23591419	MACS_peak_12881	746.04	0	0	0	NA	NA	NA
22	23666680	23667089	MACS_peak_12882	169.69	0	0	3	NA	NA	ENSG00000272578
22	24064427	24064842	MACS_peak_12883	115.17	0	1	0	NA	ENSG00000099991	NA
22	24194400	24194912	MACS_peak_12884	73.08	0	0	0	NA	NA	NA
22	24238761	24238987	MACS_peak_12885	548.55	0	1	0	NA	ENSG00000099998	NA
22	24259623	24259889	MACS_peak_12886	572.81	0	0	1	NA	NA	ENSG00000128262
22	24274660	24275176	MACS_peak_12887	1236.34	2	0	0	ENSG00000258555	NA	NA
22	24650846	24651168	MACS_peak_12888	673.67	0	0	2	NA	NA	ENSG00000284070
22	24663221	24663422	MACS_peak_12889	629.87	0	0	0	NA	NA	NA
22	24758256	24758487	MACS_peak_12890	989.9	0	1	0	NA	ENSG00000184571	NA
22	24781661	24782252	MACS_peak_12891	2639.65	0	0	0	NA	NA	NA
22	24837623	24837951	MACS_peak_12892	592.91	0	1	0	NA	ENSG00000167037	NA
22	24850374	24850596	MACS_peak_12893	549.18	0	1	0	NA	ENSG00000167037	NA
22	25129652	25129882	MACS_peak_12894	517.97	0	1	0	NA	ENSG00000197077	NA
22	25202361	25202678	MACS_peak_12895	552.5	1	0	0	ENSG00000100053	NA	NA
22	25867936	25868094	MACS_peak_12896	883.81	0	1	0	NA	ENSG00000133454	NA
22	26679086	26679307	MACS_peak_12897	729.14	0	0	1	NA	NA	ENSG00000244625
22	27880875	27881118	MACS_peak_12898	501.16	0	1	0	NA	ENSG00000180957	NA
22	28086228	28086607	MACS_peak_12899	69.12	0	1	0	NA	ENSG00000100154	NA
22	28166688	28166941	MACS_peak_12900	113.19	0	1	0	NA	ENSG00000100154	NA
22	28168424	28168782	MACS_peak_12901	105.65	0	1	0	NA	ENSG00000100154	NA
22	28253237	28253522	MACS_peak_12902	451.52	0	1	0	NA	ENSG00000100154	NA
22	28334354	28334667	MACS_peak_12903	101.27	0	1	0	NA	ENSG00000100154	NA
22	28335812	28336008	MACS_peak_12904	199.82	0	1	0	NA	ENSG00000100154	NA
22	28655665	28655988	MACS_peak_12905	201.59	0	1	0	NA	ENSG00000100154	NA
22	28663687	28664187	MACS_peak_12906	90.95	0	1	0	NA	ENSG00000100154	NA
22	28664344	28664616	MACS_peak_12907	58.24	0	1	0	NA	ENSG00000100154	NA
22	28664649	28665246	MACS_peak_12908	57.42	0	1	0	NA	ENSG00000100154	NA
22	28781236	28781553	MACS_peak_12909	180.31	0	1	0	NA	ENSG00000159873	NA
22	28792047	28792180	MACS_peak_12910	1396.21	1	0	0	ENSG00000100219	NA	NA
22	29040762	29040984	MACS_peak_12911	883.81	0	1	0	NA	ENSG00000183579	NA
22	29406094	29406250	MACS_peak_12912	1506.46	0	1	1	NA	ENSG00000100280	ENSG00000285697
22	29470463	29470753	MACS_peak_12913	570.92	0	0	1	NA	NA	ENSG00000225465
22	29589714	29590197	MACS_peak_12914	739.43	0	0	0	NA	NA	NA
22	29851683	29852034	MACS_peak_12915	345.59	0	0	0	NA	NA	NA
22	30088900	30089245	MACS_peak_12916	1049.85	0	1	0	NA	ENSG00000176635	NA
22	30454662	30455269	MACS_peak_12917	1348.64	0	1	0	NA	ENSG00000100012	NA
22	31345834	31346054	MACS_peak_12918	564.54	0	1	0	NA	ENSG00000100105	NA
22	31687710	31688041	MACS_peak_12919	127.5	0	1	0	NA	ENSG00000183530	NA
22	32145623	32146775	MACS_peak_12920	2799.89	1	0	0	ENSG00000205856	NA	NA
22	32297718	32298310	MACS_peak_12921	70.74	0	0	0	NA	NA	NA
22	32984159	32984481	MACS_peak_12922	430.51	0	1	0	NA	ENSG00000185666	NA
22	33000796	33001019	MACS_peak_12923	564.54	0	1	0	NA	ENSG00000185666	NA
22	33010705	33010920	MACS_peak_12924	744.83	0	1	0	NA	ENSG00000185666	NA
22	33217125	33217260	MACS_peak_12925	1965.34	0	1	0	NA	ENSG00000133424	NA
22	33579613	33579883	MACS_peak_12926	460.86	0	1	0	NA	ENSG00000133424	NA
22	33796600	33796788	MACS_peak_12927	883.81	0	1	0	NA	ENSG00000133424	NA
22	33923603	33923996	MACS_peak_12928	625.74	0	0	0	NA	NA	NA
22	34061033	34061166	MACS_peak_12929	936.97	0	0	1	NA	NA	ENSG00000236052
22	34414838	34415076	MACS_peak_12930	797.18	0	0	0	NA	NA	NA
22	34613708	34614003	MACS_peak_12931	154.21	0	0	0	NA	NA	NA
22	34625035	34625368	MACS_peak_12932	205.29	0	0	0	NA	NA	NA
22	34677577	34677871	MACS_peak_12933	170.7	0	0	0	NA	NA	NA
22	34701838	34701978	MACS_peak_12934	551.66	0	0	0	NA	NA	NA
22	34749255	34749604	MACS_peak_12935	94.23	0	0	0	NA	NA	NA
22	34790656	34791017	MACS_peak_12936	172.39	0	0	0	NA	NA	NA
22	34821659	34822019	MACS_peak_12937	100.69	0	0	0	NA	NA	NA
22	34877209	34877440	MACS_peak_12938	340.1	0	0	0	NA	NA	NA
22	35550436	35550588	MACS_peak_12939	1434.33	0	1	0	NA	ENSG00000100302	NA
22	36730792	36731086	MACS_peak_12940	564.39	0	0	0	NA	NA	NA
22	36757660	36757875	MACS_peak_12941	596.79	1	0	0	ENSG00000100360	NA	NA
22	37201214	37201349	MACS_peak_12942	1054.55	1	0	0	ENSG00000278195	NA	NA
22	38384978	38385365	MACS_peak_12943	74.22	0	1	1	NA	ENSG00000283900	ENSG00000244627
22	38385778	38386134	MACS_peak_12944	151.65	0	1	1	NA	ENSG00000283900	ENSG00000244627
22	39514453	39514733	MACS_peak_12945	454.58	0	1	0	NA	ENSG00000100335	NA
22	39529271	39529452	MACS_peak_12946	936.57	1	0	0	ENSG00000187051	NA	NA
22	39932884	39933098	MACS_peak_12947	746.04	0	1	0	NA	ENSG00000100351	NA
22	39982634	39982877	MACS_peak_12948	210.25	0	0	0	NA	NA	NA
22	40372014	40372313	MACS_peak_12949	429.01	1	2	0	ENSG00000100359	ENSG00000239900	NA
22	40487702	40487986	MACS_peak_12950	452.13	0	1	0	NA	ENSG00000196588	NA
22	41125015	41125297	MACS_peak_12951	229.83	0	1	0	NA	ENSG00000100393	NA
22	42253851	42254109	MACS_peak_12952	380.3	0	1	0	NA	ENSG00000100207	NA
22	42820199	42820501	MACS_peak_12953	441.54	0	1	0	NA	ENSG00000242247	NA
22	43904569	43904861	MACS_peak_12954	1383.87	0	0	0	NA	NA	NA
22	44735925	44736121	MACS_peak_12955	662.31	0	2	0	NA	ENSG00000248405	NA
22	48467216	48467465	MACS_peak_12956	525.98	0	0	0	NA	NA	NA
22	48972015	48972284	MACS_peak_12957	461.5	0	0	0	NA	NA	NA
22	48986167	48986533	MACS_peak_12958	52.27	0	0	0	NA	NA	NA
22	49605030	49605205	MACS_peak_12959	780.06	0	0	1	NA	NA	ENSG00000188511
22	49764579	49764766	MACS_peak_12960	508.73	0	0	0	NA	NA	NA
22	49874273	49874416	MACS_peak_12961	983.72	0	1	0	NA	ENSG00000100426	NA
22	50273284	50273554	MACS_peak_12962	476.21	1	0	0	ENSG00000196576	NA	NA
22	50276153	50276497	MACS_peak_12963	535.64	1	0	0	ENSG00000196576	NA	NA
22	10678606	10679276	MACS_peak_21836	2815.62	0	0	0	NA	NA	NA
22	10673144	10673401	MACS_peak_21837	3100	0	0	0	NA	NA	NA
22	10584906	10585130	MACS_peak_21838	866.35	0	0	0	NA	NA	NA
22	10573166	10573718	MACS_peak_21839	3100	0	0	0	NA	NA	NA
22	10545142	10545413	MACS_peak_21840	1279.99	0	0	0	NA	NA	NA
22	10538302	10538630	MACS_peak_21841	427.34	0	0	0	NA	NA	NA
22	10536862	10537232	MACS_peak_21842	520.65	0	0	0	NA	NA	NA
22	11590942	11591269	MACS_peak_21994	427.87	0	0	0	NA	NA	NA
22	11592227	11592536	MACS_peak_21995	557.79	0	0	0	NA	NA	NA
22	11596589	11596846	MACS_peak_21996	469.39	0	0	0	NA	NA	NA
22	11292111	11292428	MACS_peak_21997	433.2	0	0	0	NA	NA	NA
22	11286716	11286916	MACS_peak_21998	645.81	0	0	0	NA	NA	NA
22	12692137	12692474	MACS_peak_21999	539.88	0	0	0	NA	NA	NA
22	12724087	12724319	MACS_peak_22000	1472.64	0	0	0	NA	NA	NA
22	11154704	11155039	MACS_peak_22001	423.72	0	0	0	NA	NA	NA
22	11055807	11056147	MACS_peak_22002	421.18	0	0	0	NA	NA	NA
22	11023044	11023196	MACS_peak_22003	918.92	0	0	0	NA	NA	NA
22	12805167	12805519	MACS_peak_22004	415.24	0	0	0	NA	NA	NA
22	10932448	10932879	MACS_peak_22005	489.37	0	0	0	NA	NA	NA
22	10934666	10935249	MACS_peak_22006	1785.12	0	0	0	NA	NA	NA
22	25057278	25057471	MACS_peak_22007	678.9	0	1	1	NA	ENSG00000197077	ENSG00000279110
22	11698491	11699228	MACS_peak_22008	3100	0	0	0	NA	NA	NA
22	11701675	11702252	MACS_peak_22009	873.54	0	0	0	NA	NA	NA
22	11703332	11703655	MACS_peak_22010	672.92	0	0	0	NA	NA	NA
22	11715291	11715610	MACS_peak_22011	432.12	0	0	0	NA	NA	NA
22	12872369	12872691	MACS_peak_22012	430.51	0	0	0	NA	NA	NA
22	12899827	12900237	MACS_peak_22013	2760.93	0	0	0	NA	NA	NA
22	16770160	16770613	MACS_peak_22014	479.21	0	0	0	NA	NA	NA
X	588641	589082	MACS_peak_22015	388.99	0	0	0	NA	NA	NA
X	932373	932759	MACS_peak_22016	472.62	0	0	0	NA	NA	NA
X	1258666	1258958	MACS_peak_22017	272.05	0	0	0	NA	NA	NA
X	1581313	1581526	MACS_peak_22018	596.79	0	0	0	NA	NA	NA
X	1704308	1704588	MACS_peak_22019	67.19	0	0	0	NA	NA	NA
X	1707795	1708106	MACS_peak_22020	54.41	0	0	0	NA	NA	NA
X	3036716	3036943	MACS_peak_22021	548.55	1	0	0	ENSG00000062096	NA	NA
X	3341028	3341569	MACS_peak_22022	1272.55	0	1	0	NA	ENSG00000101825	NA
X	3995050	3995729	MACS_peak_22023	1638.45	0	0	0	NA	NA	NA
X	3995746	3996742	MACS_peak_22024	3100	0	0	0	NA	NA	NA
X	4267322	4267880	MACS_peak_22025	1131.23	0	0	0	NA	NA	NA
X	4689404	4690090	MACS_peak_22026	1046.78	0	0	0	NA	NA	NA
X	5877211	5877636	MACS_peak_22027	1243.28	0	1	0	NA	ENSG00000146938	NA
X	6327768	6327908	MACS_peak_22028	1001.34	0	0	0	NA	NA	NA
X	6935157	6935943	MACS_peak_22029	88.35	0	0	0	NA	NA	NA
X	7132480	7132779	MACS_peak_22030	443.26	0	1	0	NA	ENSG00000130021	NA
X	8364788	8365129	MACS_peak_22031	420.68	0	0	0	NA	NA	NA
X	8427342	8427563	MACS_peak_22032	729.14	0	0	0	NA	NA	NA
X	8468575	8469070	MACS_peak_22033	925.83	1	0	0	ENSG00000205642	NA	NA
X	8483529	8484021	MACS_peak_22034	1610.93	0	0	0	NA	NA	NA
X	8787267	8787472	MACS_peak_22035	282.79	1	0	0	ENSG00000183304	NA	NA
X	8819314	8819450	MACS_peak_22036	1061.85	0	0	0	NA	NA	NA
X	9021268	9021645	MACS_peak_22037	516.8	1	0	0	ENSG00000177138	NA	NA
X	9021842	9023260	MACS_peak_22038	3100	1	0	0	ENSG00000177138	NA	NA
X	9427589	9427728	MACS_peak_22039	1220.56	0	0	0	NA	NA	NA
X	9564917	9565147	MACS_peak_22040	218	0	1	0	NA	ENSG00000101849	NA
X	9791900	9792225	MACS_peak_22041	1104.73	0	1	0	NA	ENSG00000146950	NA
X	9875077	9875236	MACS_peak_22042	485.23	0	1	0	NA	ENSG00000146950	NA
X	10119597	10119870	MACS_peak_22043	1130.76	0	1	0	NA	ENSG00000047644	NA
X	10312501	10312737	MACS_peak_22044	814.37	0	0	1	NA	NA	ENSG00000227042
X	10615958	10616288	MACS_peak_22045	426.3	0	1	0	NA	ENSG00000101871	NA
X	10643608	10643903	MACS_peak_22046	84.4	0	1	0	NA	ENSG00000101871	NA
X	10805065	10805532	MACS_peak_22047	76.84	0	1	0	NA	ENSG00000101871	NA
X	10805917	10806268	MACS_peak_22048	62.51	0	1	0	NA	ENSG00000101871	NA
X	10873205	10873577	MACS_peak_22049	136.93	0	0	1	NA	NA	ENSG00000234129
X	10999267	10999482	MACS_peak_22050	138.17	0	0	1	NA	NA	ENSG00000234129
X	11000599	11000961	MACS_peak_22051	53.5	0	0	1	NA	NA	ENSG00000234129
X	11020033	11020360	MACS_peak_22052	111.55	0	0	1	NA	NA	ENSG00000234129
X	11137593	11137857	MACS_peak_22053	464.74	1	0	0	ENSG00000047648	NA	NA
X	11533108	11533520	MACS_peak_22054	1256.11	0	1	0	NA	ENSG00000047648	NA
X	11660530	11660674	MACS_peak_22055	831.35	0	1	0	NA	ENSG00000047648	NA
X	11842134	11842636	MACS_peak_22056	51.89	0	0	0	NA	NA	NA
X	12109058	12109439	MACS_peak_22057	62.38	0	0	0	NA	NA	NA
X	12109565	12109971	MACS_peak_22058	158.81	0	0	0	NA	NA	NA
X	12331641	12332190	MACS_peak_22059	1771.65	0	1	0	NA	ENSG00000169933	NA
X	12362869	12363203	MACS_peak_22060	71.12	0	1	0	NA	ENSG00000169933	NA
X	12901535	12901946	MACS_peak_22061	860.78	0	0	0	NA	NA	NA
X	13682877	13683255	MACS_peak_22062	55.51	0	0	0	NA	NA	NA
X	13927278	13927541	MACS_peak_22063	591.18	0	1	0	NA	ENSG00000046653	NA
X	14016832	14017083	MACS_peak_22064	356.87	0	1	0	NA	ENSG00000046647	NA
X	14109348	14109737	MACS_peak_22065	100.26	0	0	0	NA	NA	NA
X	14458747	14459353	MACS_peak_22066	75.48	0	0	0	NA	NA	NA
X	14646620	14646863	MACS_peak_22067	519.74	0	1	0	NA	ENSG00000101958	NA
X	14683436	14683736	MACS_peak_22068	63.65	0	1	0	NA	ENSG00000101958	NA
X	14803828	14804196	MACS_peak_22069	60.54	0	0	0	NA	NA	NA
X	15022628	15023430	MACS_peak_22070	2660.5	0	0	0	NA	NA	NA
X	15023470	15024021	MACS_peak_22071	545.21	0	0	0	NA	NA	NA
X	15472401	15472632	MACS_peak_22072	532.66	0	2	0	NA	ENSG00000087842	NA
X	15647641	15647872	MACS_peak_22073	517.97	0	2	0	NA	ENSG00000147003	NA
X	15703943	15704174	MACS_peak_22074	517.97	0	1	0	NA	ENSG00000169239	NA
X	16212484	16212778	MACS_peak_22075	446.16	0	0	0	NA	NA	NA
X	16233717	16234108	MACS_peak_22076	93.91	0	0	0	NA	NA	NA
X	16377473	16378423	MACS_peak_22077	1461.2	0	0	0	NA	NA	NA
X	16409561	16409796	MACS_peak_22078	108.35	0	0	0	NA	NA	NA
X	16409964	16410192	MACS_peak_22079	618.58	0	0	0	NA	NA	NA
X	16499447	16499795	MACS_peak_22080	75.42	0	0	0	NA	NA	NA
X	16953446	16953660	MACS_peak_22081	1453.47	0	1	0	NA	ENSG00000169891	NA
X	17345271	17346195	MACS_peak_22082	98.51	0	0	0	NA	NA	NA
X	17784291	17784745	MACS_peak_22083	51.06	0	0	0	NA	NA	NA
X	17788502	17788674	MACS_peak_22084	353.53	0	0	0	NA	NA	NA
X	18210621	18210848	MACS_peak_22085	548.55	0	1	0	NA	ENSG00000177324	NA
X	18499250	18499567	MACS_peak_22086	603.02	0	1	0	NA	ENSG00000008086	NA
X	18600084	18600289	MACS_peak_22087	469.81	0	1	0	NA	ENSG00000008086	NA
X	18881559	18881822	MACS_peak_22088	591.18	0	0	0	NA	NA	NA
X	19144233	19144679	MACS_peak_22089	87.18	0	0	0	NA	NA	NA
X	19334100	19334455	MACS_peak_22090	1889.64	0	0	0	NA	NA	NA
X	19394715	19394936	MACS_peak_22091	585.18	0	1	0	NA	ENSG00000180815	NA
X	19451994	19452347	MACS_peak_22092	2748.76	0	1	0	NA	ENSG00000180815	NA
X	19510832	19511116	MACS_peak_22093	101.22	0	1	0	NA	ENSG00000180815	NA
X	19544784	19545064	MACS_peak_22094	454.58	0	1	0	NA	ENSG00000147010	NA
X	19547226	19547462	MACS_peak_22095	662.31	0	1	0	NA	ENSG00000147010	NA
X	19554016	19554491	MACS_peak_22096	562.08	0	1	0	NA	ENSG00000147010	NA
X	19790645	19790888	MACS_peak_22097	645.81	0	1	0	NA	ENSG00000147010	NA
X	19887511	19887751	MACS_peak_22098	430.02	0	0	0	NA	NA	NA
X	20127498	20127817	MACS_peak_22099	939.3	1	0	0	ENSG00000173674	NA	NA
X	20252938	20253258	MACS_peak_22100	938.33	0	1	0	NA	ENSG00000177189	NA
X	20336648	20337084	MACS_peak_22101	69.45	0	0	0	NA	NA	NA
X	20650739	20651152	MACS_peak_22102	52.4	0	0	0	NA	NA	NA
X	20659421	20660211	MACS_peak_22103	135.24	0	0	0	NA	NA	NA
X	20723462	20723780	MACS_peak_22104	55.23	0	0	0	NA	NA	NA
X	20758582	20758848	MACS_peak_22105	73.08	0	0	0	NA	NA	NA
X	20758903	20759301	MACS_peak_22106	68.51	0	0	0	NA	NA	NA
X	20784357	20784645	MACS_peak_22107	149.97	0	0	1	NA	NA	ENSG00000283380
X	20851275	20851636	MACS_peak_22108	157.2	0	0	1	NA	NA	ENSG00000283380
X	21331267	21331720	MACS_peak_22109	64.79	0	0	1	NA	NA	ENSG00000283380
X	21342892	21343242	MACS_peak_22110	69	0	0	1	NA	NA	ENSG00000283380
X	21985286	21985579	MACS_peak_22111	446.75	0	1	0	NA	ENSG00000102172	NA
X	22081519	22081786	MACS_peak_22112	588.05	0	1	0	NA	ENSG00000102174	NA
X	22135829	22136227	MACS_peak_22113	622.71	0	1	0	NA	ENSG00000102174	NA
X	22898589	22898903	MACS_peak_22114	554.47	0	0	1	NA	NA	ENSG00000233067
X	22898951	22899211	MACS_peak_22115	467.38	0	0	1	NA	NA	ENSG00000233067
X	22901939	22902231	MACS_peak_22116	447.34	0	0	1	NA	NA	ENSG00000233067
X	23089295	23089544	MACS_peak_22117	471.88	0	0	1	NA	NA	ENSG00000233067
X	23761761	23761981	MACS_peak_22118	259.39	0	1	0	NA	ENSG00000123130	NA
X	23997714	23997863	MACS_peak_22119	340.32	0	1	0	NA	ENSG00000174010	NA
X	24016336	24016473	MACS_peak_22120	744.12	0	1	0	NA	ENSG00000174010	NA
X	24499015	24499350	MACS_peak_22121	791.99	0	1	0	NA	ENSG00000067992	NA
X	24805972	24806115	MACS_peak_22122	349.8	0	1	0	NA	ENSG00000101868	NA
X	25086261	25086394	MACS_peak_22123	1098.16	0	0	0	NA	NA	NA
X	25119763	25120281	MACS_peak_22124	187.24	0	0	0	NA	NA	NA
X	25191447	25191736	MACS_peak_22125	571.63	0	0	0	NA	NA	NA
X	25523643	25523925	MACS_peak_22126	453.35	0	0	0	NA	NA	NA
X	25668141	25668441	MACS_peak_22127	563.9	0	0	0	NA	NA	NA
X	25823285	25824370	MACS_peak_22128	1777.18	0	0	0	NA	NA	NA
X	25848716	25848946	MACS_peak_22129	532.66	0	0	0	NA	NA	NA
X	25938914	25939189	MACS_peak_22130	81.72	0	0	0	NA	NA	NA
X	25988502	25988728	MACS_peak_22131	83.37	0	0	0	NA	NA	NA
X	26084721	26085540	MACS_peak_22132	1586.12	0	0	0	NA	NA	NA
X	26180896	26181100	MACS_peak_22133	85.16	0	0	0	NA	NA	NA
X	26183824	26184228	MACS_peak_22134	84.68	0	0	0	NA	NA	NA
X	26235916	26236201	MACS_peak_22135	451.52	0	0	0	NA	NA	NA
X	26651859	26652098	MACS_peak_22136	645.81	0	0	0	NA	NA	NA
X	27402785	27403457	MACS_peak_22137	2356.55	0	0	0	NA	NA	NA
X	27403482	27403865	MACS_peak_22138	631.92	0	0	0	NA	NA	NA
X	27685784	27685964	MACS_peak_22139	746.04	0	1	0	NA	ENSG00000189186	NA
X	28364513	28364866	MACS_peak_22140	114.28	0	0	0	NA	NA	NA
X	29310009	29310230	MACS_peak_22141	252.33	0	1	0	NA	ENSG00000169306	NA
X	30018085	30018716	MACS_peak_22142	819.02	0	0	0	NA	NA	NA
X	30018975	30019893	MACS_peak_22143	1545.48	0	0	0	NA	NA	NA
X	30570561	30570778	MACS_peak_22144	564.92	0	1	0	NA	ENSG00000120280	NA
X	30713031	30713243	MACS_peak_22145	511.33	0	1	2	NA	ENSG00000198814	ENSG00000243055
X	30735860	30736229	MACS_peak_22146	518.05	0	0	0	NA	NA	NA
X	30865937	30866175	MACS_peak_22147	516.86	0	1	0	NA	ENSG00000157625	NA
X	31038974	31039147	MACS_peak_22148	780.06	0	0	0	NA	NA	NA
X	31185516	31185723	MACS_peak_22149	473.4	0	1	0	NA	ENSG00000198947	NA
X	31333564	31333845	MACS_peak_22150	465.02	0	1	0	NA	ENSG00000198947	NA
X	31373039	31373370	MACS_peak_22151	65.84	0	1	0	NA	ENSG00000198947	NA
X	31587298	31587562	MACS_peak_22152	857.82	0	1	0	NA	ENSG00000198947	NA
X	32252585	32253033	MACS_peak_22153	1804.99	0	1	0	NA	ENSG00000198947	NA
X	32400506	32400989	MACS_peak_22154	158.98	0	1	0	NA	ENSG00000198947	NA
X	33336942	33337182	MACS_peak_22155	645.81	0	1	0	NA	ENSG00000198947	NA
X	33471023	33471231	MACS_peak_22156	613.04	0	0	0	NA	NA	NA
X	33635992	33636230	MACS_peak_22157	368.42	0	0	0	NA	NA	NA
X	33640099	33640424	MACS_peak_22158	103.18	0	0	0	NA	NA	NA
X	33815279	33815489	MACS_peak_22159	1116.4	0	0	1	NA	NA	ENSG00000233928
X	34300953	34301307	MACS_peak_22160	1040.97	0	0	1	NA	NA	ENSG00000233571
X	34419211	34419505	MACS_peak_22161	65.85	0	0	0	NA	NA	NA
X	34419510	34419887	MACS_peak_22162	72.74	0	0	0	NA	NA	NA
X	35433124	35433439	MACS_peak_22163	1236.43	0	0	0	NA	NA	NA
X	35600480	35600986	MACS_peak_22164	1944.07	0	0	0	NA	NA	NA
X	35890659	35890996	MACS_peak_22165	312.33	0	0	0	NA	NA	NA
X	36172855	36173109	MACS_peak_22166	58.33	0	1	0	NA	ENSG00000165164	NA
X	36465414	36465797	MACS_peak_22167	71.7	0	0	0	NA	NA	NA
X	36470130	36470540	MACS_peak_22168	80.15	0	0	0	NA	NA	NA
X	37563507	37563827	MACS_peak_22169	58.71	0	1	0	NA	ENSG00000250349	NA
X	37771772	37772112	MACS_peak_22170	53.94	0	1	0	NA	ENSG00000250349	NA
X	37772523	37772919	MACS_peak_22171	54.21	0	1	0	NA	ENSG00000250349	NA
X	37773649	37773919	MACS_peak_22172	69.48	0	1	0	NA	ENSG00000250349	NA
X	38166562	38166800	MACS_peak_22173	516.86	0	2	0	NA	ENSG00000250349	NA
X	38910732	38911081	MACS_peak_22174	99.05	0	0	0	NA	NA	NA
X	39181386	39181703	MACS_peak_22175	75.01	0	0	0	NA	NA	NA
X	39408743	39408971	MACS_peak_22176	342.86	0	0	1	NA	NA	ENSG00000234191
X	40035042	40035265	MACS_peak_22177	434.23	0	0	0	NA	NA	NA
X	40110566	40110730	MACS_peak_22178	1032.54	0	1	0	NA	ENSG00000183337	NA
X	40543859	40544260	MACS_peak_22179	868.4	0	0	0	NA	NA	NA
X	40769863	40770187	MACS_peak_22180	180.31	0	0	0	NA	NA	NA
X	41566996	41567374	MACS_peak_22181	87.81	0	1	0	NA	ENSG00000147044	NA
X	41643973	41644190	MACS_peak_22182	169.45	0	1	0	NA	ENSG00000147044	NA
X	41648905	41649227	MACS_peak_22183	93.4	0	1	0	NA	ENSG00000147044	NA
X	41812805	41813189	MACS_peak_22184	69.92	0	1	0	NA	ENSG00000147044	NA
X	41813361	41813795	MACS_peak_22185	78.1	0	1	0	NA	ENSG00000147044	NA
X	42007016	42007327	MACS_peak_22186	63.13	0	0	0	NA	NA	NA
X	42205362	42205775	MACS_peak_22187	52.4	0	0	0	NA	NA	NA
X	42562013	42562215	MACS_peak_22188	628.77	0	0	1	NA	NA	ENSG00000231772
X	42594998	42595335	MACS_peak_22189	120.36	0	0	1	NA	NA	ENSG00000231772
X	42812197	42812541	MACS_peak_22190	76.3	0	0	0	NA	NA	NA
X	43673373	43673810	MACS_peak_22191	65.22	0	1	0	NA	ENSG00000189221	NA
X	43949704	43949970	MACS_peak_22192	463.44	1	0	0	ENSG00000124479	NA	NA
X	44026586	44026958	MACS_peak_22193	327.36	0	0	0	NA	NA	NA
X	45136343	45137494	MACS_peak_22194	3100	0	0	0	NA	NA	NA
X	45334454	45334927	MACS_peak_22195	1192.27	0	0	0	NA	NA	NA
X	45575045	45575262	MACS_peak_22196	746.04	0	0	1	NA	NA	ENSG00000229563
X	45604416	45604805	MACS_peak_22197	57.86	0	0	1	NA	NA	ENSG00000229563
X	45848622	45848870	MACS_peak_22198	213.62	0	0	1	NA	NA	ENSG00000231566
X	45943108	45943258	MACS_peak_22199	1225.32	0	0	0	NA	NA	NA
X	46002910	46003223	MACS_peak_22200	158.81	0	0	0	NA	NA	NA
X	46383385	46384237	MACS_peak_22201	3100	0	0	0	NA	NA	NA
X	46413862	46414211	MACS_peak_22202	68.62	0	0	0	NA	NA	NA
X	46975706	46976010	MACS_peak_22203	201.59	0	1	0	NA	ENSG00000102221	NA
X	47280503	47280733	MACS_peak_22204	248.92	0	0	0	NA	NA	NA
X	47312363	47312713	MACS_peak_22205	416.22	0	0	0	NA	NA	NA
X	47714518	47714839	MACS_peak_22206	164.27	0	0	1	NA	NA	ENSG00000187893
X	47790647	47791067	MACS_peak_22207	87.81	0	0	0	NA	NA	NA
X	48205670	48205972	MACS_peak_22208	439.67	0	0	0	NA	NA	NA
X	49338407	49338613	MACS_peak_22209	303.03	1	1	0	ENSG00000275113	ENSG00000274274	NA
X	49529429	49529692	MACS_peak_22213	384.36	2	0	0	ENSG00000236737	NA	NA
X	49624609	49624927	MACS_peak_22214	113.19	0	0	0	NA	NA	NA
X	49884316	49884618	MACS_peak_22215	956.32	1	0	0	ENSG00000273820	NA	NA
