chr	start	end	id	score	size	phits	ghits	ohits
13	48015860	48016301	MACS_peak_5310	91.01	441	0	1	0
13	48016404	48016755	MACS_peak_5311	68.83	351	0	1	0
13	48037967	48038229	MACS_peak_5312	838.54	262	1	0	0
13	48336418	48336690	MACS_peak_5314	62.38	272	0	1	0
13	48337396	48337760	MACS_peak_5315	140.37	364	0	1	0
13	49281151	49281363	MACS_peak_5317	596.79	212	0	1	0
13	50985036	50985321	MACS_peak_5324	96.14	285	0	1	0
13	50987641	50987962	MACS_peak_5325	141.24	321	0	1	0
13	51435011	51435366	MACS_peak_5327	776.01	355	0	1	0
13	51733803	51733999	MACS_peak_5329	662.31	196	0	1	0
13	51787690	51788006	MACS_peak_5330	433.75	316	0	2	0
13	52665410	52665632	MACS_peak_5338	712.32	222	0	1	0
13	59678139	59678503	MACS_peak_5371	409.51	364	0	1	0
13	59680498	59680823	MACS_peak_5372	1236.43	325	0	1	0
13	59771336	59771594	MACS_peak_5373	595.17	258	0	1	0
13	59906471	59906776	MACS_peak_5375	560.48	305	0	1	0
13	60473620	60473855	MACS_peak_5378	662.31	235	0	1	0
13	72882560	72882816	MACS_peak_5450	729.14	256	0	1	0
13	79491534	79491857	MACS_peak_5488	722.05	323	0	1	0
13	79541425	79541765	MACS_peak_5489	421.18	340	0	1	0
13	98840198	98840402	MACS_peak_5589	629.38	204	0	1	0
13	99266027	99266192	MACS_peak_5590	1061.85	165	0	1	0
13	99269662	99269933	MACS_peak_5591	460.22	271	0	1	0
13	99528642	99528891	MACS_peak_5592	485.56	249	0	1	0
13	100633953	100634269	MACS_peak_5593	678.2	316	0	1	0
13	101642117	101642350	MACS_peak_5596	263.69	233	0	1	0
13	111221106	111221410	MACS_peak_5645	440.4	304	0	1	0
13	112573095	112573359	MACS_peak_5648	857.82	264	0	1	0
13	113241400	113241532	MACS_peak_5649	1116.4	132	0	1	0
13	113450994	113451331	MACS_peak_5650	1485.25	337	1	1	0
13	113621483	113621698	MACS_peak_5651	944.23	215	0	1	0
14	20690992	20691364	MACS_peak_5709	763.14	372	0	3	0
14	21092518	21092833	MACS_peak_5714	434.29	315	1	0	0
14	21456563	21456927	MACS_peak_5718	582.02	364	1	0	0
14	23056189	23056497	MACS_peak_5746	438.15	308	1	1	0
14	23068929	23069191	MACS_peak_5747	723.53	262	0	1	0
14	23120793	23121098	MACS_peak_5748	872.75	305	2	0	0
14	24002940	24003316	MACS_peak_5753	176.43	376	0	1	1
14	24112447	24112819	MACS_peak_5757	64.04	372	1	1	0
14	24308093	24308376	MACS_peak_5759	704.85	283	3	1	0
14	24327933	24328123	MACS_peak_5760	730.64	190	1	1	0
14	24332236	24332444	MACS_peak_5761	780.06	208	2	1	0
14	30656168	30656457	MACS_peak_5830	449.12	289	0	1	0
14	30666197	30666435	MACS_peak_5831	100.83	238	0	1	0
14	30666512	30666816	MACS_peak_5832	132.69	304	0	1	0
14	30681705	30682092	MACS_peak_5833	575.04	387	0	1	0
14	30980230	30980535	MACS_peak_5835	825.19	305	0	1	0
14	31127996	31128246	MACS_peak_5837	485.56	250	0	1	0
14	31355962	31356298	MACS_peak_5839	423.21	336	0	2	0
14	35620301	35620649	MACS_peak_5872	227.21	348	0	1	0
14	36781251	36781491	MACS_peak_5881	936.57	240	0	1	0
14	36892542	36892901	MACS_peak_5883	179.12	359	0	1	0
14	36942332	36942570	MACS_peak_5884	932.35	238	0	1	0
14	37015511	37015838	MACS_peak_5885	121.38	327	0	1	0
14	37015979	37016305	MACS_peak_5886	99.41	326	0	1	0
14	37117632	37117893	MACS_peak_5887	466.72	261	0	1	0
14	37149733	37150160	MACS_peak_5888	611.86	427	0	1	0
14	37230702	37230918	MACS_peak_5889	1079.97	216	0	1	0
14	37295498	37295747	MACS_peak_5890	133.99	249	0	1	0
14	37446218	37446553	MACS_peak_5891	83.8	335	0	1	0
14	37446564	37446938	MACS_peak_5892	119.37	374	0	1	0
14	49586929	49587176	MACS_peak_6045	485.56	247	0	1	0
14	49830176	49830411	MACS_peak_6046	502.51	235	0	1	0
14	50105090	50105285	MACS_peak_6052	869.22	195	1	0	0
14	50236739	50237095	MACS_peak_6053	268.76	356	1	0	0
14	50243545	50243846	MACS_peak_6054	141.59	301	0	1	0
14	50755546	50755781	MACS_peak_6057	516.86	235	0	1	0
14	50773766	50773967	MACS_peak_6058	645.81	201	0	1	0
14	50777850	50778216	MACS_peak_6059	1165.72	366	0	1	0
14	51250173	51250429	MACS_peak_6063	666.39	256	0	1	0
14	54403026	54403301	MACS_peak_6100	69	275	0	1	0
14	54950974	54951332	MACS_peak_6106	63.49	358	0	1	0
14	54981782	54982015	MACS_peak_6107	429.38	233	0	1	0
14	55051430	55051675	MACS_peak_6108	501.16	245	1	0	0
14	55161131	55161326	MACS_peak_6109	490.85	195	0	1	0
14	55280350	55280707	MACS_peak_6113	443.57	357	0	1	0
14	55297934	55298313	MACS_peak_6114	515.71	379	0	1	0
14	55322992	55323345	MACS_peak_6115	272.05	353	0	1	0
14	57202741	57202974	MACS_peak_6140	525.73	233	1	0	0
14	57294225	57294571	MACS_peak_6141	656.34	346	0	1	0
14	58208534	58208739	MACS_peak_6154	612.68	205	0	2	0
14	60268318	60268567	MACS_peak_6172	525.79	249	0	1	0
14	60887653	60888050	MACS_peak_6179	94.4	397	0	1	1
14	60910917	60911259	MACS_peak_6180	90.24	342	0	1	1
14	61011507	61011798	MACS_peak_6181	122.82	291	0	1	0
14	61025316	61025556	MACS_peak_6182	502.51	240	0	1	0
14	63388937	63389202	MACS_peak_6213	464.09	265	0	1	0
14	63398322	63398543	MACS_peak_6214	729.14	221	0	1	0
14	63641464	63641642	MACS_peak_6216	1422.04	178	0	1	0
14	64430063	64430278	MACS_peak_6219	543.04	215	0	1	1
14	64511174	64511379	MACS_peak_6220	573.39	205	0	1	0
14	64983816	64984180	MACS_peak_6224	693.48	364	1	1	0
14	69129320	69129601	MACS_peak_6252	577.45	281	0	1	0
14	69460095	69460496	MACS_peak_6254	393.43	401	0	1	0
14	70330566	70330828	MACS_peak_6265	1336.03	262	1	1	0
14	70938194	70938544	MACS_peak_6269	50.92	350	0	1	0
14	70959886	70960146	MACS_peak_6270	81.88	260	0	1	0
14	70975841	70976029	MACS_peak_6271	687.06	188	0	1	0
14	71037281	71037531	MACS_peak_6272	75.91	250	0	1	0
14	71050280	71050539	MACS_peak_6274	540.64	259	0	1	0
14	71104010	71104220	MACS_peak_6275	613.04	210	0	1	0
14	73023157	73023459	MACS_peak_6296	178.37	302	0	1	0
14	73197843	73198135	MACS_peak_6297	488.85	292	0	1	0
14	73314617	73314812	MACS_peak_6299	649.48	195	0	1	0
14	73387717	73387947	MACS_peak_6300	510.52	230	0	1	1
14	73390188	73390444	MACS_peak_6301	729.14	256	0	1	1
14	73508741	73508879	MACS_peak_6302	1406.54	138	0	1	0
14	73570973	73571285	MACS_peak_6303	1127.86	312	1	0	0
14	74087339	74087542	MACS_peak_6306	654.07	203	1	0	0
14	74096931	74097159	MACS_peak_6307	498.19	228	0	1	0
14	74111672	74111880	MACS_peak_6308	770.35	208	0	1	0
14	74125460	74125919	MACS_peak_6309	157.77	459	0	1	0
14	74180148	74180498	MACS_peak_6310	265.34	350	0	1	0
14	74508391	74508619	MACS_peak_6313	695.57	228	0	1	0
14	74564005	74564419	MACS_peak_6314	1329.38	414	0	1	0
14	74727146	74727504	MACS_peak_6315	56.95	358	0	1	0
14	74878444	74878706	MACS_peak_6316	1136.13	262	1	0	0
14	75088649	75088869	MACS_peak_6318	549.18	220	0	1	0
14	75654235	75654486	MACS_peak_6322	485.56	251	1	2	0
14	75906734	75907008	MACS_peak_6323	582.68	274	1	1	0
14	76149381	76149735	MACS_peak_6324	611.86	354	1	0	1
14	76199014	76199322	MACS_peak_6325	438.15	308	0	1	0
14	77300959	77301315	MACS_peak_6334	775.24	356	0	1	0
14	77315816	77316150	MACS_peak_6335	664.84	334	0	1	0
14	88407507	88407838	MACS_peak_6418	105.65	331	0	1	0
14	88445498	88445762	MACS_peak_6419	50.92	264	0	1	0
14	88459240	88459610	MACS_peak_6420	124.97	370	0	1	0
14	88460023	88460435	MACS_peak_6421	89.02	412	0	1	0
14	88468463	88468780	MACS_peak_6422	3100	317	1	1	0
14	91645552	91645893	MACS_peak_6446	85.73	341	0	1	0
14	91649868	91650240	MACS_peak_6447	413.49	372	0	1	0
14	93234003	93234319	MACS_peak_6457	1053.5	316	1	0	0
14	100242020	100242205	MACS_peak_6487	536.31	185	1	0	0
14	100271186	100271549	MACS_peak_6488	478.36	363	0	1	0
14	101771058	101771470	MACS_peak_6497	552.59	412	0	1	0
14	102096634	102096875	MACS_peak_6499	487.14	241	0	1	0
14	102314299	102314547	MACS_peak_6500	485.56	248	1	0	0
14	102972684	102972850	MACS_peak_6502	527.73	166	0	1	0
14	103031951	103032192	MACS_peak_6503	646.51	241	0	1	0
14	103048518	103048808	MACS_peak_6504	274.91	290	0	1	0
14	103394033	103394297	MACS_peak_6509	986.85	264	0	1	0
14	105317156	105317433	MACS_peak_6525	691.36	277	0	1	0
15	22884430	22884673	MACS_peak_6605	780.06	243	0	1	0
15	24927371	24927597	MACS_peak_6630	243.16	226	0	1	0
15	28305243	28305633	MACS_peak_6639	137.06	390	0	1	0
15	29925960	29926200	MACS_peak_6652	516.86	240	0	1	0
15	30929601	30930024	MACS_peak_6673	722.05	423	0	1	0
15	32610841	32611125	MACS_peak_6690	575.25	284	1	0	1
15	32617486	32617737	MACS_peak_6691	131.01	251	1	0	0
15	34089104	34089390	MACS_peak_6695	277.16	286	0	1	0
15	38449872	38450072	MACS_peak_6717	645.81	200	1	0	0
15	38474209	38474369	MACS_peak_6718	866.35	160	0	1	0
15	40217222	40217551	MACS_peak_6736	544.83	329	1	1	0
15	40320990	40321264	MACS_peak_6738	458.32	274	1	0	0
15	40891841	40892187	MACS_peak_6739	656.34	346	1	0	0
15	41051124	41051256	MACS_peak_6741	1090.31	132	0	1	0
15	41383869	41384121	MACS_peak_6742	164.73	252	1	0	0
15	42177061	42177283	MACS_peak_6747	433.36	222	0	1	0
15	42557248	42557468	MACS_peak_6748	482.68	220	0	1	0
15	43163499	43163783	MACS_peak_6750	398.72	284	0	1	1
15	43177131	43177434	MACS_peak_6751	68.59	303	0	1	1
15	43367856	43368080	MACS_peak_6754	378.09	224	1	1	0
15	43652875	43653189	MACS_peak_6755	89.02	314	0	1	0
15	43689971	43690242	MACS_peak_6756	460.22	271	1	0	0
15	44288350	44288580	MACS_peak_6760	675.15	230	1	0	0
15	44360164	44360483	MACS_peak_6761	86.85	319	0	1	0
15	44363056	44363504	MACS_peak_6762	76.89	448	0	1	0
15	45419896	45420039	MACS_peak_6770	1549.78	143	0	1	0
15	49277047	49277410	MACS_peak_6789	69	363	0	1	0
15	49322956	49323226	MACS_peak_6790	585.73	270	1	1	0
15	49471341	49471737	MACS_peak_6792	1192.27	396	0	2	0
15	49494058	49494290	MACS_peak_6793	571.87	232	0	1	0
15	49638688	49638989	MACS_peak_6794	608.28	301	0	1	0
15	50459886	50460022	MACS_peak_6805	753.52	136	0	1	0
15	50505232	50505458	MACS_peak_6806	700.54	226	1	1	0
15	50598970	50599232	MACS_peak_6807	950.42	262	0	1	0
15	50622245	50622673	MACS_peak_6808	406.81	428	0	1	0
15	50733422	50733716	MACS_peak_6810	815.26	294	0	1	0
15	50908550	50908765	MACS_peak_6814	647.94	215	1	0	0
15	50962707	50962982	MACS_peak_6815	406.81	275	0	1	0
15	50986004	50986366	MACS_peak_6816	85.57	362	0	1	0
15	51777104	51777389	MACS_peak_6838	611.86	285	0	1	0
15	51785413	51785584	MACS_peak_6839	598.96	171	0	1	0
15	51851884	51852099	MACS_peak_6840	644.42	215	0	1	0
15	51888624	51889040	MACS_peak_6841	1065.38	416	0	1	1
15	51897370	51897594	MACS_peak_6842	230.25	224	0	1	1
15	51905946	51906139	MACS_peak_6843	997.5	193	0	1	0
15	51982281	51982540	MACS_peak_6844	663.58	259	0	1	0
15	55433816	55434078	MACS_peak_6872	859.93	262	0	1	1
15	57146442	57146678	MACS_peak_6885	502.51	236	0	1	0
15	57779282	57779551	MACS_peak_6886	406.81	269	0	1	0
15	60444114	60444427	MACS_peak_6896	555.13	313	0	1	0
15	63547772	63548008	MACS_peak_6908	793.98	236	0	1	1
15	64209818	64210066	MACS_peak_6916	613.04	248	0	2	0
15	64364689	64365049	MACS_peak_6917	158.81	360	1	1	0
15	64395985	64396298	MACS_peak_6918	600.44	313	0	1	0
15	64402007	64402271	MACS_peak_6919	540.16	264	0	1	0
15	64681513	64681737	MACS_peak_6920	564.54	224	0	1	0
15	65271083	65271279	MACS_peak_6922	662.31	196	0	1	0
15	65638685	65638878	MACS_peak_6925	1043.77	193	0	1	0
15	65859481	65859616	MACS_peak_6926	1358.26	135	0	1	0
15	65885691	65885947	MACS_peak_6927	722.05	256	0	1	0
15	66449967	66450259	MACS_peak_6929	99.97	292	0	1	0
15	66451843	66452134	MACS_peak_6930	218.29	291	0	1	0
15	66497774	66498032	MACS_peak_6931	727.26	258	1	0	0
15	67433638	67433805	MACS_peak_6933	814.37	167	0	1	1
15	67449234	67449536	MACS_peak_6934	123.52	302	0	1	1
15	67456935	67457363	MACS_peak_6935	431.4	428	0	1	1
15	68154954	68155274	MACS_peak_6936	550.56	320	0	1	0
15	68161375	68161509	MACS_peak_6937	1377.21	134	0	1	0
15	68829083	68829352	MACS_peak_6946	461.5	269	0	1	0
15	69059207	69059587	MACS_peak_6947	402.16	380	0	1	0
15	70984334	70984571	MACS_peak_6955	189.9	237	0	1	0
15	70986490	70986831	MACS_peak_6956	55.24	341	0	1	0
15	70988472	70988759	MACS_peak_6957	66.55	287	0	1	0
15	70990017	70990272	MACS_peak_6958	169.18	255	0	1	0
15	71011586	71011834	MACS_peak_6959	1140.18	248	0	1	0
15	72473641	72473847	MACS_peak_6974	629.38	206	1	0	1
15	72498859	72499077	MACS_peak_6975	442.94	218	0	1	0
15	74631871	74632262	MACS_peak_6998	626.96	391	1	1	0
15	74635251	74635516	MACS_peak_6999	1141.07	265	1	1	0
15	74901647	74901880	MACS_peak_7004	831.63	233	1	1	0
15	74925682	74926049	MACS_peak_7005	296.48	367	0	1	0
15	75084439	75084883	MACS_peak_7007	87.04	444	0	1	0
15	75410866	75411296	MACS_peak_7013	437.12	430	0	1	0
15	75481987	75482359	MACS_peak_7014	103.45	372	0	1	0
15	78432696	78432960	MACS_peak_7036	451.4	264	1	0	0
15	78860176	78860540	MACS_peak_7040	374.08	364	0	1	0
15	82139830	82140120	MACS_peak_7070	698.94	290	0	1	0
15	88455044	88455301	MACS_peak_7129	1006.59	257	2	0	0
15	90362076	90362320	MACS_peak_7152	469.89	244	0	1	0
15	90990038	90990469	MACS_peak_7158	349.84	431	0	2	0
15	99213296	99213589	MACS_peak_7233	490.12	293	0	1	0
15	99273023	99273219	MACS_peak_7234	1226.97	196	0	1	0
15	99286415	99286693	MACS_peak_7235	970.76	278	0	1	0
15	100572473	100572674	MACS_peak_7244	651.96	201	0	1	0
15	100627832	100628126	MACS_peak_7245	446.16	294	0	1	0
15	101269891	101270171	MACS_peak_7253	562.2	280	1	0	0
15	101629591	101629856	MACS_peak_7256	60.31	265	0	1	0
15	101639194	101639503	MACS_peak_7257	488.85	309	0	1	0
15	101641210	101641496	MACS_peak_7258	973.26	286	0	1	0
16	52608	52894	MACS_peak_7275	265.34	286	1	1	0
16	612094	612563	MACS_peak_7277	398.43	469	0	1	0
16	612712	613081	MACS_peak_7278	236.35	369	0	1	0
16	1236490	1236893	MACS_peak_7280	741.16	403	1	0	0
16	2907226	2907557	MACS_peak_7292	527.67	331	1	0	0
16	4330373	4330637	MACS_peak_7301	1142.38	264	1	1	0
16	4823623	4823761	MACS_peak_7302	1043.77	138	0	1	0
16	5084841	5085073	MACS_peak_7303	532.66	232	1	1	0
16	5092403	5092593	MACS_peak_7304	677.53	190	0	1	0
16	8905261	8905549	MACS_peak_7323	449.72	288	0	1	0
16	14249570	14249808	MACS_peak_7361	468.75	238	0	1	0
16	14833424	14833793	MACS_peak_7363	434.03	369	1	0	0
16	14873094	14873452	MACS_peak_7364	399.16	358	0	1	0
16	14941357	14941700	MACS_peak_7366	119.24	343	0	1	0
16	18415826	18416216	MACS_peak_7391	1993.08	390	1	0	0
16	18522720	18523078	MACS_peak_7392	368.21	358	0	1	0
16	19179931	19180270	MACS_peak_7399	421.69	339	0	1	0
16	19794216	19794486	MACS_peak_7406	716.24	270	0	1	0
16	21640768	21640985	MACS_peak_7419	580.62	217	1	1	0
16	22318789	22319026	MACS_peak_7430	814.37	237	0	1	0
16	23182403	23182754	MACS_peak_7439	415.73	351	1	0	1
16	23278941	23279105	MACS_peak_7441	810.9	164	1	0	0
16	23296982	23297114	MACS_peak_7442	972.31	132	0	1	0
16	23431600	23431834	MACS_peak_7443	342.45	234	0	1	0
16	23434465	23434714	MACS_peak_7444	471.88	249	0	1	0
16	23435430	23435769	MACS_peak_7445	661.26	339	0	1	0
16	24645717	24645973	MACS_peak_7450	596.79	256	0	1	0
16	24664393	24664689	MACS_peak_7451	445	296	0	1	1
16	24689918	24690137	MACS_peak_7452	446.78	219	0	1	0
16	24800757	24801004	MACS_peak_7453	485.56	247	0	1	0
16	24961411	24961615	MACS_peak_7456	268.92	204	0	1	0
16	27605586	27605908	MACS_peak_7467	936.39	322	0	1	0
16	27642660	27642800	MACS_peak_7468	1301.7	140	0	1	0
16	27690667	27690945	MACS_peak_7469	442.5	278	0	1	1
16	28160189	28160371	MACS_peak_7471	687.62	182	0	1	0
16	29815579	29815774	MACS_peak_7497	604.07	195	5	0	1
16	29881615	29881956	MACS_peak_7499	201.59	341	0	1	0
16	30430171	30430434	MACS_peak_7503	412.35	263	0	1	0
16	30694067	30694249	MACS_peak_7507	1785.17	182	1	0	0
16	31105630	31105914	MACS_peak_7510	596.03	284	1	0	0
16	31465280	31465481	MACS_peak_7515	793.98	201	0	1	0
16	31764671	31764997	MACS_peak_7518	114.74	326	0	1	0
16	31775516	31775745	MACS_peak_7519	541.5	229	0	1	0
16	46589971	46590320	MACS_peak_7641	149.86	349	0	1	0
16	46810905	46811150	MACS_peak_7645	507.55	245	0	1	0
16	46889114	46889271	MACS_peak_7646	1377.21	157	1	0	0
16	47187772	47188161	MACS_peak_7648	139.91	389	0	1	0
16	47222731	47223070	MACS_peak_7649	85.26	339	0	1	0
16	47325480	47325857	MACS_peak_7650	126.19	377	0	1	0
16	48400522	48400878	MACS_peak_7654	178.37	356	0	1	0
16	53054868	53055209	MACS_peak_7665	641.27	341	1	0	0
16	53278605	53278891	MACS_peak_7666	139.71	286	0	1	0
16	56513957	56514137	MACS_peak_7681	746.04	180	0	1	0
16	56808542	56808895	MACS_peak_7684	414.75	353	0	1	0
16	56826953	56827174	MACS_peak_7685	354.64	221	0	1	0
16	58005416	58005818	MACS_peak_7689	662.91	402	0	1	0
16	66867943	66868124	MACS_peak_7741	746.04	181	0	1	0
16	67942060	67942340	MACS_peak_7747	454.58	280	2	0	0
16	68000973	68001245	MACS_peak_7748	459.58	272	0	1	0
16	68855906	68856105	MACS_peak_7753	831.63	199	0	1	0
16	68902417	68902754	MACS_peak_7754	790.35	337	0	1	0
16	69122433	69122581	MACS_peak_7755	1012.48	148	1	0	0
16	69309964	69310203	MACS_peak_7758	1022.22	239	1	1	0
16	69428217	69428500	MACS_peak_7759	490.8	283	1	0	0
16	69912907	69913047	MACS_peak_7761	352.36	140	0	1	0
16	70331606	70331826	MACS_peak_7763	1061.85	220	0	2	1
16	70370140	70370312	MACS_peak_7764	1686.4	172	0	2	1
16	71736265	71736622	MACS_peak_7775	268.31	357	0	1	0
16	71746417	71746774	MACS_peak_7776	481.76	357	0	1	0
16	71882476	71882869	MACS_peak_7777	611.86	393	0	3	0
16	74650985	74651228	MACS_peak_7803	1396.21	243	0	1	0
16	75233719	75234143	MACS_peak_7806	492.72	424	0	1	0
16	75385640	75385962	MACS_peak_7807	513.75	322	0	1	0
16	75394649	75394789	MACS_peak_7808	960	140	0	1	0
16	75402921	75403209	MACS_peak_7809	447.07	288	0	1	0
16	75655202	75655484	MACS_peak_7812	464.3	282	0	1	0
16	75723631	75723863	MACS_peak_7813	124.31	232	0	2	0
16	75737614	75738023	MACS_peak_7814	71.7	409	0	1	0
16	80974665	80974837	MACS_peak_7861	983.72	172	0	1	0
16	81035585	81035860	MACS_peak_7862	711.8	275	1	1	0
16	81086060	81086312	MACS_peak_7863	369.08	252	1	2	0
16	84726071	84726315	MACS_peak_7905	596.07	244	0	1	0
16	84738513	84738992	MACS_peak_7906	422.76	479	0	1	0
16	84746858	84747117	MACS_peak_7907	1448.62	259	0	1	0
16	84754456	84754655	MACS_peak_7908	645.81	199	0	1	0
16	85253254	85253552	MACS_peak_7910	565.28	298	0	1	0
16	85275725	85276047	MACS_peak_7911	549.27	322	0	1	0
16	85409308	85409671	MACS_peak_7912	339.96	363	0	1	0
16	85420776	85421084	MACS_peak_7913	815.17	308	0	1	0
16	85610566	85610909	MACS_peak_7914	658.44	343	0	1	0
16	85901922	85902055	MACS_peak_7917	1291.76	133	1	0	0
16	86563655	86564107	MACS_peak_7926	1352.74	452	1	0	0
16	87394543	87394845	MACS_peak_7933	562.53	302	0	1	0
16	87420686	87420941	MACS_peak_7934	470.06	255	0	1	0
16	89333858	89334184	MACS_peak_7952	312.33	326	0	1	0
16	89557414	89557754	MACS_peak_7953	421.18	340	1	1	0
16	89641318	89641544	MACS_peak_7955	548.55	226	1	0	0
16	90019514	90019817	MACS_peak_7960	561.84	303	1	1	0
17	412285	412579	MACS_peak_7972	446.16	294	1	0	1
17	592343	592651	MACS_peak_7974	77.98	308	0	1	0
17	599398	599752	MACS_peak_7975	84.4	354	0	1	0
17	636867	637262	MACS_peak_7976	57.86	395	0	1	0
17	649094	649550	MACS_peak_7977	590.18	456	0	1	0
17	700580	700885	MACS_peak_7978	439.84	305	0	1	0
17	1354960	1355274	MACS_peak_7983	710.55	314	0	1	0
17	1365475	1365721	MACS_peak_7984	763.02	246	0	1	0
17	1720840	1721061	MACS_peak_7985	729.14	221	1	0	0
17	3647880	3648089	MACS_peak_7993	780.06	209	0	1	0
17	3788623	3788858	MACS_peak_7994	213.21	235	0	1	0
17	4304533	4304821	MACS_peak_7995	890.5	288	0	1	0
17	4889092	4889312	MACS_peak_7999	394.77	220	0	1	0
17	5439114	5439467	MACS_peak_8000	1179.44	353	1	1	0
17	7913000	7913231	MACS_peak_8014	1491.86	231	1	0	0
17	8138641	8138815	MACS_peak_8017	780.06	174	1	0	0
17	8157352	8157727	MACS_peak_8018	404.42	375	1	1	0
17	9554890	9555065	MACS_peak_8025	1760.85	175	0	1	1
17	9559581	9559819	MACS_peak_8026	375.48	238	0	1	0
17	10683906	10684162	MACS_peak_8036	470.06	256	0	1	0
17	12103033	12103222	MACS_peak_8044	883.81	189	0	1	0
17	14203493	14203676	MACS_peak_8056	729.14	183	0	1	0
17	15248193	15248485	MACS_peak_8059	447.34	292	0	1	0
17	15502893	15503114	MACS_peak_8061	729.14	221	1	2	0
17	18094013	18094276	MACS_peak_8074	722.6	263	0	1	0
17	19766509	19766796	MACS_peak_8089	450.32	287	1	0	0
17	21020233	21020435	MACS_peak_8100	2606.56	202	0	1	0
17	21129112	21129459	MACS_peak_8103	404.48	347	0	1	0
17	28548200	28548401	MACS_peak_8138	645.81	201	1	1	0
17	28719542	28719929	MACS_peak_8139	511.42	387	2	0	0
17	28726876	28727098	MACS_peak_8140	564.54	222	2	0	0
17	28750117	28750341	MACS_peak_8141	564.54	224	0	1	0
17	28903062	28903351	MACS_peak_8142	449.12	289	1	0	0
17	28916395	28916679	MACS_peak_8143	442.3	284	0	1	0
17	29252195	29252630	MACS_peak_8146	601.44	435	1	1	0
17	29274779	29275007	MACS_peak_8147	848.95	228	0	1	0
17	31949569	31949783	MACS_peak_8153	1007.79	214	0	1	0
17	39271012	39271270	MACS_peak_8184	458.45	258	0	1	0
17	39485058	39485430	MACS_peak_8185	614.03	372	0	1	0
17	41801659	41801867	MACS_peak_8199	1108.27	208	1	0	0
17	41985418	41985550	MACS_peak_8200	1116.4	132	0	1	0
17	42144922	42145150	MACS_peak_8201	519.64	228	0	2	0
17	43222929	43223267	MACS_peak_8206	522.76	338	0	1	0
17	43483568	43483891	MACS_peak_8209	488.85	323	1	0	0
17	43576719	43576944	MACS_peak_8210	548.55	225	0	2	0
17	46286708	46287045	MACS_peak_8222	359.79	337	0	1	0
17	46641935	46642167	MACS_peak_8223	532.66	232	0	1	0
17	46642378	46642591	MACS_peak_8224	596.79	213	0	1	0
17	47946919	47947190	MACS_peak_8238	1102.85	271	0	1	2
17	48074322	48074646	MACS_peak_8243	399.92	324	1	0	0
17	48080300	48080516	MACS_peak_8244	683.05	216	0	1	0
17	48097639	48097838	MACS_peak_8245	624.41	199	0	1	0
17	48131351	48131560	MACS_peak_8246	876.89	209	1	0	0
17	48153712	48154064	MACS_peak_8247	2153.35	352	0	1	0
17	48259750	48260086	MACS_peak_8248	764.45	336	0	1	0
17	48262904	48263369	MACS_peak_8249	1489.77	465	0	1	0
17	48307873	48308194	MACS_peak_8250	611.86	321	0	1	1
17	48351908	48352205	MACS_peak_8251	380.3	297	0	1	0
17	48374668	48374962	MACS_peak_8252	446.16	294	0	1	0
17	48585393	48585666	MACS_peak_8255	458.95	273	0	1	1
17	48593822	48594303	MACS_peak_8256	577.46	481	2	1	1
17	48940060	48940206	MACS_peak_8265	387.38	146	0	1	0
17	49290783	49291083	MACS_peak_8271	1175.7	300	1	0	0
17	49315432	49315840	MACS_peak_8272	643.45	408	0	1	0
17	49407907	49408348	MACS_peak_8274	1095.16	441	1	0	1
17	49708311	49708693	MACS_peak_8280	1149.5	382	1	1	0
17	50079717	50079925	MACS_peak_8283	594.99	208	0	1	0
17	50085977	50086359	MACS_peak_8284	547.82	382	0	1	0
17	50139965	50140204	MACS_peak_8285	797.18	239	0	1	1
17	50198298	50198692	MACS_peak_8286	1137.79	394	0	1	0
17	50200448	50200776	MACS_peak_8287	427.34	328	0	1	0
17	50482490	50482891	MACS_peak_8289	522.55	401	1	0	0
17	51056849	51057070	MACS_peak_8294	767.82	221	0	1	1
17	51113674	51114037	MACS_peak_8295	389.8	363	0	1	0
17	51153234	51153546	MACS_peak_8296	486.01	312	2	0	0
17	54993158	54993341	MACS_peak_8337	597.36	183	0	1	0
17	55023815	55023957	MACS_peak_8338	2062.26	142	0	1	0
17	55034239	55034495	MACS_peak_8339	576.65	256	0	1	0
17	55053922	55054184	MACS_peak_8340	397.45	262	0	1	0
17	55094167	55094372	MACS_peak_8341	573.39	205	0	1	0
17	57833331	57833645	MACS_peak_8386	1600.31	314	1	0	1
17	57857949	57858213	MACS_peak_8387	1408.55	264	1	0	0
17	57875445	57875793	MACS_peak_8388	380.3	348	0	1	0
17	57892404	57892777	MACS_peak_8389	572.27	373	0	1	0
17	57938951	57939291	MACS_peak_8390	348.12	340	0	1	0
17	58351155	58351387	MACS_peak_8398	504.09	232	1	2	1
17	58562383	58562667	MACS_peak_8402	360.32	284	0	1	0
17	58587669	58587974	MACS_peak_8404	2291.8	305	0	1	0
17	58591291	58591753	MACS_peak_8405	727.52	462	0	1	0
17	58629101	58629484	MACS_peak_8406	350.24	383	0	1	0
17	58631591	58631924	MACS_peak_8407	217.28	333	0	1	0
17	58659011	58659378	MACS_peak_8408	272.61	367	1	1	0
17	58667866	58668024	MACS_peak_8409	664.76	158	0	2	0
17	58995399	58995626	MACS_peak_8423	629.32	227	0	1	0
17	59003404	59003742	MACS_peak_8424	396.63	338	0	1	0
17	59003919	59004210	MACS_peak_8425	222.55	291	0	1	0
