chr	start	end	id	score
16	9683567	9684030	MACS_peak_7329	187.99
16	9780198	9780741	MACS_peak_7330	52.87
16	9818051	9818288	MACS_peak_7331	433.73
16	9823315	9823600	MACS_peak_7332	129.19
16	9942630	9943099	MACS_peak_7333	583.48
16	10008680	10009005	MACS_peak_7334	272.05
16	10216434	10216812	MACS_peak_7335	403.06
16	10282555	10282689	MACS_peak_7336	1212.73
16	10414240	10415460	MACS_peak_7337	3100
16	10554704	10554966	MACS_peak_7338	603.02
16	10571425	10571785	MACS_peak_7339	56.38
16	10592469	10593723	MACS_peak_7340	3100
16	11065302	11065605	MACS_peak_7341	440.97
16	11160931	11161076	MACS_peak_7342	1099.11
16	11230169	11230533	MACS_peak_7343	409.51
16	11490173	11490422	MACS_peak_7344	1043.77
16	11499499	11499721	MACS_peak_7345	1396.21
16	11513462	11513934	MACS_peak_7346	57.86
16	11553039	11553416	MACS_peak_7347	349.84
16	11625852	11626338	MACS_peak_7348	843.66
16	11831604	11831956	MACS_peak_7349	371.07
16	12015853	12016032	MACS_peak_7350	531.2
16	12054721	12054865	MACS_peak_7351	989.9
16	12161831	12162005	MACS_peak_7352	460.34
16	12167896	12168180	MACS_peak_7353	85.12
16	12189083	12189345	MACS_peak_7354	591.97
16	12322672	12322843	MACS_peak_7355	797.18
16	12549163	12549447	MACS_peak_7356	975.45
16	12562017	12562154	MACS_peak_7357	896.34
16	12700627	12700849	MACS_peak_7358	301.85
16	12709865	12710105	MACS_peak_7359	645.81
16	13833880	13834122	MACS_peak_7360	645.81
16	14343427	14343665	MACS_peak_7361	468.75
16	14480855	14481229	MACS_peak_7362	222.62
16	14927281	14927650	MACS_peak_7363	434.03
16	14966951	14967309	MACS_peak_7364	399.16
16	14991108	14991493	MACS_peak_7365	1722.91
16	15035214	15035557	MACS_peak_7366	119.24
16	15088963	15089402	MACS_peak_7367	185.07
16	15208539	15208818	MACS_peak_7368	137.17
16	15313689	15314082	MACS_peak_7369	748.06
16	15317336	15317714	MACS_peak_7370	603.02
16	15521509	15521712	MACS_peak_7371	705.57
16	15749719	15750073	MACS_peak_7372	180.31
16	15775992	15776209	MACS_peak_7373	580.62
16	15915603	15915968	MACS_peak_7374	439.1
16	16221656	16221969	MACS_peak_7375	488.85
16	16326095	16326465	MACS_peak_7376	485.3
16	16389776	16390165	MACS_peak_7377	1722.91
16	16533362	16533586	MACS_peak_7378	303.32
16	16624724	16625015	MACS_peak_7379	431.23
16	16687297	16687604	MACS_peak_7380	1133.98
16	16712138	16712502	MACS_peak_7381	84.4
16	16839148	16839469	MACS_peak_7382	76.3
16	16872696	16873498	MACS_peak_7383	2127.54
16	16934640	16935053	MACS_peak_7384	180.36
16	16935190	16935484	MACS_peak_7385	80.96
16	17831859	17832191	MACS_peak_7386	103.96
16	18003168	18003382	MACS_peak_7387	226.43
16	18225313	18225701	MACS_peak_7388	628.81
16	18228963	18229328	MACS_peak_7389	523.45
16	18274872	18275163	MACS_peak_7390	447.93
16	18509683	18510073	MACS_peak_7391	1993.08
16	18534042	18534400	MACS_peak_7392	368.21
16	18573420	18573789	MACS_peak_7393	549.05
16	18621858	18622278	MACS_peak_7394	51.33
16	18771303	18771583	MACS_peak_7395	915.13
16	18837096	18837485	MACS_peak_7396	86.37
16	18837718	18838359	MACS_peak_7397	174.99
16	19097867	19098094	MACS_peak_7398	695.57
16	19191253	19191592	MACS_peak_7399	421.69
16	19386978	19387199	MACS_peak_7400	564.54
16	19445474	19445754	MACS_peak_7401	434.52
16	19514083	19514295	MACS_peak_7402	758.25
16	19530661	19530797	MACS_peak_7403	1061.85
16	19595080	19595374	MACS_peak_7404	564.39
16	19612611	19612956	MACS_peak_7405	657.04
16	19805538	19805808	MACS_peak_7406	716.24
16	19897643	19897888	MACS_peak_7407	501.16
16	20196960	20197294	MACS_peak_7408	87.05
16	20397168	20397484	MACS_peak_7409	553.16
16	20578471	20578970	MACS_peak_7410	568.72
16	20585699	20585985	MACS_peak_7411	158.81
16	20664853	20665205	MACS_peak_7412	124.75
16	20754584	20754928	MACS_peak_7413	405.97
16	20786117	20786373	MACS_peak_7414	729.14
16	21010021	21010197	MACS_peak_7415	526.96
16	21449521	21449807	MACS_peak_7416	123.55
16	21473521	21473914	MACS_peak_7417	1004.46
16	21566229	21566520	MACS_peak_7418	447.93
16	21652089	21652306	MACS_peak_7419	580.62
16	21719966	21720230	MACS_peak_7420	590.39
16	21756916	21757256	MACS_peak_7421	201.59
16	21768281	21768701	MACS_peak_7422	1656.54
16	21797379	21797783	MACS_peak_7423	361.27
16	21812992	21813557	MACS_peak_7424	601.35
16	21860673	21860901	MACS_peak_7425	167.15
16	22012343	22012672	MACS_peak_7426	426.82
16	22045945	22046179	MACS_peak_7427	653.49
16	22089076	22089368	MACS_peak_7428	569.49
16	22110394	22110646	MACS_peak_7429	470.06
16	22330110	22330347	MACS_peak_7430	814.37
16	22464267	22464640	MACS_peak_7431	114.74
16	22511429	22511804	MACS_peak_7432	116.25
16	22573039	22573379	MACS_peak_7433	272.05
16	22584421	22584841	MACS_peak_7434	1656.54
16	22613565	22613907	MACS_peak_7435	425.29
16	22691996	22692243	MACS_peak_7436	901.33
16	22777900	22778046	MACS_peak_7437	1226.97
16	22858976	22859241	MACS_peak_7438	589.61
16	23193724	23194075	MACS_peak_7439	415.73
16	23264391	23264689	MACS_peak_7440	1243.82
16	23290262	23290426	MACS_peak_7441	810.9
16	23308303	23308435	MACS_peak_7442	972.31
16	23442921	23443155	MACS_peak_7443	342.45
16	23445786	23446035	MACS_peak_7444	471.88
16	23446751	23447090	MACS_peak_7445	661.26
16	24021879	24022065	MACS_peak_7446	1098.16
16	24264445	24264718	MACS_peak_7447	713.56
16	24386363	24386564	MACS_peak_7448	565.9
16	24510586	24510798	MACS_peak_7449	596.79
16	24657038	24657294	MACS_peak_7450	596.79
16	24675714	24676010	MACS_peak_7451	445
16	24701239	24701458	MACS_peak_7452	446.78
16	24812078	24812325	MACS_peak_7453	485.56
16	24903267	24903400	MACS_peak_7454	1291.76
16	24917716	24917937	MACS_peak_7455	561.48
16	24972732	24972936	MACS_peak_7456	268.92
16	25245123	25245334	MACS_peak_7457	596.79
16	25287960	25288274	MACS_peak_7458	679.74
16	25404131	25404326	MACS_peak_7459	662.31
16	26108373	26108752	MACS_peak_7460	63.23
16	26123320	26123512	MACS_peak_7461	1023.52
16	26268593	26268836	MACS_peak_7462	768.02
16	26420747	26421055	MACS_peak_7463	129.48
16	27190878	27191125	MACS_peak_7464	485.56
16	27246278	27246534	MACS_peak_7465	580.75
16	27305579	27306299	MACS_peak_7466	2505.85
16	27616907	27617229	MACS_peak_7467	936.39
16	27653981	27654121	MACS_peak_7468	1301.7
16	27701988	27702266	MACS_peak_7469	442.5
16	28082042	28082329	MACS_peak_7470	450.32
16	28171510	28171692	MACS_peak_7471	687.62
16	28229519	28229791	MACS_peak_7472	262.15
16	28376105	28376324	MACS_peak_7473	873.1
16	28407946	28408187	MACS_peak_7474	471.95
16	28426613	28426927	MACS_peak_7475	327.87
16	28437689	28438020	MACS_peak_7476	393.26
16	28610703	28610965	MACS_peak_7477	466.05
16	28623697	28623959	MACS_peak_7478	452.71
16	28699633	28699964	MACS_peak_7479	424.46
16	28729759	28730085	MACS_peak_7480	356.34
16	28751124	28751431	MACS_peak_7481	400.06
16	28761612	28761831	MACS_peak_7482	854.34
16	28863452	28863858	MACS_peak_7483	864.57
16	28863914	28864249	MACS_peak_7484	664.12
16	29106049	29106416	MACS_peak_7485	361.23
16	29126821	29127147	MACS_peak_7486	312.33
16	29461977	29462600	MACS_peak_7487	1292.75
16	29482386	29482869	MACS_peak_7488	369.3
16	29529978	29530248	MACS_peak_7489	131.38
16	29659287	29659572	MACS_peak_7490	843.52
16	29703291	29703573	MACS_peak_7491	453.35
16	29721781	29721990	MACS_peak_7492	750.34
16	29724598	29725010	MACS_peak_7493	668.82
16	29733078	29733348	MACS_peak_7494	863.32
16	29733567	29733803	MACS_peak_7495	352.92
16	29763948	29764285	MACS_peak_7496	229.83
16	29826900	29827095	MACS_peak_7497	604.07
16	29859921	29860164	MACS_peak_7498	487.14
16	29892936	29893277	MACS_peak_7499	201.59
16	30043571	30043811	MACS_peak_7500	502.51
16	30201420	30201942	MACS_peak_7501	1697.67
16	30221722	30222050	MACS_peak_7502	285.42
16	30441492	30441755	MACS_peak_7503	412.35
16	30461159	30461387	MACS_peak_7504	677.53
16	30511240	30511489	MACS_peak_7505	388.7
16	30609563	30609823	MACS_peak_7506	353.78
16	30705388	30705570	MACS_peak_7507	1785.17
16	30876933	30877239	MACS_peak_7508	611.86
16	30996348	30996535	MACS_peak_7509	712.32
16	31116951	31117235	MACS_peak_7510	596.03
16	31293234	31293554	MACS_peak_7511	76.3
16	31310363	31310586	MACS_peak_7512	712.32
16	31353500	31353860	MACS_peak_7513	54.35
16	31454389	31454701	MACS_peak_7514	1084.56
16	31476601	31476802	MACS_peak_7515	793.98
16	31489253	31489499	MACS_peak_7516	629.38
16	31708252	31708619	MACS_peak_7517	486.96
16	31775992	31776318	MACS_peak_7518	114.74
16	31786837	31787066	MACS_peak_7519	541.5
16	31839725	31840007	MACS_peak_7520	59.4
16	31840520	31841024	MACS_peak_7521	109.2
16	31914915	31915256	MACS_peak_7522	57.93
16	31915394	31915689	MACS_peak_7523	90.82
16	31950962	31951323	MACS_peak_7524	60.35
16	31951427	31951802	MACS_peak_7525	54.27
16	31967658	31967885	MACS_peak_7526	511.54
16	31985641	31985884	MACS_peak_7527	342.54
16	31996670	31996911	MACS_peak_7528	426.48
16	32000526	32000861	MACS_peak_7529	423.72
16	32007714	32007951	MACS_peak_7530	502.51
16	32100492	32100817	MACS_peak_7531	65.11
16	32103746	32104064	MACS_peak_7532	90.08
16	32106974	32107394	MACS_peak_7533	816.38
16	32146363	32146783	MACS_peak_7534	276.18
16	32409349	32409649	MACS_peak_7535	665.57
16	32457045	32457284	MACS_peak_7536	438.69
16	32572866	32573227	MACS_peak_7537	90.07
16	32787631	32788150	MACS_peak_7538	90.68
16	32803345	32803765	MACS_peak_7539	263.89
16	32804190	32804408	MACS_peak_7540	167.41
16	32843137	32843444	MACS_peak_7541	52.36
16	32926786	32927042	MACS_peak_7542	722.05
16	32944061	32944396	MACS_peak_7543	423.72
16	32951243	32951480	MACS_peak_7544	662.31
16	32967482	32967614	MACS_peak_7545	1007.15
16	33020887	33021150	MACS_peak_7546	524.2
16	33041280	33041566	MACS_peak_7547	61.38
16	33043708	33044107	MACS_peak_7548	52.99
16	33046079	33046361	MACS_peak_7549	103.61
16	33046814	33047165	MACS_peak_7550	81.13
16	33050300	33050685	MACS_peak_7551	667.59
16	33051093	33051364	MACS_peak_7552	115.69
16	33088956	33089174	MACS_peak_7553	164.59
16	33089599	33090019	MACS_peak_7554	424.06
16	33294067	33294353	MACS_peak_7555	175.35
16	33414364	33414590	MACS_peak_7556	545.36
16	33457314	33457581	MACS_peak_7557	611.86
16	33459002	33459318	MACS_peak_7558	953.02
16	33519904	33520259	MACS_peak_7559	762.23
16	33590297	33590887	MACS_peak_7560	415.57
16	33700129	33700262	MACS_peak_7561	995.54
16	33716118	33716356	MACS_peak_7562	600.37
16	33723217	33723552	MACS_peak_7563	541.11
16	33740564	33740914	MACS_peak_7564	492.97
16	33755723	33756090	MACS_peak_7565	58.61
16	33756142	33756726	MACS_peak_7566	62.82
16	33760401	33760759	MACS_peak_7567	65.11
16	33764049	33764481	MACS_peak_7568	293.89
16	33866091	33867455	MACS_peak_7569	86.04
16	33868552	33868852	MACS_peak_7570	63.51
16	33869633	33870068	MACS_peak_7571	77.14
16	33872876	33873328	MACS_peak_7572	197.63
16	33873956	33874546	MACS_peak_7573	382.46
16	33876661	33877120	MACS_peak_7574	51.9
16	33878078	33878430	MACS_peak_7575	57.67
16	33879566	33880085	MACS_peak_7576	71.02
16	33881059	33881523	MACS_peak_7577	67.58
16	33881652	33881938	MACS_peak_7578	57.86
16	33886687	33886966	MACS_peak_7579	258.94
16	33887485	33887983	MACS_peak_7580	97.44
16	33889176	33889564	MACS_peak_7581	164.69
16	33890541	33890915	MACS_peak_7582	69.21
16	33892608	33893441	MACS_peak_7583	452.75
16	33894043	33894708	MACS_peak_7584	338.48
16	33895556	33896972	MACS_peak_7585	626.88
16	33897344	33897918	MACS_peak_7586	312.84
16	33899598	33900048	MACS_peak_7587	346.32
16	33902498	33902814	MACS_peak_7588	139.49
16	33909248	33909653	MACS_peak_7589	122.09
16	33934095	33934376	MACS_peak_7590	373.87
16	33993219	33993622	MACS_peak_7591	125.11
16	34003444	34003787	MACS_peak_7592	53.46
16	34004620	34004950	MACS_peak_7593	66.04
16	34017352	34017805	MACS_peak_7594	157.17
16	34181764	34182239	MACS_peak_7595	470.6
16	34182314	34182797	MACS_peak_7596	207.03
16	34183966	34184246	MACS_peak_7597	125.31
16	34188766	34189118	MACS_peak_7598	298.95
16	34190311	34190918	MACS_peak_7599	107.9
16	34191865	34192673	MACS_peak_7600	200.78
16	34193887	34194268	MACS_peak_7601	71.68
16	34194866	34195275	MACS_peak_7602	379.81
16	34232593	34232943	MACS_peak_7603	340.31
16	34314337	34314662	MACS_peak_7604	87.62
16	34403118	34403582	MACS_peak_7605	219.32
16	34516238	34516681	MACS_peak_7606	298.95
16	34706906	34707346	MACS_peak_7607	148.8
16	34779458	34779927	MACS_peak_7608	597.83
16	34781798	34782050	MACS_peak_7609	470.06
16	34847860	34848251	MACS_peak_7610	86.19
16	34932972	34933316	MACS_peak_7611	93.4
16	35063622	35063971	MACS_peak_7612	147.22
16	35108660	35109010	MACS_peak_7613	100.83
16	35213045	35213295	MACS_peak_7614	130.45
16	35220576	35220792	MACS_peak_7615	523.63
16	35222309	35222861	MACS_peak_7616	59.29
16	35223679	35223971	MACS_peak_7617	192.4
16	35229915	35230138	MACS_peak_7618	90.11
16	35236335	35236696	MACS_peak_7619	53.81
16	35239356	35240119	MACS_peak_7620	283.04
16	35243638	35243916	MACS_peak_7621	60.91
16	35255893	35256228	MACS_peak_7622	63.97
16	35263312	35263569	MACS_peak_7623	110.53
16	35266264	35266732	MACS_peak_7624	152.33
16	35281251	35281652	MACS_peak_7625	692.87
16	46412331	46414740	MACS_peak_7626	132.22
16	46431916	46435621	MACS_peak_7627	51.58
16	46438858	46439355	MACS_peak_7628	108.06
16	46443014	46443383	MACS_peak_7629	78.17
16	46449426	46449838	MACS_peak_7630	377.75
16	46454861	46455141	MACS_peak_7631	137.96
16	46455624	46456205	MACS_peak_7632	180.19
16	46466001	46466300	MACS_peak_7633	114.74
16	46480144	46480424	MACS_peak_7634	53.69
16	46493865	46494278	MACS_peak_7635	333.02
16	46494581	46494847	MACS_peak_7636	88.18
16	46499661	46499967	MACS_peak_7637	61.53
16	46570953	46571226	MACS_peak_7638	109.31
16	46572356	46572719	MACS_peak_7639	71.76
16	46590879	46591256	MACS_peak_7640	272.05
16	46623883	46624232	MACS_peak_7641	149.86
16	46663311	46663570	MACS_peak_7642	594.37
16	46678628	46678895	MACS_peak_7643	337
16	46816441	46816670	MACS_peak_7644	870.15
16	46844817	46845062	MACS_peak_7645	507.55
16	46923026	46923183	MACS_peak_7646	1377.21
16	46981795	46982006	MACS_peak_7647	596.79
16	47221683	47222072	MACS_peak_7648	139.91
16	47256642	47256981	MACS_peak_7649	85.26
16	47359391	47359768	MACS_peak_7650	126.19
16	47679825	47680320	MACS_peak_7651	127.15
16	47947343	47947811	MACS_peak_7652	102.26
16	48053902	48054092	MACS_peak_7653	98.82
16	48434433	48434789	MACS_peak_7654	178.37
16	48507500	48507875	MACS_peak_7655	120.92
16	48803118	48803417	MACS_peak_7656	60.26
16	48804833	48805623	MACS_peak_7657	101.05
16	48806378	48806650	MACS_peak_7658	104.19
16	48951363	48951905	MACS_peak_7659	2110.6
16	49034474	49034689	MACS_peak_7660	1264.23
16	49266022	49266308	MACS_peak_7661	142.05
16	50289908	50290140	MACS_peak_7662	678.9
16	50701309	50701662	MACS_peak_7663	414.75
16	51284675	51285007	MACS_peak_7664	93.4
16	53088780	53089121	MACS_peak_7665	641.27
16	53312517	53312803	MACS_peak_7666	139.71
16	53365825	53366226	MACS_peak_7667	165.02
16	53434987	53435380	MACS_peak_7668	96.97
16	53435731	53436053	MACS_peak_7669	80.32
16	53544402	53544756	MACS_peak_7670	414.27
16	53573851	53574212	MACS_peak_7671	158.81
16	54076076	54076566	MACS_peak_7672	95.33
16	54081514	54081871	MACS_peak_7673	141.65
16	54140403	54140884	MACS_peak_7674	935.65
16	54736490	54736836	MACS_peak_7675	142.05
16	54953945	54954215	MACS_peak_7676	488.85
16	55633911	55634318	MACS_peak_7677	111.2
16	55876846	55877064	MACS_peak_7678	729.14
16	56075783	56075976	MACS_peak_7679	678.9
16	56191411	56191833	MACS_peak_7680	87.62
16	56547869	56548049	MACS_peak_7681	746.04
16	56567841	56567975	MACS_peak_7682	1098.16
16	56736023	56736397	MACS_peak_7683	637.63
16	56842454	56842807	MACS_peak_7684	414.75
16	56860865	56861086	MACS_peak_7685	354.64
16	57436955	57437450	MACS_peak_7686	2024.93
16	57634250	57634632	MACS_peak_7687	632.55
16	57809427	57809728	MACS_peak_7688	563.21
16	58039320	58039722	MACS_peak_7689	662.91
16	58123584	58123881	MACS_peak_7690	256.17
16	58814363	58814583	MACS_peak_7691	162.72
16	58850210	58850345	MACS_peak_7692	852.05
16	58872866	58873269	MACS_peak_7693	96.97
16	58875621	58875912	MACS_peak_7694	161.42
16	59107865	59108089	MACS_peak_7695	216.44
16	59111357	59111711	MACS_peak_7696	109.58
16	59266327	59266633	MACS_peak_7697	93.4
16	59443653	59443983	MACS_peak_7698	104.73
16	59477532	59477783	MACS_peak_7699	137.65
16	59593424	59593797	MACS_peak_7700	147.82
16	59597758	59598275	MACS_peak_7701	72.76
16	59714829	59715100	MACS_peak_7702	127.14
16	59784144	59784467	MACS_peak_7703	265.34
16	59808309	59808880	MACS_peak_7704	1554.8
16	60014191	60014633	MACS_peak_7705	93.7
16	60015713	60016178	MACS_peak_7706	109.53
16	60115445	60115813	MACS_peak_7707	128.38
16	60557602	60557917	MACS_peak_7708	50.92
16	60561583	60562060	MACS_peak_7709	108.42
16	60842192	60842330	MACS_peak_7710	1406.54
16	60912821	60913126	MACS_peak_7711	51.39
16	60972835	60973299	MACS_peak_7712	87.62
16	60974606	60974914	MACS_peak_7713	149.81
16	61818341	61818761	MACS_peak_7714	95.53
16	61818774	61819322	MACS_peak_7715	92.43
16	61840887	61841274	MACS_peak_7716	76.72
16	61954388	61954539	MACS_peak_7717	278.04
16	62224382	62224599	MACS_peak_7718	580.62
16	63158459	63158870	MACS_peak_7719	55.74
16	63183726	63184090	MACS_peak_7720	62.02
16	63185063	63185458	MACS_peak_7721	74.08
16	63323752	63324111	MACS_peak_7722	341.81
16	63395013	63395271	MACS_peak_7723	595.17
16	63427118	63427323	MACS_peak_7724	124.69
16	63477733	63478116	MACS_peak_7725	65.81
16	63480346	63480508	MACS_peak_7726	1138.8
16	64199855	64200152	MACS_peak_7727	1069.92
16	64222895	64223244	MACS_peak_7728	272.05
16	65355624	65355991	MACS_peak_7729	408.1
16	65356007	65356293	MACS_peak_7730	702.3
16	65356489	65357233	MACS_peak_7731	1514.85
16	65393126	65393406	MACS_peak_7732	100.11
16	65395722	65396035	MACS_peak_7733	50.44
16	65585503	65585701	MACS_peak_7734	302.9
16	65724075	65724597	MACS_peak_7735	183.65
16	65727059	65727933	MACS_peak_7736	63.62
16	66309882	66310145	MACS_peak_7737	465.4
16	66391413	66391761	MACS_peak_7738	912.29
16	66517709	66517936	MACS_peak_7739	1007.8
16	66799659	66799992	MACS_peak_7740	210.52
16	66901846	66902027	MACS_peak_7741	746.04
16	67307021	67307310	MACS_peak_7742	722.05
16	67374840	67375093	MACS_peak_7743	460.03
16	67544829	67545095	MACS_peak_7744	288.97
16	67555459	67555679	MACS_peak_7745	564.54
16	67850004	67850147	MACS_peak_7746	463.04
16	67975963	67976243	MACS_peak_7747	454.58
16	68034876	68035148	MACS_peak_7748	459.58
16	68145107	68145319	MACS_peak_7749	561.02
16	68150240	68150510	MACS_peak_7750	851.59
16	68312277	68312793	MACS_peak_7751	164.26
16	68834302	68834537	MACS_peak_7752	465.7
16	68889809	68890008	MACS_peak_7753	831.63
16	68936320	68936657	MACS_peak_7754	790.35
16	69156336	69156484	MACS_peak_7755	1012.48
16	69280329	69280550	MACS_peak_7756	127.99
16	69320920	69321175	MACS_peak_7757	470.06
16	69343867	69344106	MACS_peak_7758	1022.22
16	69462120	69462403	MACS_peak_7759	490.8
16	69567826	69568053	MACS_peak_7760	769.45
16	69946810	69946950	MACS_peak_7761	352.36
16	70199015	70199298	MACS_peak_7762	1056.06
16	70365509	70365729	MACS_peak_7763	1061.85
16	70404043	70404215	MACS_peak_7764	1686.4
16	70850451	70850723	MACS_peak_7765	651.79
16	70877444	70877846	MACS_peak_7766	91.42
16	70910433	70910888	MACS_peak_7767	1192.27
16	70982354	70982799	MACS_peak_7768	99
16	71340547	71340907	MACS_peak_7769	141.68
16	71392446	71392649	MACS_peak_7770	629.38
16	71446680	71446969	MACS_peak_7771	1255.49
16	71527848	71528230	MACS_peak_7772	219.32
16	71548398	71548769	MACS_peak_7773	721.05
16	71729643	71729987	MACS_peak_7774	380.7
16	71770168	71770525	MACS_peak_7775	268.31
16	71780320	71780677	MACS_peak_7776	481.76
16	71916379	71916772	MACS_peak_7777	611.86
16	72275773	72276025	MACS_peak_7778	1026.72
16	72376322	72376609	MACS_peak_7779	209.84
16	72377040	72377285	MACS_peak_7780	91.12
16	72434105	72434383	MACS_peak_7781	411.21
16	72536067	72536313	MACS_peak_7782	738.67
16	72559576	72559878	MACS_peak_7783	360.98
16	72562044	72562342	MACS_peak_7784	150.16
16	72562938	72563162	MACS_peak_7785	374.97
16	72619706	72620146	MACS_peak_7786	107.03
16	73088797	73089091	MACS_peak_7787	568.08
16	73179393	73179735	MACS_peak_7788	420.18
16	73210425	73210717	MACS_peak_7789	447.34
16	73253195	73253371	MACS_peak_7790	763.02
16	73706657	73706965	MACS_peak_7791	435.51
16	73748034	73748378	MACS_peak_7792	1050.85
16	73990547	73990887	MACS_peak_7793	488.85
16	74141754	74142100	MACS_peak_7794	628.36
16	74144401	74144896	MACS_peak_7795	950.42
16	74144921	74145422	MACS_peak_7796	904.75
16	74260573	74260863	MACS_peak_7797	570.92
16	74272189	74272476	MACS_peak_7798	450.32
16	74343724	74344048	MACS_peak_7799	385.12
16	74363339	74363622	MACS_peak_7800	382.11
16	74464016	74464284	MACS_peak_7801	722.05
16	74488461	74488698	MACS_peak_7802	447.77
16	74684883	74685126	MACS_peak_7803	1396.21
16	74740614	74740849	MACS_peak_7804	847.1
16	74847090	74847460	MACS_peak_7805	764.63
16	75267617	75268041	MACS_peak_7806	492.72
16	75419538	75419860	MACS_peak_7807	513.75
16	75428547	75428687	MACS_peak_7808	960
16	75436819	75437107	MACS_peak_7809	447.07
16	75498646	75498962	MACS_peak_7810	1399.23
16	75521604	75521922	MACS_peak_7811	476.21
16	75689100	75689382	MACS_peak_7812	464.3
16	75757529	75757761	MACS_peak_7813	124.31
16	75771512	75771921	MACS_peak_7814	71.7
16	75798126	75798389	MACS_peak_7815	1372.86
16	75909156	75909551	MACS_peak_7816	69.22
16	75912597	75912856	MACS_peak_7817	263.72
16	76032560	76032716	MACS_peak_7818	901.33
16	76113027	76113338	MACS_peak_7819	50.92
16	76122479	76122806	MACS_peak_7820	54.62
16	76185673	76186070	MACS_peak_7821	623.31
16	76238762	76239178	MACS_peak_7822	612.12
16	76351142	76351320	MACS_peak_7823	763.02
16	76600043	76600331	MACS_peak_7824	572.35
16	76642865	76643381	MACS_peak_7825	101.53
16	76666246	76666532	MACS_peak_7826	450.92
16	76685830	76686098	MACS_peak_7827	462.14
16	76726114	76726486	MACS_peak_7828	178.37
16	76856903	76857145	MACS_peak_7829	645.81
16	76888140	76888377	MACS_peak_7830	516.86
16	76955904	76956284	MACS_peak_7831	804.98
16	76986854	76987164	MACS_peak_7832	115.17
16	77149287	77149423	MACS_peak_7833	1061.85
16	77205730	77205959	MACS_peak_7834	848.95
16	77539836	77540116	MACS_peak_7835	243.49
16	77618205	77618461	MACS_peak_7836	1608.09
16	77694480	77694679	MACS_peak_7837	601.74
16	77816717	77817075	MACS_peak_7838	773.7
16	77818866	77819141	MACS_peak_7839	457.69
16	78005478	78005826	MACS_peak_7840	781.5
16	78036762	78037286	MACS_peak_7841	906.38
16	78156656	78156952	MACS_peak_7842	631.47
16	78169872	78170092	MACS_peak_7843	629.32
16	78185839	78186082	MACS_peak_7844	326.32
16	78269154	78269422	MACS_peak_7845	587.27
16	78471256	78471599	MACS_peak_7846	1190.35
16	78512394	78512629	MACS_peak_7847	516.86
16	78804508	78804791	MACS_peak_7848	838.58
16	78959050	78959216	MACS_peak_7849	1043.77
16	79295474	79295698	MACS_peak_7850	712.32
16	79447025	79447355	MACS_peak_7851	314.21
16	79636121	79636452	MACS_peak_7852	490.28
16	80122044	80122390	MACS_peak_7853	57.86
16	80123402	80123861	MACS_peak_7854	109.93
16	80255685	80255979	MACS_peak_7855	96.87
16	80351693	80351976	MACS_peak_7856	452.74
16	80439742	80439993	MACS_peak_7857	613.04
16	80560431	80560710	MACS_peak_7858	821.16
16	80678824	80679192	MACS_peak_7859	81.45
16	80762527	80762857	MACS_peak_7860	51.92
16	81008562	81008734	MACS_peak_7861	983.72
16	81069190	81069465	MACS_peak_7862	711.8
16	81119665	81119917	MACS_peak_7863	369.08
16	81238684	81238977	MACS_peak_7864	568.79
16	81248406	81248669	MACS_peak_7865	591.18
16	81383984	81384226	MACS_peak_7866	890.09
16	81399933	81400217	MACS_peak_7867	438.82
16	81462606	81462800	MACS_peak_7868	678.9
16	81631789	81632130	MACS_peak_7869	420.68
16	81730816	81731144	MACS_peak_7870	380.3
16	81907550	81907799	MACS_peak_7871	572.72
16	81923859	81924300	MACS_peak_7872	598.16
16	81974514	81974823	MACS_peak_7873	437.6
16	82011035	82011491	MACS_peak_7874	175.19
16	82014251	82014642	MACS_peak_7875	50.1
16	82015503	82015769	MACS_peak_7876	213.91
16	82030736	82031124	MACS_peak_7877	510.89
16	82039783	82040111	MACS_peak_7878	383.03
16	82177160	82177480	MACS_peak_7879	101.76
16	82177949	82178468	MACS_peak_7880	85.32
16	82238774	82239102	MACS_peak_7881	58.05
16	82239193	82239654	MACS_peak_7882	103.63
16	82263695	82263964	MACS_peak_7883	831.25
16	82297205	82297491	MACS_peak_7884	814.31
16	82333299	82333949	MACS_peak_7885	2871.56
16	82356450	82356716	MACS_peak_7886	450.1
16	82482046	82482314	MACS_peak_7887	699.35
16	83200855	83201141	MACS_peak_7888	870.57
16	83389812	83390156	MACS_peak_7889	915.87
16	83480439	83480730	MACS_peak_7890	1252.87
16	83671190	83671700	MACS_peak_7891	94.89
16	83671913	83672380	MACS_peak_7892	56.82
16	83676308	83676665	MACS_peak_7893	61.53
16	83716845	83717089	MACS_peak_7894	780.06
16	83920790	83921063	MACS_peak_7895	458.95
16	83987546	83987935	MACS_peak_7896	750.87
16	84190285	84190482	MACS_peak_7897	927.92
16	84220531	84220828	MACS_peak_7898	825.22
16	84244727	84244985	MACS_peak_7899	468.72
16	84310899	84311207	MACS_peak_7900	1231.26
16	84489632	84489972	MACS_peak_7901	93.7
16	84491679	84491881	MACS_peak_7902	322.11
16	84545059	84545230	MACS_peak_7903	1007.8
16	84705971	84706185	MACS_peak_7904	1264.23
16	84759677	84759921	MACS_peak_7905	596.07
16	84772119	84772598	MACS_peak_7906	422.76
16	84780464	84780723	MACS_peak_7907	1448.62
16	84788062	84788261	MACS_peak_7908	645.81
