id	chr	start	end	gene_sum	genes	distance
MACS_peak_7671	16	53573851	53574212	177	0	29095
MACS_peak_7672	16	54076076	54076566	178	1	501864
MACS_peak_7674	16	54140403	54140884	178	0	58532
MACS_peak_7675	16	54736490	54736836	179	1	595606
MACS_peak_7676	16	54953945	54954215	180	1	217109
MACS_peak_7677	16	55633911	55634318	181	1	679696
MACS_peak_7680	16	56191411	56191833	181	0	115435
MACS_peak_7681	16	56547869	56548049	185	4	356036
MACS_peak_7682	16	56567841	56567975	185	0	19792
MACS_peak_7683	16	56736023	56736397	189	4	168048
MACS_peak_7685	16	56860865	56861086	189	0	18058
MACS_peak_7686	16	57436955	57437450	193	4	575869
MACS_peak_7687	16	57634250	57634632	195	2	196800
MACS_peak_7688	16	57809427	57809728	196	1	174795
MACS_peak_7689	16	58039320	58039722	198	2	229592
MACS_peak_7690	16	58123584	58123881	199	1	83862
MACS_peak_7691	16	58814363	58814583	205	6	690482
MACS_peak_7737	16	66309882	66310145	205	0	581949
MACS_peak_7738	16	66391413	66391761	206	1	81268
MACS_peak_7739	16	66517709	66517936	206	0	125948
MACS_peak_7740	16	66799659	66799992	208	2	281723
MACS_peak_7741	16	66901846	66902027	210	2	101854
MACS_peak_7742	16	67307021	67307310	219	9	404994
MACS_peak_7743	16	67374840	67375093	219	0	67530
MACS_peak_7744	16	67544829	67545095	220	1	169736
MACS_peak_7745	16	67555459	67555679	220	0	10364
MACS_peak_7746	16	67850004	67850147	229	9	294325
MACS_peak_7747	16	67975963	67976243	233	4	125816
MACS_peak_7748	16	68034876	68035148	235	2	58633
MACS_peak_7750	16	68150240	68150510	235	0	4921
MACS_peak_7751	16	68312277	68312793	237	2	161767
MACS_peak_7752	16	68834302	68834537	238	1	521509
MACS_peak_7753	16	68889809	68890008	239	1	55272
MACS_peak_7754	16	68936320	68936657	239	0	46312
MACS_peak_7755	16	69156336	69156484	241	2	219679
MACS_peak_7756	16	69280329	69280550	241	0	123845
MACS_peak_7757	16	69320920	69321175	243	2	40370
MACS_peak_7758	16	69343867	69344106	244	1	22692
MACS_peak_7759	16	69462120	69462403	246	2	118014
MACS_peak_7760	16	69567826	69568053	247	1	105423
MACS_peak_7761	16	69946810	69946950	249	2	378757
MACS_peak_7762	16	70199015	70199298	249	0	252065
MACS_peak_7763	16	70365509	70365729	251	2	166211
MACS_peak_7764	16	70404043	70404215	251	0	38314
MACS_peak_7765	16	70850451	70850723	255	4	446236
MACS_peak_7768	16	70982354	70982799	255	0	71466
MACS_peak_7769	16	71340547	71340907	256	1	357748
MACS_peak_7773	16	71548398	71548769	256	0	20168
MACS_peak_7774	16	71729643	71729987	258	2	180874
MACS_peak_7776	16	71780320	71780677	258	0	9795
MACS_peak_7777	16	71916379	71916772	260	2	135702
MACS_peak_7778	16	72275773	72276025	262	2	359001
MACS_peak_7798	16	74272189	74272476	262	0	11326
MACS_peak_7799	16	74343724	74344048	263	1	71248
MACS_peak_7802	16	74488461	74488698	263	0	24177
MACS_peak_7803	16	74684883	74685126	265	2	196185
MACS_peak_7804	16	74740614	74740849	266	1	55488
MACS_peak_7805	16	74847090	74847460	266	0	106241
MACS_peak_7806	16	75267617	75268041	268	2	420157
MACS_peak_7807	16	75419538	75419860	269	1	151497
MACS_peak_7811	16	75521604	75521922	269	0	22642
MACS_peak_7812	16	75689100	75689382	273	4	167178
MACS_peak_7833	16	77149287	77149423	273	0	162123
MACS_peak_7834	16	77205730	77205959	274	1	56307
MACS_peak_7857	16	80439742	80439993	274	0	87766
MACS_peak_7858	16	80560431	80560710	275	1	120438
MACS_peak_7860	16	80762527	80762857	275	0	83335
MACS_peak_7861	16	81008562	81008734	277	2	245705
MACS_peak_7862	16	81069190	81069465	280	3	60456
MACS_peak_7863	16	81119665	81119917	281	1	50200
MACS_peak_7894	16	83716845	83717089	281	0	40180
MACS_peak_7895	16	83920790	83921063	282	1	203701
MACS_peak_7896	16	83987546	83987935	282	0	66483
MACS_peak_7897	16	84190285	84190482	285	3	202350
MACS_peak_7903	16	84545059	84545230	285	0	53178
MACS_peak_7904	16	84705971	84706185	287	2	160741
MACS_peak_7909	16	84882546	84882726	287	0	94285
MACS_peak_7910	16	85286860	85287158	288	1	404134
MACS_peak_7914	16	85644172	85644515	288	0	189482
MACS_peak_7915	16	85793492	85793820	289	1	148977
MACS_peak_7916	16	85854974	85855460	290	1	61154
MACS_peak_7917	16	85935528	85935661	291	1	80068
MACS_peak_7925	16	86352228	86352878	291	0	53211
MACS_peak_7926	16	86597261	86597713	294	3	244383
MACS_peak_7931	16	87236708	87237071	294	0	125428
MACS_peak_7932	16	87350505	87350682	295	1	113434
MACS_peak_7933	16	87428149	87428451	297	2	77467
MACS_peak_7936	16	87686939	87687325	297	0	102698
MACS_peak_7937	16	87802847	87803122	298	1	115522
MACS_peak_7945	16	88227747	88228038	298	0	322232
MACS_peak_7946	16	88625534	88625816	299	1	397496
MACS_peak_7947	16	88810310	88810479	302	3	184494
MACS_peak_7948	16	88814442	88814653	302	0	3963
MACS_peak_7949	16	88882477	88882655	303	1	67824
MACS_peak_7951	16	89252981	89253270	303	0	80046
MACS_peak_7952	16	89400266	89400592	304	1	146996
MACS_peak_7953	16	89623822	89624162	306	2	223230
MACS_peak_7954	16	89631936	89632319	306	0	7774
MACS_peak_7955	16	89707726	89707952	310	4	75407
MACS_peak_7956	16	89819044	89819277	311	1	111092
MACS_peak_7957	16	89859506	89859943	311	0	40229
MACS_peak_7958	16	89927279	89927522	312	1	67336
MACS_peak_7959	16	90012083	90012339	313	1	84561
MACS_peak_7970	16	90281683	90282237	313	0	13130
MACS_peak_7971	17	122010	122390	0	0	122010
MACS_peak_7972	17	262076	262370	0	0	139686
MACS_peak_7973	17	494087	494855	1	1	231717
MACS_peak_7975	17	502638	502992	1	0	6747
MACS_peak_7976	17	540107	540502	2	1	37115
MACS_peak_7978	17	603820	604125	2	0	51030
MACS_peak_7979	17	835009	835335	6	4	230884
MACS_peak_7980	17	1212640	1213471	8	2	377305
MACS_peak_7984	17	1268769	1269015	8	0	10201
MACS_peak_7985	17	1624134	1624355	14	6	355119
MACS_peak_7986	17	3052009	3052293	28	14	1427654
MACS_peak_7993	17	3551174	3551383	28	0	190821
MACS_peak_7994	17	3691917	3692152	32	4	140534
MACS_peak_7995	17	4207828	4208116	38	6	515676
MACS_peak_7996	17	4307901	4308187	39	1	99785
MACS_peak_7997	17	4468826	4469087	40	1	160639
MACS_peak_7998	17	4558132	4558511	41	1	89045
MACS_peak_7999	17	4792387	4792607	46	5	233876
MACS_peak_8000	17	5342434	5342787	61	15	549827
MACS_peak_8001	17	5744655	5745012	67	6	401868
MACS_peak_8005	17	6196783	6196916	67	0	13387
MACS_peak_8006	17	6708903	6709383	72	5	511987
MACS_peak_8010	17	6908156	6908398	72	0	294
MACS_peak_8011	17	7029655	7029904	73	1	121257
MACS_peak_8012	17	7646853	7647255	98	25	616949
MACS_peak_8013	17	7652522	7652753	98	0	5267
MACS_peak_8014	17	7816318	7816549	100	2	163565
MACS_peak_8015	17	7875812	7875984	103	3	59263
MACS_peak_8016	17	7977039	7977195	107	4	101055
MACS_peak_8018	17	8060670	8061045	107	0	18537
MACS_peak_8019	17	8286529	8286905	114	7	225484
MACS_peak_8020	17	8597302	8597512	119	5	310397
MACS_peak_8023	17	8901405	8901710	119	0	6225
MACS_peak_8024	17	9332899	9333385	120	1	431189
MACS_peak_8036	17	10587223	10587479	120	0	67000
MACS_peak_8037	17	10807549	10808211	122	2	220070
MACS_peak_8043	17	11839196	11839509	122	0	157416
MACS_peak_8044	17	12006350	12006539	123	1	166841
MACS_peak_8045	17	12159783	12159977	124	1	153244
MACS_peak_8050	17	12558308	12558873	124	0	2709
MACS_peak_8051	17	13017825	13018141	125	1	458952
MACS_peak_8055	17	13715580	13715774	125	0	186175
MACS_peak_8056	17	14106810	14106993	126	1	391036
MACS_peak_8059	17	15151510	15151802	126	0	91809
MACS_peak_8060	17	15262249	15262717	127	1	110447
MACS_peak_8061	17	15406207	15406428	128	1	143490
MACS_peak_8062	17	15429804	15430290	128	0	23376
MACS_peak_8063	17	15593059	15593380	130	2	162769
MACS_peak_8064	17	15729916	15730232	132	2	136536
MACS_peak_8065	17	16487522	16487795	138	6	757290
MACS_peak_8067	17	16494448	16494626	138	0	1497
MACS_peak_8068	17	16593239	16593550	139	1	98613
MACS_peak_8069	17	16905116	16905361	140	1	311566
MACS_peak_8070	17	17259453	17259732	144	4	354092
MACS_peak_8071	17	17291447	17291749	144	0	31715
MACS_peak_8072	17	17522545	17522688	147	3	230796
MACS_peak_8073	17	17545190	17545420	147	0	22502
MACS_peak_8074	17	17997327	17997590	151	4	451907
MACS_peak_8075	17	18466893	18467203	161	10	469303
MACS_peak_8077	17	18593247	18593501	161	0	63882
MACS_peak_8078	17	18720095	18720411	162	1	126594
MACS_peak_8079	17	18935726	18935978	164	2	215315
MACS_peak_8080	17	18955627	18955935	164	0	19649
MACS_peak_8081	17	18973620	18973960	165	1	17685
MACS_peak_8088	17	19105586	19105952	165	0	5565
MACS_peak_8089	17	19669822	19670109	170	5	563870
MACS_peak_8090	17	19995505	19995637	173	3	325396
MACS_peak_8101	17	20946977	20947230	173	0	23229
MACS_peak_8102	17	21011417	21011656	174	1	64187
MACS_peak_8103	17	21032425	21032772	174	0	20769
MACS_peak_8104	17	21345906	21346048	178	4	313134
MACS_peak_8148	17	28226105	28226577	178	0	624080
MACS_peak_8149	17	28338899	28339202	180	2	112322
MACS_peak_8150	17	28350140	28350467	181	1	10938
MACS_peak_8151	17	28686264	28686652	191	10	335797
MACS_peak_8152	17	28971579	28971728	200	9	284927
MACS_peak_8153	17	30276588	30276802	209	9	1304860
MACS_peak_8155	17	30462676	30462910	209	0	74938
MACS_peak_8156	17	30968114	30968458	210	1	505204
MACS_peak_8160	17	31218260	31218667	210	0	207520
MACS_peak_8161	17	32078203	32078454	214	4	859536
MACS_peak_8162	17	32259628	32259766	215	1	181174
MACS_peak_8163	17	32524448	32524691	218	3	264682
MACS_peak_8174	17	34797415	34797792	218	0	50675
MACS_peak_8175	17	35730476	35730799	227	9	932684
MACS_peak_8176	17	36294293	36294705	231	4	563494
MACS_peak_8180	17	36444339	36444550	231	0	62146
MACS_peak_8181	17	37102293	37103202	236	5	657743
MACS_peak_8184	17	37427265	37427523	236	0	63759
MACS_peak_8185	17	37641311	37641683	238	2	213788
MACS_peak_8186	17	38533997	38534146	240	2	892314
MACS_peak_8187	17	38689624	38689811	240	0	155478
MACS_peak_8188	17	38802081	38802302	246	6	112270
MACS_peak_8189	17	38948101	38948559	247	1	145799
MACS_peak_8190	17	38959837	38960109	247	0	11278
MACS_peak_8191	17	39207296	39207649	249	2	247187
MACS_peak_8192	17	39400921	39401336	250	1	193272
MACS_peak_8193	17	39478480	39479022	252	2	77144
MACS_peak_8194	17	39612555	39612794	252	0	133533
MACS_peak_8195	17	39653045	39653244	253	1	40251
MACS_peak_8196	17	39818975	39819210	257	4	165731
MACS_peak_8198	17	39894350	39894555	257	0	41827
MACS_peak_8199	17	39957911	39958119	259	2	63356
MACS_peak_8200	17	40137436	40137568	264	5	179317
MACS_peak_8201	17	40296940	40297168	266	2	159372
MACS_peak_8209	17	41560936	41561259	266	0	89346
MACS_peak_8210	17	41654087	41654312	268	2	92828
MACS_peak_8211	17	41843819	41844127	271	3	189507
MACS_peak_8212	17	41964416	41964548	271	0	120289
MACS_peak_8213	17	42014935	42015250	273	2	50387
MACS_peak_8214	17	42316586	42316913	276	3	301336
MACS_peak_8215	17	42805126	42805267	285	9	488213
MACS_peak_8216	17	43212684	43212929	292	7	407417
MACS_peak_8217	17	43815813	43816178	295	3	602884
MACS_peak_8218	17	43930151	43930511	296	1	113973
MACS_peak_8219	17	43981031	43981789	296	0	50520
MACS_peak_8220	17	44079929	44080147	297	1	98140
MACS_peak_8221	17	44314904	44315270	299	2	234757
MACS_peak_8222	17	44364074	44364411	300	1	48804
MACS_peak_8223	17	44719301	44719533	302	2	354890
MACS_peak_8224	17	44719744	44719957	302	0	211
MACS_peak_8225	17	44913292	44913578	303	1	193335
MACS_peak_8226	17	45078598	45078918	305	2	165020
MACS_peak_8227	17	45392992	45393395	305	0	314074
MACS_peak_8228	17	45400597	45400851	306	1	7202
MACS_peak_8229	17	45436978	45437334	307	1	36127
MACS_peak_8238	17	46024285	46024556	307	0	103469
MACS_peak_8239	17	46083142	46083304	308	1	58586
MACS_peak_8247	17	46231074	46231426	308	0	22152
MACS_peak_8248	17	46337112	46337448	310	2	105686
MACS_peak_8252	17	46452030	46452324	310	0	22463
MACS_peak_8253	17	46534633	46534940	312	2	82309
MACS_peak_8254	17	46569828	46570122	312	0	34888
MACS_peak_8255	17	46662755	46663028	313	1	92633
MACS_peak_8278	17	47647378	47647690	313	0	491
MACS_peak_8279	17	47772898	47773203	314	1	125208
MACS_peak_8282	17	47857178	47857394	314	0	50286
MACS_peak_8283	17	48157081	48157289	320	6	299687
MACS_peak_8288	17	48475839	48476033	320	0	197702
MACS_peak_8289	17	48559851	48560252	322	2	83818
MACS_peak_8290	17	48578445	48578699	323	1	18193
MACS_peak_8291	17	48860484	48860853	327	4	281785
MACS_peak_8292	17	48969833	48970178	330	3	108980
MACS_peak_8296	17	49230595	49230907	330	0	39197
MACS_peak_8297	17	49376242	49376517	331	1	145335
MACS_peak_8298	17	49399815	49400089	331	0	23298
MACS_peak_8299	17	49406955	49407528	332	1	6866
MACS_peak_8301	17	49538864	49539306	332	0	25572
MACS_peak_8302	17	49645952	49646316	333	1	106646
MACS_peak_8303	17	49662930	49663133	333	0	16614
MACS_peak_8304	17	49702893	49703325	334	1	39760
MACS_peak_8305	17	49927548	49927896	335	1	224223
MACS_peak_8308	17	49992324	49992554	335	0	38677
MACS_peak_8309	17	50117493	50117625	337	2	124939
MACS_peak_8310	17	50184122	50184446	339	2	66497
MACS_peak_8312	17	50263620	50263954	339	0	15032
MACS_peak_8313	17	50430478	50430767	344	5	166524
MACS_peak_8314	17	50577442	50577599	346	2	146675
MACS_peak_8317	17	50692884	50693149	346	0	17697
MACS_peak_8318	17	50848353	50848639	348	2	155204
MACS_peak_8319	17	51319937	51320481	353	5	471298
MACS_peak_8376	17	54857505	54857907	353	0	63933
MACS_peak_8377	17	55038354	55038677	356	3	180447
MACS_peak_8410	17	56788204	56788871	356	0	42819
MACS_peak_8411	17	56817121	56817468	357	1	28250
MACS_peak_8412	17	56836876	56837285	359	2	19408
MACS_peak_8417	17	56938037	56938374	359	0	2791
MACS_peak_8418	17	56938543	56938837	360	1	169
MACS_peak_8426	17	57081965	57082671	360	0	394
MACS_peak_8427	17	57116076	57116261	361	1	33405
MACS_peak_8451	17	57830879	57831223	361	0	6384
MACS_peak_8452	17	57886759	57887080	363	2	55536
MACS_peak_8465	17	57952070	57952450	363	0	4763
MACS_peak_8466	17	57986506	57986660	364	1	34056
MACS_peak_8482	17	58188745	58189606	364	0	2902
MACS_peak_8483	17	58219515	58219869	365	1	29909
MACS_peak_8495	17	58334258	58334492	365	0	94
MACS_peak_8496	17	58359264	58359711	366	1	24772
MACS_peak_8508	17	58469583	58469906	366	0	18758
MACS_peak_8509	17	58497443	58497783	367	1	27537
MACS_peak_8515	17	58540683	58540989	367	0	39
MACS_peak_8516	17	58595018	58595411	368	1	54029
MACS_peak_8524	17	58687566	58687822	368	0	8611
MACS_peak_8525	17	58716056	58716535	369	1	28234
MACS_peak_8554	17	58978435	58978823	369	0	3953
MACS_peak_8555	17	58982673	58982936	370	1	3850
MACS_peak_8562	17	59191759	59192116	370	0	61556
MACS_peak_8563	17	59228459	59228884	371	1	36343
MACS_peak_8598	17	59548061	59548336	371	0	6192
MACS_peak_8599	17	59566637	59566967	372	1	18301
MACS_peak_8628	17	59673207	59673609	372	0	408
MACS_peak_8629	17	59681588	59682507	373	1	7979
MACS_peak_8663	17	59853896	59854420	373	0	7778
MACS_peak_8664	17	59860435	59860730	374	1	6015
MACS_peak_8670	17	59890406	59890764	374	0	1440
MACS_peak_8671	17	59896691	59897067	375	1	5927
MACS_peak_8696	17	59985704	59986097	375	0	1249
MACS_peak_8697	17	60069559	60069936	376	1	83462
MACS_peak_8700	17	60143440	60143704	376	0	35213
MACS_peak_8701	17	60186865	60187265	378	2	43161
MACS_peak_8706	17	60404232	60404550	378	0	61505
MACS_peak_8707	17	60494134	60494384	379	1	89584
MACS_peak_8712	17	60562197	60562609	379	0	504
MACS_peak_8713	17	60630417	60630807	380	1	67808
MACS_peak_8736	17	61575328	61575661	380	0	72252
MACS_peak_8737	17	61689634	61690023	381	1	113973
MACS_peak_8739	17	61775271	61775530	381	0	8900
MACS_peak_8740	17	61887140	61887385	382	1	111610
MACS_peak_8741	17	61943502	61943761	383	1	56117
MACS_peak_8760	17	62400694	62401016	383	0	1908
MACS_peak_8761	17	62469463	62469595	385	2	68447
MACS_peak_8789	17	63418778	63419178	385	0	12667
MACS_peak_8790	17	63452022	63452347	386	1	32844
MACS_peak_8793	17	63519508	63519723	386	0	20203
MACS_peak_8794	17	63552581	63552866	387	1	32858
MACS_peak_8795	17	63584296	63584666	387	0	31430
MACS_peak_8796	17	63630291	63630707	388	1	45625
MACS_peak_8797	17	63722711	63722918	389	1	92004
MACS_peak_8798	17	63806699	63806971	391	2	83781
MACS_peak_8799	17	63937524	63937924	394	3	130553
MACS_peak_8805	17	64399763	64400043	394	0	37867
MACS_peak_8806	17	64478868	64479098	395	1	78825
MACS_peak_8807	17	64563398	64563756	397	2	84300
MACS_peak_8817	17	64902841	64903304	397	0	6213
MACS_peak_8818	17	65191948	65192090	398	1	288644
MACS_peak_8861	17	66998562	66999085	398	0	29907
MACS_peak_8862	17	67081203	67081598	399	1	82118
MACS_peak_8869	17	67332808	67332998	399	0	1292
MACS_peak_8870	17	67425252	67425447	400	1	92254
MACS_peak_8878	17	67613159	67613430	400	0	1023
MACS_peak_8879	17	67737814	67738116	401	1	124384
MACS_peak_8880	17	67738207	67738523	401	0	91
MACS_peak_8881	17	67916820	67916972	402	1	178297
MACS_peak_8884	17	68020938	68021089	402	0	40757
MACS_peak_8885	17	68288973	68289167	404	2	267884
MACS_peak_8886	17	68459714	68460235	405	1	170547
MACS_peak_8891	17	68814250	68815083	405	0	101918
MACS_peak_8892	17	69071038	69071480	406	1	255955
MACS_peak_8893	17	69201875	69202340	407	1	130395
MACS_peak_8914	17	72529321	72529544	407	0	164522
MACS_peak_8915	17	72787610	72787901	408	1	258066
MACS_peak_8916	17	73101984	73102209	408	0	314083
MACS_peak_8917	17	73197903	73198207	410	2	95694
MACS_peak_8918	17	73319172	73319443	413	3	120965
MACS_peak_8935	17	74058505	74058813	413	0	270018
MACS_peak_8936	17	74394125	74394445	414	1	335312
MACS_peak_8938	17	74677395	74677672	414	0	133666
MACS_peak_8939	17	74931793	74932056	416	2	254121
MACS_peak_8940	17	75007224	75007539	416	0	75168
MACS_peak_8941	17	75062953	75063148	419	3	55414
MACS_peak_8942	17	75908195	75908498	437	18	845047
MACS_peak_8943	17	76009941	76010293	439	2	101443
MACS_peak_8944	17	76015505	76015717	439	0	5212
MACS_peak_8945	17	76081054	76081383	441	2	65337
MACS_peak_8947	17	76285784	76286131	441	0	38413
MACS_peak_8948	17	76418132	76418514	443	2	132001
MACS_peak_8949	17	76476011	76476232	443	0	57497
MACS_peak_8950	17	76741537	76741775	446	3	265305
MACS_peak_8958	17	77979582	77979861	446	0	13845
MACS_peak_8959	17	78281459	78281779	449	3	301598
MACS_peak_8960	17	78440922	78441056	450	1	159143
MACS_peak_8963	17	78646059	78646289	450	0	96665
MACS_peak_8964	17	78714439	78714737	451	1	68150
MACS_peak_8965	17	79075620	79075826	453	2	360883
MACS_peak_8968	17	79642957	79643195	453	0	191304
MACS_peak_8969	17	79779706	79779882	454	1	136511
MACS_peak_8970	17	79979074	79979312	457	3	199192
MACS_peak_8971	17	80382373	80382815	460	3	403061
MACS_peak_8972	17	80509695	80509963	460	0	126880
MACS_peak_8973	17	80735745	80736004	461	1	225782
MACS_peak_8975	17	80921138	80921361	461	0	181257
MACS_peak_8976	17	81112408	81112662	462	1	191047
MACS_peak_8978	17	81176723	81177129	462	0	22885
MACS_peak_8988	18	39507	39802	0	0	39507
MACS_peak_8990	18	96610	97522	0	0	55066
MACS_peak_8991	18	171006	171251	1	1	73484
MACS_peak_8992	18	286445	286736	2	1	115194
MACS_peak_8994	18	624124	624308	2	0	84046
MACS_peak_8995	18	730101	730397	4	2	105793
MACS_peak_9008	18	2251801	2252095	4	0	608607
MACS_peak_9009	18	2541998	2542345	5	1	289903
MACS_peak_9010	18	2692484	2692705	7	2	150139
MACS_peak_9011	18	3246133	3246336	7	0	553428
MACS_peak_9012	18	3322998	3323209	9	2	76662
MACS_peak_9020	18	5280973	5281378	9	0	272175
MACS_peak_9021	18	5332645	5333178	10	1	51267
MACS_peak_9033	18	8480565	8480853	10	0	508767
MACS_peak_9034	18	8654541	8654808	11	1	173688
MACS_peak_9035	18	9444027	9444249	13	2	789219
MACS_peak_9036	18	9549381	9549768	15	2	105132
MACS_peak_9037	18	9951357	9951539	16	1	401589
MACS_peak_9038	18	9978924	9979244	16	0	27385
MACS_peak_9039	18	10652951	10653257	17	1	673707
MACS_peak_9044	18	11761694	11761905	17	0	69920
MACS_peak_9045	18	12135613	12135998	19	2	373708
MACS_peak_9049	18	12205127	12205643	19	0	1650
MACS_peak_9050	18	12333047	12333421	20	1	127404
MACS_peak_9051	18	12391674	12391930	20	0	58253
MACS_peak_9052	18	12827755	12828133	24	4	435825
MACS_peak_9053	18	13003451	13003656	26	2	175318
MACS_peak_9054	18	13031109	13031265	26	0	27453
MACS_peak_9055	18	13795200	13795456	28	2	763935
MACS_peak_9059	18	14003773	14004177	28	0	26121
MACS_peak_9060	18	14395600	14395836	29	1	391423
MACS_peak_9097	18	20828467	20828608	29	0	165151
MACS_peak_9098	18	21145697	21145985	30	1	317089
MACS_peak_9099	18	21756805	21757101	34	4	610820
MACS_peak_9105	18	23066637	23067069	34	0	46342
MACS_peak_9106	18	23300164	23300502	36	2	233095
MACS_peak_9107	18	23486411	23486544	37	1	185909
MACS_peak_9108	18	23973317	23973453	41	4	486773
MACS_peak_9109	18	24396473	24396782	43	2	423020
MACS_peak_9110	18	24428010	24428388	44	1	31228
MACS_peak_9130	18	25996691	25996991	44	0	120853
MACS_peak_9131	18	26801012	26801395	45	1	804021
MACS_peak_9151	18	31441813	31442190	45	0	22036
MACS_peak_9152	18	31461925	31462418	46	1	19735
MACS_peak_9153	18	31742237	31742537	47	1	279819
MACS_peak_9154	18	31902708	31902987	48	1	160171
MACS_peak_9155	18	31913358	31913707	48	0	10371
MACS_peak_9156	18	32035450	32035951	49	1	121743
MACS_peak_9157	18	32248506	32248912	50	1	212555
MACS_peak_9177	18	34795043	34795319	50	0	136259
MACS_peak_9178	18	35399996	35400362	54	4	604677
MACS_peak_9180	18	35407404	35407866	54	0	2297
MACS_peak_9181	18	35520585	35521179	55	1	112719
MACS_peak_9182	18	36705142	36705503	59	4	1183963
MACS_peak_9183	18	36772197	36773128	59	0	66694
MACS_peak_9184	18	36834278	36834627	61	2	61150
MACS_peak_9210	18	41941335	41941902	61	0	15
MACS_peak_9211	18	42124475	42125099	62	1	182573
MACS_peak_9231	18	45376533	45377213	62	0	165105
MACS_peak_9232	18	46178351	46178669	67	5	801138
MACS_peak_9236	18	46745457	46745793	67	0	72135
MACS_peak_9237	18	46807321	46807842	68	1	61528
MACS_peak_9240	18	46974272	46974484	68	0	6550
MACS_peak_9241	18	47246499	47246874	70	2	272015
MACS_peak_9243	18	47569637	47570044	70	0	267297
MACS_peak_9244	18	47871084	47871752	71	1	301040
MACS_peak_9247	18	48911020	48911294	71	0	23810
MACS_peak_9248	18	49496345	49496630	74	3	585051
MACS_peak_9250	18	49814880	49815084	74	0	15986
MACS_peak_9251	18	50488446	50488802	79	5	673362
MACS_peak_9253	18	50702475	50702859	79	0	213275
MACS_peak_9254	18	50954544	50955573	80	1	251685
MACS_peak_9255	18	51038810	51039131	82	2	83237
MACS_peak_9256	18	51872412	51872755	83	1	833281
MACS_peak_9264	18	53557007	53557437	83	0	268047
MACS_peak_9265	18	54193249	54193523	84	1	635812
MACS_peak_9266	18	54198035	54198385	84	0	4512
MACS_peak_9267	18	54383257	54383393	85	1	184872
MACS_peak_9268	18	54536362	54536675	85	0	152969
MACS_peak_9269	18	54931563	54931854	86	1	394888
MACS_peak_9273	18	55929667	55929883	86	0	538832
MACS_peak_9274	18	56782953	56783416	88	2	853070
MACS_peak_9275	18	56784907	56785220	88	0	1491
MACS_peak_9276	18	57663645	57663950	91	3	878425
MACS_peak_9279	18	57971715	57972042	91	0	269222
MACS_peak_9280	18	58190612	58190992	92	1	218570
MACS_peak_9284	18	58594728	58595328	92	0	159448
MACS_peak_9285	18	58719254	58719497	93	1	123926
MACS_peak_9287	18	58812410	58812777	93	0	56171
MACS_peak_9288	18	59383876	59384287	95	2	571099
MACS_peak_9302	18	61894584	61894932	95	0	253652
MACS_peak_9303	18	61956844	61957198	96	1	61912
MACS_peak_9304	18	62242722	62243048	97	1	285524
MACS_peak_9305	18	62547474	62547736	98	1	304426
MACS_peak_9306	18	62963289	62963562	99	1	415553
MACS_peak_9307	18	63389641	63389899	101	2	426079
MACS_peak_9330	18	68468190	68468415	101	0	81149
MACS_peak_9331	18	69012059	69012204	102	1	543644
MACS_peak_9332	18	69324725	69324948	102	0	312521
MACS_peak_9333	18	70637501	70637902	104	2	1312553
MACS_peak_9339	18	73621355	73621503	104	0	316348
MACS_peak_9340	18	74220324	74220748	106	2	598821
MACS_peak_9341	18	74475070	74475216	106	0	254322
MACS_peak_9342	18	75257369	75257761	110	4	782153
MACS_peak_9345	18	76635615	76635812	110	0	1272540
MACS_peak_9346	18	77047494	77047786	111	1	411682
MACS_peak_9348	18	77512129	77513211	111	0	463974
MACS_peak_9349	19	107621	108300	0	0	107621
MACS_peak_9360	19	267440	267630	0	0	26152
MACS_peak_9361	19	1194578	1194949	12	12	926948
MACS_peak_9362	19	1448437	1448668	19	7	253488
MACS_peak_9363	19	1795820	1796023	24	5	347152
MACS_peak_9364	19	1813029	1813192	24	0	17006
MACS_peak_9365	19	2872258	2872579	46	22	1059066
MACS_peak_9366	19	2950949	2951233	48	2	78370
MACS_peak_9367	19	3021060	3021222	50	2	69827
MACS_peak_9368	19	3545167	3545440	57	7	523945
MACS_peak_9369	19	3987877	3988060	62	5	442437
MACS_peak_9370	19	4139796	4140119	63	1	151736
MACS_peak_9371	19	4167605	4167809	63	0	27486
MACS_peak_9372	19	4208734	4209090	64	1	40925
MACS_peak_9373	19	4352501	4352910	66	2	143411
MACS_peak_9374	19	4463871	4464099	68	2	110961
MACS_peak_9375	19	4558502	4558750	69	1	94403
MACS_peak_9376	19	5084374	5084625	71	2	525624
MACS_peak_9377	19	5873042	5873385	77	6	788417
MACS_peak_9378	19	6354206	6354527	82	5	480821
MACS_peak_9379	19	6488787	6489066	88	6	134260
MACS_peak_9384	19	7062782	7063188	88	0	275
MACS_peak_9385	19	7612595	7612740	90	2	549407
MACS_peak_9386	19	8123232	8123565	94	4	510492
MACS_peak_9387	19	8245459	8245808	94	0	121894
MACS_peak_9388	19	8333405	8333652	95	1	87597
MACS_peak_9389	19	8645625	8645917	97	2	311973
MACS_peak_9390	19	8931283	8931547	97	0	285366
MACS_peak_9391	19	9511908	9512290	100	3	580361
MACS_peak_9392	19	9546196	9546495	100	0	33906
MACS_peak_9393	19	10110913	10111180	106	6	564418
MACS_peak_9394	19	10210245	10210628	109	3	99065
MACS_peak_9395	19	10380151	10380372	115	6	169523
MACS_peak_9396	19	10408274	10408406	116	1	27902
MACS_peak_9397	19	10499560	10499846	117	1	91154
