gene_symbol	i_am_tf	gene_description	chromosome_name	upstream	upstream_source	downstream	organism	p_value
KCNH5	0	"potassium channel, voltage gated eag related subfamily H, member 5"	chr14	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
LOC650293	0	"seven transmembrane helix receptor"	chr4	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ZFYVE21	0	"zinc finger, FYVE domain containing 21"	chr14	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
TMEM192	0	"transmembrane protein 192"	chr4	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PLAA	0	"phospholipase A2-activating protein"	chr9	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
HERC1	0	"HECT and RLD domain containing E3 ubiquitin protein ligase family member 1"	chr15	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
SHROOM1	0	"shroom family member 1"	chr5	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ASPDH	0	"aspartate dehydrogenase domain containing"	chr19	6	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
KCTD9	0	"potassium channel tetramerization domain containing 9"	chr8	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ALK	0	"anaplastic lymphoma receptor tyrosine kinase"	chr2	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
MMP17	0	"matrix metallopeptidase 17 (membrane-inserted)"	chr12	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
SPSB1	0	"splA/ryanodine receptor domain and SOCS box containing 1"	chr1	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ISM1	0	"isthmin 1, angiogenesis inhibitor"	chr20	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
NEK5	0	"NIMA-related kinase 5"	chr13	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ANKRD33B	0	"ankyrin repeat domain 33B"	chr5	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PDGFRB	0	"platelet-derived growth factor receptor, beta polypeptide"	chr5	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ST8SIA5	0	"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5"	chr18	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
GALK1	0	"galactokinase 1"	chr17	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PGAP1	0	"post-GPI attachment to proteins 1"	chr2	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
KRT5	0	"keratin 5, type II"	chr12	5	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ZC3H7B	0	"zinc finger CCCH-type containing 7B"	chr22	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
CASD1	0	"CAS1 domain containing 1"	chr7	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ARHGDIG	0	"Rho GDP dissociation inhibitor (GDI) gamma"	chr16	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
SAMD1	0	"sterile alpha motif domain containing 1"	chr19	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
RASA4B	0	"RAS p21 protein activator 4B"	chr7	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
IER2	0	"immediate early response 2"	chr19	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PPP2R5B	0	"protein phosphatase 2, regulatory subunit B', beta"	chr11	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PYY	0	"peptide YY"	chr17	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
JARID2	0	"jumonji, AT rich interactive domain 2"	chr6	10	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
TMX4	0	"thioredoxin-related transmembrane protein 4"	chr20	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PTGDS	0	"prostaglandin D2 synthase 21kDa (brain)"	chr9	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
SPTLC2	0	"serine palmitoyltransferase, long chain base subunit 2"	chr14	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
TMEM256	0	"transmembrane protein 256"	chr17	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PRPSAP1	0	"phosphoribosyl pyrophosphate synthetase-associated protein 1"	chr17	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
EDEM1	0	"ER degradation enhancer, mannosidase alpha-like 1"	chr3	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
SPESP1	0	"sperm equatorial segment protein 1"	chr15	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ITGAE	0	"integrin, alpha E (antigen CD103, human mucosal lymphocyte antigen 1; alpha polypeptide)"	chr17	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
EXTL3	0	"exostosin-like glycosyltransferase 3"	chr8	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ZNF358	0	"zinc finger protein 358"	chr19	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ZFAND3	0	"zinc finger, AN1-type domain 3"	chr6	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ZNF853	0	"zinc finger protein 853"	chr7	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
IL17RB	0	"interleukin 17 receptor B"	chr3	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
DHRSX	0	"dehydrogenase/reductase (SDR family) X-linked"	chrY	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
SRD5A2	0	"steroid-5-alpha-reductase, alpha polypeptide 2 (3-oxo-5 alpha-steroid delta 4-dehydrogenase alpha 2)"	chr2	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
HOXD1	0	"homeobox D1"	chr2	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
HS3ST3B1	0	"heparan sulfate (glucosamine) 3-O-sulfotransferase 3B1"	chr17	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ASB13	0	"ankyrin repeat and SOCS box containing 13"	chr10	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
DUSP8	0	"dual specificity phosphatase 8"	chr11	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
LOXL4	0	"lysyl oxidase-like 4"	chr10	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PITHD1	0	"PITH (C-terminal proteasome-interacting domain of thioredoxin-like) domain containing 1"	chr1	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
DNMBP	0	"dynamin binding protein"	chr10	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
OVOL2	0	"ovo-like zinc finger 2"	chr20	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
CARD17	0	"caspase recruitment domain family, member 17"	chr11	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
GTPBP1	0	"GTP binding protein 1"	chr22	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
MORC2	0	"MORC family CW-type zinc finger 2"	chr22	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
TIGD2	0	"tigger transposable element derived 2"	chr4	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
VANGL2	0	"VANGL planar cell polarity protein 2"	chr1	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
